city,X,집계년도,재산번호,재산구분명,재산종류명,행정재산구분명,회계구분명,산구분명,시군구명,읍면동명,리명,본번,부번,입력시스템명,실지목명,공부지목명,재산수량,재산면적,대장가액.원.,기준가액.원.,재산관리기관명,분임관리기관명,위임관리기관명,취득일자,취득승인여부,취득방법명,재산명칭,등록일자,비고,address,longitude,latitude,avg_price
Gimpo,9841,2015,180716,공작물,행정재산,공용재산,일반회계,일반,경기도 김포시,걸포동,,1550,18,이호조,미등록,unknown,1,0,3077100,3077100,경기도 재난안전본부 소방행정과,경기도 김포소방서,,2013-06-11,Y,매입,소화전,2013-06-24,,경기도 김포시 걸포동  1550 - 18,126.7086,37.6416,0
Gimpo,9842,2015,180717,공작물,행정재산,공용재산,일반회계,일반,경기도 김포시,걸포동,,1550,18,이호조,미등록,unknown,1,0,3077100,3077100,경기도 재난안전본부 소방행정과,경기도 김포소방서,,2013-06-11,Y,매입,소화전,2013-06-24,,경기도 김포시 걸포동  1550 - 18,126.7086,37.6416,0
Gimpo,9843,2015,185536,공작물,행정재산,공용재산,일반회계,일반,경기도 김포시,걸포동,,1550,18,이호조,미등록,unknown,1,0,3664780,3829780,경기도 재난안전본부 소방행정과,경기도 김포소방서,,2014-05-01,Y,신축,소화전,2014-06-11,,경기도 김포시 걸포동  1550 - 18,126.7086,37.6416,0
Gimpo,9844,2015,185537,공작물,행정재산,공용재산,일반회계,일반,경기도 김포시,걸포동,,1550,18,이호조,미등록,unknown,1,0,3664770,3829770,경기도 재난안전본부 소방행정과,경기도 김포소방서,,2014-05-01,Y,신축,소화전,2014-06-11,,경기도 김포시 걸포동  1550 - 18,126.7086,37.6416,0
Gimpo,9845,2015,126673,공작물,행정재산,공용재산,일반회계,일반,경기도 김포시,운양동,,19,4,행정,미등록,unknown,1,0,3.00E+06,3.00E+06,경기도 재난안전본부 소방행정과,경기도 김포소방서,,1998-11-26,Y,매입,비상급수시설,2008-03-07,,경기도 김포시 운양동  19 - 4,126.7021,37.6475,0
Gimpo,9846,2015,126844,공작물,행정재산,공용재산,일반회계,일반,경기도 김포시,운양동,,115,0,행정,미등록,unknown,1,0,3.00E+06,3.00E+06,경기도 재난안전본부 소방행정과,경기도 김포소방서,,2004-04-20,Y,매입,비상급수시설,2008-03-07,,경기도 김포시 운양동  115 - 0,126.7008,37.6475,0
Gimpo,9847,2015,126679,공작물,행정재산,공용재산,일반회계,일반,경기도 김포시,운양동,,289,3,행정,미등록,unknown,1,0,3.00E+06,3.00E+06,경기도 재난안전본부 소방행정과,경기도 김포소방서,,1999-11-20,Y,매입,비상급수시설,2008-03-07,,경기도 김포시 운양동  289 - 3,126.6948,37.6453,0
Gimpo,9848,2015,126677,공작물,행정재산,공용재산,일반회계,일반,경기도 김포시,운양동,,291,2,행정,미등록,unknown,1,0,3.00E+06,3.00E+06,경기도 재난안전본부 소방행정과,경기도 김포소방서,,1999-11-20,Y,매입,비상급수시설,2008-03-07,,경기도 김포시 운양동  291 - 2,126.6947,37.6454,0
Gimpo,9849,2015,126678,공작물,행정재산,공용재산,일반회계,일반,경기도 김포시,운양동,,293,3,행정,미등록,unknown,1,0,3.00E+06,3.00E+06,경기도 재난안전본부 소방행정과,경기도 김포소방서,,1999-11-20,Y,매입,비상급수시설,2008-03-07,,경기도 김포시 운양동  293 - 3,126.695,37.6458,0
Gimpo,9850,2015,126845,공작물,행정재산,공용재산,일반회계,일반,경기도 김포시,운양동,,600,0,행정,미등록,unknown,1,0,3.00E+06,3.00E+06,경기도 재난안전본부 소방행정과,경기도 김포소방서,,2004-04-20,Y,매입,비상급수시설,2008-03-07,,경기도 김포시 운양동  600 - 0,126.6801,37.6514,0
Gimpo,9851,2015,126671,공작물,행정재산,공용재산,일반회계,일반,경기도 김포시,운양동,,611,2,행정,미등록,unknown,1,0,3.00E+06,3.00E+06,경기도 재난안전본부 소방행정과,경기도 김포소방서,,1998-11-26,Y,매입,비상급수시설,2008-03-07,,경기도 김포시 운양동  611 - 2,999,999,0
Gimpo,9852,2015,126670,공작물,행정재산,공용재산,일반회계,일반,경기도 김포시,운양동,,1127,2,행정,미등록,unknown,1,0,3.00E+06,3.00E+06,경기도 재난안전본부 소방행정과,경기도 김포소방서,,1998-11-26,Y,매입,비상급수시설,2008-03-07,,경기도 김포시 운양동  1127 - 2,126.668,37.6593,0
Gimpo,9883,2015,126669,공작물,행정재산,공용재산,일반회계,일반,경기도 김포시,장기동,,35,3,행정,미등록,unknown,1,0,3.00E+06,3.00E+06,경기도 재난안전본부 소방행정과,경기도 김포소방서,,1998-02-17,Y,매입,비상급수시설,2008-03-07,,경기도 김포시 장기동  35 - 3,126.6697,37.6542,0
Gimpo,9884,2015,126681,공작물,행정재산,공용재산,일반회계,일반,경기도 김포시,장기동,,44,0,행정,미등록,unknown,1,0,3.00E+06,3.00E+06,경기도 재난안전본부 소방행정과,경기도 김포소방서,,2000-10-12,Y,매입,비상급수시설,2008-03-07,,경기도 김포시 장기동  44 - 0,126.6656,37.6573,0
Gimpo,9915,2015,126843,공작물,행정재산,공용재산,일반회계,일반,경기도 김포시,장기동,,357,1,행정,미등록,unknown,1,0,3.00E+06,3.00E+06,경기도 재난안전본부 소방행정과,경기도 김포소방서,,2004-04-20,Y,매입,비상급수시설,2008-03-07,,경기도 김포시 장기동  357 - 1,999,999,0
Gimpo,9916,2015,126674,공작물,행정재산,공용재산,일반회계,일반,경기도 김포시,장기동,,377,13,행정,미등록,unknown,1,0,3.00E+06,3.00E+06,경기도 재난안전본부 소방행정과,경기도 김포소방서,,1999-11-01,Y,매입,비상급수시설,2008-03-07,,경기도 김포시 장기동  377 - 13,999,999,0
Gimpo,9922,2015,126628,공작물,행정재산,공용재산,일반회계,일반,경기도 김포시,풍무동,,38,1,행정,미등록,unknown,1,0,3.00E+06,3.00E+06,경기도 재난안전본부 소방행정과,경기도 김포소방서,,1995-12-01,Y,매입,비상급수시설,2008-03-07,,경기도 김포시 풍무동  38 - 1,126.7237,37.6099,0
Gimpo,9923,2015,126834,공작물,행정재산,공용재산,일반회계,일반,경기도 김포시,풍무동,,83,19,행정,미등록,unknown,1,0,3.00E+06,3.00E+06,경기도 재난안전본부 소방행정과,경기도 김포소방서,,2004-04-29,Y,매입,비상급수시설,2008-03-07,,경기도 김포시 풍무동  83 - 19,126.7221,37.6068,0
Gimpo,9924,2015,126835,공작물,행정재산,공용재산,일반회계,일반,경기도 김포시,풍무동,,92,28,행정,미등록,unknown,1,0,3.00E+06,3.00E+06,경기도 재난안전본부 소방행정과,경기도 김포소방서,,2004-04-29,Y,매입,비상급수시설,2008-03-07,,경기도 김포시 풍무동  92 - 28,126.7159,37.6109,0
Gimpo,9925,2015,126638,공작물,행정재산,공용재산,일반회계,일반,경기도 김포시,풍무동,,92,31,행정,미등록,unknown,1,0,3.00E+06,3.00E+06,경기도 재난안전본부 소방행정과,경기도 김포소방서,,2000-10-01,Y,매입,비상급수시설,2008-03-07,,경기도 김포시 풍무동  92 - 31,126.7161,37.6102,0
Gimpo,9926,2015,126639,공작물,행정재산,공용재산,일반회계,일반,경기도 김포시,풍무동,,92,47,행정,미등록,unknown,1,0,3.00E+06,3.00E+06,경기도 재난안전본부 소방행정과,경기도 김포소방서,,2000-10-01,Y,매입,비상급수시설,2008-03-07,,경기도 김포시 풍무동  92 - 47,126.7154,37.6093,0
Gimpo,9927,2015,126637,공작물,행정재산,공용재산,일반회계,일반,경기도 김포시,풍무동,,92,74,행정,미등록,unknown,1,0,3.00E+06,3.00E+06,경기도 재난안전본부 소방행정과,경기도 김포소방서,,2000-10-01,Y,매입,비상급수시설,2008-03-07,,경기도 김포시 풍무동  92 - 74,126.7169,37.6123,0
Gimpo,9928,2015,126797,공작물,행정재산,공용재산,일반회계,일반,경기도 김포시,풍무동,,154,7,행정,미등록,unknown,1,0,3.00E+06,3.00E+06,경기도 재난안전본부 소방행정과,경기도 김포소방서,,2002-11-12,Y,매입,비상급수시설,2008-03-07,,경기도 김포시 풍무동  154 - 7,126.7289,37.6072,0
Gimpo,9929,2015,126780,공작물,행정재산,공용재산,일반회계,일반,경기도 김포시,풍무동,,194,2,행정,미등록,unknown,1,0,3.00E+06,3.00E+06,경기도 재난안전본부 소방행정과,경기도 김포소방서,,2001-12-20,Y,매입,비상급수시설,2008-03-07,,경기도 김포시 풍무동  194 - 2,126.7256,37.6067,0
Gimpo,9930,2015,126630,공작물,행정재산,공용재산,일반회계,일반,경기도 김포시,풍무동,,261,3,행정,미등록,unknown,1,0,3.00E+06,3.00E+06,경기도 재난안전본부 소방행정과,경기도 김포소방서,,1996-12-01,Y,매입,비상급수시설,2008-03-07,,경기도 김포시 풍무동  261 - 3,126.735,37.6112,0
Gimpo,9931,2015,126836,공작물,행정재산,공용재산,일반회계,일반,경기도 김포시,풍무동,,268,18,행정,미등록,unknown,1,0,3.00E+06,3.00E+06,경기도 재난안전본부 소방행정과,경기도 김포소방서,,2004-04-29,Y,매입,비상급수시설,2008-03-07,,경기도 김포시 풍무동  268 - 18,126.7333,37.6109,0
Gimpo,9932,2015,126832,공작물,행정재산,공용재산,일반회계,일반,경기도 김포시,풍무동,,405,4,행정,미등록,unknown,1,0,3.00E+06,3.00E+06,경기도 재난안전본부 소방행정과,경기도 김포소방서,,2004-04-29,Y,매입,비상급수시설,2008-03-07,,경기도 김포시 풍무동  405 - 4,126.7225,37.6045,0
Gimpo,9933,2015,126627,공작물,행정재산,공용재산,일반회계,일반,경기도 김포시,풍무동,,407,3,행정,미등록,unknown,1,0,3.00E+06,3.00E+06,경기도 재난안전본부 소방행정과,경기도 김포소방서,,1994-12-05,Y,매입,비상급수시설,2008-03-07,,경기도 김포시 풍무동  407 - 3,126.7215,37.6036,0
Gimpo,9934,2015,126781,공작물,행정재산,공용재산,일반회계,일반,경기도 김포시,풍무동,,435,1,행정,미등록,unknown,1,0,3.00E+06,3.00E+06,경기도 재난안전본부 소방행정과,경기도 김포소방서,,2001-12-20,Y,매입,비상급수시설,2008-03-07,,경기도 김포시 풍무동  435 - 1,999,999,0
Gimpo,9935,2015,126833,공작물,행정재산,공용재산,일반회계,일반,경기도 김포시,풍무동,,548,0,행정,미등록,unknown,1,0,3.00E+06,3.00E+06,경기도 재난안전본부 소방행정과,경기도 김포소방서,,2004-04-29,Y,매입,비상급수시설,2008-03-07,,경기도 김포시 풍무동  548 - 0,126.7253,37.5987,0
Gimpo,9936,2015,126784,공작물,행정재산,공용재산,일반회계,일반,경기도 김포시,풍무동,,557,7,행정,미등록,unknown,1,0,3.00E+06,3.00E+06,경기도 재난안전본부 소방행정과,경기도 김포소방서,,2001-12-20,Y,매입,비상급수시설,2008-03-07,,경기도 김포시 풍무동  557 - 7,999,999,0
Gimpo,9937,2015,126837,공작물,행정재산,공용재산,일반회계,일반,경기도 김포시,풍무동,,661,0,행정,미등록,unknown,1,0,3.00E+06,3.00E+06,경기도 재난안전본부 소방행정과,경기도 김포소방서,,2004-04-29,Y,매입,비상급수시설,2008-03-07,,경기도 김포시 풍무동  661 - 0,126.7161,37.6047,0
Gimpo,9938,2015,126798,공작물,행정재산,공용재산,일반회계,일반,경기도 김포시,풍무동,,662,106,행정,미등록,unknown,1,0,3.00E+06,3.00E+06,경기도 재난안전본부 소방행정과,경기도 김포소방서,,2002-11-12,Y,매입,비상급수시설,2008-03-07,,경기도 김포시 풍무동  662 - 106,126.7146,37.6061,0
Gimpo,9939,2015,126879,공작물,행정재산,공용재산,일반회계,일반,경기도 김포시,풍무동,,675,32,행정,미등록,unknown,1,0,3.00E+06,3.00E+06,경기도 재난안전본부 소방행정과,경기도 김포소방서,,2005-11-17,Y,매입,비상급수시설,2008-03-07,,경기도 김포시 풍무동  675 - 32,126.7114,37.607,0
Gimpo,9943,2015,30333,토지,행정재산,공공용재산,일반회계,일반,경기도 김포시,대곶면,율생리,360,13,행정,대,dae,1,53,3407900,3407900,경기도 건설국 도로정책과,,경기도 김포시 안전건설국 건설도로과,1997-12-19,Y,매입,도로,2007-07-18,[토지분류코드:GA208][관리대장코드:1628393],경기도 김포시 대곶면 율생리 360 - 13,126.5945,37.6538,64300
Gimpo,9944,2015,30831,토지,일반재산,미등록,일반회계,일반,경기도 김포시,하성면,마곡리,6,49,행정,답,dap,1,3088,98507200,98507200,경기도 건설국 하천과,,경기도 김포시 안전건설국 안전총괄과,1993-02-22,Y,매입,농경지,2007-07-18,[토지분류코드:GC002][관리대장코드:1628891],경기도 김포시 하성면 마곡리 6 - 49,126.6639,37.7118,31900
Gimpo,9945,2015,95251,토지,일반재산,미등록,일반회계,일반,경기도 김포시,하성면,마곡리,6,54,행정,답,dap,1,9,367000,367000,경기도 건설국 하천과,,경기도 김포시 안전건설국 안전총괄과,2005-01-14,Y,매입,농경지,2007-07-18,[토지분류코드:GC002][관리대장코드:1628891],경기도 김포시 하성면 마곡리 6 - 54,126.6642,37.7115,40777.77778
Gimpo,9946,2015,106134,토지,행정재산,공공용재산,일반회계,산,경기도 김포시,하성면,마곡리,29,10,행정,도로,road,1,284,86052000,86052000,경기도 건설국 도로정책과,,경기도 김포시 안전건설국 건설도로과,1985-03-12,Y,매입,,2008-01-17,,경기도 김포시 하성면 마곡리 29 - 10,126.6347,37.7194,303000
Gimpo,9947,2015,106135,토지,행정재산,공공용재산,일반회계,산,경기도 김포시,하성면,마곡리,37,5,행정,도로,road,1,1117,184305000,184305000,경기도 건설국 도로정책과,,경기도 김포시 안전건설국 건설도로과,1985-10-24,Y,매입,,2008-01-17,,경기도 김포시 하성면 마곡리 37 - 5,126.6495,37.7173,165000
Gimpo,9948,2015,106136,토지,행정재산,공공용재산,일반회계,산,경기도 김포시,하성면,마곡리,37,6,행정,도로,road,1,95,15675000,15675000,경기도 건설국 도로정책과,,경기도 김포시 안전건설국 건설도로과,1985-01-18,Y,매입,,2008-01-17,,경기도 김포시 하성면 마곡리 37 - 6,126.6371,37.7167,165000
Gimpo,9949,2015,106123,토지,행정재산,공공용재산,일반회계,일반,경기도 김포시,하성면,마곡리,448,4,행정,도로,road,1,765,30294000,30294000,경기도 건설국 도로정책과,,경기도 김포시 안전건설국 건설도로과,1985-03-11,Y,매입,,2008-01-17,,경기도 김포시 하성면 마곡리 448 - 4,126.6372,37.7109,39600
Gimpo,9950,2015,106121,토지,행정재산,공공용재산,일반회계,일반,경기도 김포시,하성면,마곡리,448,10,행정,도로,road,1,81,3207600,3207600,경기도 건설국 도로정책과,,경기도 김포시 안전건설국 건설도로과,1985-03-11,Y,매입,,2008-01-17,,경기도 김포시 하성면 마곡리 448 - 10,126.637,37.7102,39600
Gimpo,9951,2015,106122,토지,행정재산,공공용재산,일반회계,일반,경기도 김포시,하성면,마곡리,448,11,행정,도로,road,1,32,1267200,1267200,경기도 건설국 도로정책과,,경기도 김포시 안전건설국 건설도로과,1985-03-11,Y,매입,,2008-01-17,,경기도 김포시 하성면 마곡리 448 - 11,126.637,37.7102,39600
Gimpo,9952,2015,29832,토지,행정재산,공용재산,일반회계,일반,경기도 김포시,하성면,마곡리,449,1,행정,대,dae,1,2089,584316000,584316000,경기도 재난안전본부 소방행정과,경기도 김포소방서,,2005-09-01,Y,매입,하성파출소,2007-12-10,[토지분류코드:][관리대장코드:2000029],경기도 김포시 하성면 마곡리 449 - 1,126.6376,37.7112,279710.8664
Gimpo,9953,2015,106124,토지,행정재산,공공용재산,일반회계,일반,경기도 김포시,하성면,마곡리,455,7,행정,도로,road,1,47,2246600,2246600,경기도 건설국 도로정책과,,경기도 김포시 안전건설국 건설도로과,1989-01-05,Y,매입,,2008-01-17,,경기도 김포시 하성면 마곡리 455 - 7,126.6377,37.7129,47800
Gimpo,9954,2015,106125,토지,행정재산,공공용재산,일반회계,일반,경기도 김포시,하성면,마곡리,502,5,행정,도로,road,1,5,74000,74000,경기도 건설국 도로정책과,,경기도 김포시 안전건설국 건설도로과,1989-01-05,Y,매입,,2009-12-23,,경기도 김포시 하성면 마곡리 502 - 5,126.6376,37.7141,14800
Gimpo,9955,2015,106126,토지,행정재산,공공용재산,일반회계,일반,경기도 김포시,하성면,마곡리,503,15,행정,도로,road,1,11,1991000,1991000,경기도 건설국 도로정책과,,경기도 김포시 안전건설국 건설도로과,1989-01-05,Y,매입,,2008-01-17,,경기도 김포시 하성면 마곡리 503 - 15,126.6374,37.7145,181000
Gimpo,9956,2015,106127,토지,행정재산,공공용재산,일반회계,일반,경기도 김포시,하성면,마곡리,503,16,행정,도로,road,1,2,29600,29600,경기도 건설국 도로정책과,,경기도 김포시 안전건설국 건설도로과,1988-12-07,Y,매입,,2009-12-23,,경기도 김포시 하성면 마곡리 503 - 16,126.6375,37.7143,14800
Gimpo,9957,2015,106128,토지,행정재산,공공용재산,일반회계,일반,경기도 김포시,하성면,마곡리,503,19,행정,도로,road,1,26,4706000,4706000,경기도 건설국 도로정책과,,경기도 김포시 안전건설국 건설도로과,1985-01-23,Y,매입,,2008-01-17,,경기도 김포시 하성면 마곡리 503 - 19,126.6373,37.715,181000
Gimpo,9958,2015,106130,토지,행정재산,공공용재산,일반회계,일반,경기도 김포시,하성면,마곡리,548,5,행정,도로,road,1,261,9030600,9030600,경기도 건설국 도로정책과,,경기도 김포시 안전건설국 건설도로과,1988-12-07,Y,매입,,2008-01-17,,경기도 김포시 하성면 마곡리 548 - 5,126.6371,37.7163,34600
Gimpo,9959,2015,106131,토지,행정재산,공공용재산,일반회계,일반,경기도 김포시,하성면,마곡리,617,12,행정,도로,road,1,142,18744000,18744000,경기도 건설국 도로정책과,,경기도 김포시 안전건설국 건설도로과,1986-03-05,Y,매입,,2008-01-17,,경기도 김포시 하성면 마곡리 617 - 12,126.6325,37.7198,132000
Gimpo,9960,2015,106132,토지,행정재산,공공용재산,일반회계,일반,경기도 김포시,하성면,마곡리,618,3,행정,도로,road,1,50,6600000,6600000,경기도 건설국 도로정책과,,경기도 김포시 안전건설국 건설도로과,1989-01-05,Y,매입,,2008-01-17,,경기도 김포시 하성면 마곡리 618 - 3,126.633,37.7197,132000
Gimpo,9961,2015,106133,토지,행정재산,공공용재산,일반회계,일반,경기도 김포시,하성면,마곡리,621,24,행정,도로,road,1,135,17820000,17820000,경기도 건설국 도로정책과,,경기도 김포시 안전건설국 건설도로과,1985-02-23,Y,매입,,2008-01-17,,경기도 김포시 하성면 마곡리 621 - 24,126.6337,37.7198,132000
Gimpo,9962,2015,156294,토지,행정재산,공공용재산,일반회계,일반,경기도 김포시,하성면,마곡리,621,38,행정,도로,road,1,22,2904000,2904000,경기도 건설국 도로정책과,,경기도 김포시 안전건설국 건설도로과,2010-03-08,Y,분할취득,,2008-01-17,,경기도 김포시 하성면 마곡리 621 - 38,126.6336,37.7198,132000
Gimpo,9963,2015,30834,토지,일반재산,미등록,일반회계,일반,경기도 김포시,하성면,석탄리,787,462,행정,답,dap,1,4008,110531100,110531100,경기도 건설국 하천과,,경기도 김포시 안전건설국 안전총괄과,1993-02-22,Y,매입,농경지,2007-07-18,[토지분류코드:GC002][관리대장코드:1628894],경기도 김포시 하성면 석탄리 787 - 462,126.6696,37.7311,27577.61976
Gimpo,9964,2015,30070,토지,행정재산,공공용재산,일반회계,일반,경기도 김포시,하성면,석탄리,787,463,행정,제방,levee,1,78,374400,374400,경기도 건설국 하천과,,경기도 김포시 안전건설국 안전총괄과,1993-02-22,Y,매입,제방,2007-07-18,[토지분류코드:GA214][관리대장코드:1628130],경기도 김포시 하성면 석탄리 787 - 463,126.6703,37.7296,4800
Gimpo,9965,2015,30374,토지,행정재산,공공용재산,일반회계,일반,경기도 김포시,대곶면,율생리,524,10,행정,전,jeon,1,29,2726000,2726000,경기도 건설국 도로정책과,,경기도 김포시 안전건설국 건설도로과,1996-11-22,Y,매입,도로,2007-07-18,[토지분류코드:GA201][관리대장코드:1628434],경기도 김포시 대곶면 율생리 524 - 10,126.5828,37.6479,94000
Gimpo,9966,2015,30375,토지,행정재산,공공용재산,일반회계,일반,경기도 김포시,대곶면,율생리,524,11,행정,대,dae,1,759,102950000,102950000,경기도 건설국 도로정책과,,경기도 김포시 안전건설국 건설도로과,1996-11-22,Y,매입,도로,2007-07-18,[토지분류코드:GA208][관리대장코드:1628435],경기도 김포시 대곶면 율생리 524 - 11,126.5825,37.6481,135638.9987
Gimpo,9967,2015,30376,토지,행정재산,공공용재산,일반회계,일반,경기도 김포시,대곶면,율생리,525,4,행정,대,dae,1,425,5.10E+07,5.10E+07,경기도 건설국 도로정책과,,경기도 김포시 안전건설국 건설도로과,1996-12-16,Y,매입,도로,2007-07-18,[토지분류코드:GA208][관리대장코드:1628436],경기도 김포시 대곶면 율생리 525 - 4,126.5816,37.6485,120000
Gimpo,9968,2015,106129,토지,행정재산,공공용재산,일반회계,일반,경기도 김포시,하성면,마곡리,5,15,행정,답,dap,1,42,1604400,1604400,경기도 건설국 하천과,,경기도 김포시 안전건설국 안전총괄과,1993-02-22,Y,매입,,2008-01-17,,경기도 김포시 하성면 마곡리 5 - 15,126.6652,37.715,38200
Gimpo,9969,2015,186068,토지,행정재산,공공용재산,일반회계,일반,경기도 김포시,양촌읍,대포리,322,34,이호조,답,dap,1,85,16532500,253208180,경기도 건설국 도로정책과,,경기도 김포시 안전건설국 건설도로과,2014-06-17,Y,매입,경기도 김포시 양촌읍 대포리 일반번지 322-34번지,2014-06-30,,경기도 김포시 양촌읍 대포리 322 - 34,126.6223,37.6074,194500
Gimpo,9970,2015,105521,토지,행정재산,공공용재산,일반회계,일반,경기도 김포시,양촌읍,누산리,1032,91,행정,답,dap,1,32,515200,515200,경기도 건설국 도로정책과,,경기도 김포시 안전건설국 건설도로과,1997-07-24,Y,매입,,2008-01-17,,경기도 김포시 양촌읍 누산리 1032 - 91,126.6554,37.668,16100
Gimpo,9971,2015,30496,토지,행정재산,공공용재산,일반회계,일반,경기도 김포시,양촌읍,누산리,1032,92,행정,도로,road,1,1033,14452310,14452310,경기도 건설국 도로정책과,,경기도 김포시 안전건설국 건설도로과,1994-07-15,Y,매입,도로,2007-07-18,[토지분류코드:GA211][관리대장코드:1628556],경기도 김포시 양촌읍 누산리 1032 - 92,126.6591,37.6681,13990.61955
Gimpo,9972,2015,30497,토지,행정재산,공공용재산,일반회계,일반,경기도 김포시,양촌읍,누산리,1032,93,행정,도로,road,1,777,8158500,8158500,경기도 건설국 도로정책과,,경기도 김포시 안전건설국 건설도로과,1994-07-01,Y,매입,도로,2008-01-10,[토지분류코드:GA211][관리대장코드:1628557],경기도 김포시 양촌읍 누산리 1032 - 93,126.6674,37.6662,10500
Gimpo,9973,2015,30498,토지,행정재산,공공용재산,일반회계,일반,경기도 김포시,양촌읍,누산리,1032,94,행정,도로,road,1,2313,79449000,79449000,경기도 건설국 도로정책과,,경기도 김포시 안전건설국 건설도로과,1994-07-15,Y,매입,도로,2007-07-18,[토지분류코드:GA211][관리대장코드:1628558],경기도 김포시 양촌읍 누산리 1032 - 94,126.6563,37.6678,34348.89754
Gimpo,9974,2015,30499,토지,행정재산,공공용재산,일반회계,일반,경기도 김포시,양촌읍,누산리,1032,97,행정,도로,road,1,33,511500,511500,경기도 건설국 도로정책과,,경기도 김포시 안전건설국 건설도로과,1996-10-04,Y,매입,도로,2007-07-18,[토지분류코드:GA211][관리대장코드:1628559],경기도 김포시 양촌읍 누산리 1032 - 97,126.6618,37.6676,15500
Gimpo,9975,2015,30476,토지,행정재산,공공용재산,일반회계,일반,경기도 김포시,양촌읍,구래리,750,1,행정,도로,road,1,49,1390580,1390580,경기도 건설국 도로정책과,,경기도 김포시 안전건설국 건설도로과,1993-09-13,Y,매입,도로,2007-07-18,[토지분류코드:GA211][관리대장코드:1628536],경기도 김포시 양촌읍 구래리 750 - 1,126.6289,37.6319,28379.18367
Gimpo,9976,2015,154226,토지,행정재산,공공용재산,일반회계,일반,경기도 김포시,양촌읍,구래리,750,11,이호조,도로,road,1,595,55037500,55037500,경기도 건설국 도로정책과,,경기도 김포시 안전건설국 건설도로과,2010-03-17,Y,매입,"검단~마송간(구래리750-11,토지보상)",2010-05-25,,경기도 김포시 양촌읍 구래리 750 - 11,126.629,37.6302,92500
Gimpo,9977,2015,30477,토지,행정재산,공공용재산,일반회계,일반,경기도 김포시,양촌읍,구래리,750,6,행정,도로,road,1,2296,71176000,71176000,경기도 건설국 도로정책과,,경기도 김포시 안전건설국 건설도로과,1993-12-17,Y,매입,도로,2007-07-18,[토지분류코드:GA211][관리대장코드:1628537],경기도 김포시 양촌읍 구래리 750 - 6,126.6291,37.631,31000
Gimpo,9978,2015,30478,토지,행정재산,공공용재산,일반회계,일반,경기도 김포시,양촌읍,구래리,760,1,행정,도로,road,1,2032,62992000,62992000,경기도 건설국 도로정책과,,경기도 김포시 안전건설국 건설도로과,1994-06-21,Y,매입,도로,2007-07-18,[토지분류코드:GA211][관리대장코드:1628538],경기도 김포시 양촌읍 구래리 760 - 1,126.6287,37.6329,31000
Gimpo,9979,2015,30479,토지,행정재산,공공용재산,일반회계,일반,경기도 김포시,양촌읍,구래리,763,5,행정,도로,road,1,1689,52359000,52359000,경기도 건설국 도로정책과,,경기도 김포시 안전건설국 건설도로과,1994-06-21,Y,매입,도로,2007-07-18,[토지분류코드:GA211][관리대장코드:1628539],경기도 김포시 양촌읍 구래리 763 - 5,126.6288,37.6331,31000
Gimpo,9980,2015,30480,토지,행정재산,공공용재산,일반회계,일반,경기도 김포시,양촌읍,구래리,774,1,행정,도로,road,1,1279,69649000,69649000,경기도 건설국 도로정책과,,경기도 김포시 안전건설국 건설도로과,2000-09-18,Y,매입,도로,2007-07-18,[토지분류코드:GA211][관리대장코드:1628540],경기도 김포시 양촌읍 구래리 774 - 1,126.6281,37.6343,54455.82486
Gimpo,9981,2015,30481,토지,행정재산,공공용재산,일반회계,일반,경기도 김포시,양촌읍,구래리,775,11,행정,도로,road,1,3087,121194000,121194000,경기도 건설국 도로정책과,,경기도 김포시 안전건설국 건설도로과,1994-03-23,Y,매입,도로,2007-07-18,[토지분류코드:GA211][관리대장코드:1628541],경기도 김포시 양촌읍 구래리 775 - 11,126.6285,37.6341,39259.47522
Gimpo,9982,2015,30482,토지,행정재산,공공용재산,일반회계,일반,경기도 김포시,양촌읍,구래리,778,2,행정,도로,road,1,155,9300000,9300000,경기도 건설국 도로정책과,,경기도 김포시 안전건설국 건설도로과,1993-12-13,Y,매입,도로,2007-07-18,[토지분류코드:GA211][관리대장코드:1628542],경기도 김포시 양촌읍 구래리 778 - 2,126.628,37.635,60000
Gimpo,9983,2015,150185,토지,행정재산,공공용재산,일반회계,일반,경기도 김포시,양촌읍,구래리,778,4,이호조,도로,road,1,27.6,805000,3471300,경기도 건설국 도로정책과,,경기도 김포시 안전건설국 건설도로과,2009-08-31,Y,매입,도로토지(구래리778-4),2009-11-05,,경기도 김포시 양촌읍 구래리 778 - 4,126.6279,37.6351,29166.66667
Gimpo,9984,2015,30485,토지,행정재산,공공용재산,일반회계,일반,경기도 김포시,양촌읍,구래리,91,11,행정,답,dap,1,507.45,36309000,36309000,경기도 건설국 도로정책과,,경기도 김포시 안전건설국 건설도로과,1998-08-06,Y,매입,도로,2007-07-18,[토지분류코드:GA202][관리대장코드:1628545],경기도 김포시 양촌읍 구래리 91 - 11,126.6189,37.6552,71551.87703
Gimpo,9985,2015,30486,토지,행정재산,공공용재산,일반회계,일반,경기도 김포시,양촌읍,구래리,91,12,행정,답,dap,1,11,495000,495000,경기도 건설국 도로정책과,,경기도 김포시 안전건설국 건설도로과,1999-08-05,Y,매입,도로,2007-07-18,[토지분류코드:GA202][관리대장코드:1628546],경기도 김포시 양촌읍 구래리 91 - 12,126.6192,37.6548,45000
