"","sido","center","type","applicants","total","grade1","grade2","grade3","grade4","grade5","outer"
"397","경기","파주운영센터","일반",4679,2829,144,308,903,1078,396,767
"398","경기","파주운영센터","기초수급",1261,713,36,75,237,293,72,299
"399","경기","파주운영센터","의료급여",55,29,0,4,9,8,8,12
"400","경기","파주운영센터","경감",734,662,45,85,238,251,43,24
"401","경기","이천운영센터","합계",3622,2267,149,303,952,766,97,639
"402","경기","이천운영센터","일반",2617,1562,101,200,647,535,79,468
"403","경기","이천운영센터","기초수급",599,334,20,54,132,121,7,156
"404","경기","이천운영센터","의료급여",35,28,1,3,11,11,2,2
"405","경기","이천운영센터","경감",371,343,27,46,162,99,9,13
"406","경기","김포운영센터","합계",4052,2944,176,367,1053,1184,164,485
"407","경기","김포운영센터","일반",3036,2150,129,250,774,862,135,349
"408","경기","김포운영센터","기초수급",576,384,24,46,127,174,13,126
"409","경기","김포운영센터","의료급여",42,35,0,7,16,10,2,4
"410","경기","김포운영센터","경감",398,375,23,64,136,138,14,6
"411","경기","화성운영센터","합계",6368,4300,313,609,1567,1587,224,823
"412","경기","화성운영센터","일반",4788,3116,228,438,1142,1130,178,634
"413","경기","화성운영센터","기초수급",859,530,45,86,171,209,19,174
"414","경기","화성운영센터","의료급여",49,35,0,6,14,12,3,4
"415","경기","화성운영센터","경감",672,619,40,79,240,236,24,11
"416","경기","경기광주운영센터","합계",4102,2886,252,473,1296,793,72,454
"417","경기","경기광주운영센터","일반",3063,2125,183,344,944,597,57,341
"418","경기","경기광주운영센터","기초수급",531,294,34,38,130,85,7,103
"419","경기","경기광주운영센터","의료급여",36,25,0,5,11,9,0,1
"420","경기","경기광주운영센터","경감",472,442,35,86,211,102,8,9
"421","경기","포천운영센터","합계",4338,2585,171,276,944,973,221,979
"422","경기","포천운영센터","일반",2817,1622,107,156,607,591,161,620
"423","경기","포천운영센터","기초수급",934,444,33,47,151,175,38,319
"424","경기","포천운영센터","의료급여",39,28,0,3,8,13,4,4
"425","경기","포천운영센터","경감",548,491,31,70,178,194,18,36
"426","경기","양평운영센터","합계",2906,2085,154,272,813,762,84,430
"427","경기","양평운영센터","일반",2093,1435,100,196,557,516,66,336
"428","경기","양평운영센터","기초수급",431,300,18,43,111,119,9,79
"429","경기","양평운영센터","의료급여",25,16,2,3,5,6,0,5
"430","경기","양평운영센터","경감",357,334,34,30,140,121,9,10
"431","경기","수원서부운영센터","합계",8092,5516,545,1000,2206,1575,190,800
"432","경기","수원서부운영센터","일반",5710,3915,370,684,1561,1141,159,489
"433","경기","수원서부운영센터","기초수급",1260,604,68,113,214,192,17,272
"434","경기","수원서부운영센터","의료급여",283,200,19,22,85,66,8,24
"435","경기","수원서부운영센터","경감",839,797,88,181,346,176,6,15
"436","경기","성남북부운영센터","합계",6246,4240,422,668,1726,1259,165,726
"437","경기","성남북부운영센터","일반",4253,2816,287,438,1149,822,120,460
"438","경기","성남북부운영센터","기초수급",1162,680,52,100,243,252,33,243
"439","경기","성남북부운영센터","의료급여",64,40,5,7,16,11,1,5
"440","경기","성남북부운영센터","경감",767,704,78,123,318,174,11,18
"441","경기","양주운영센터","합계",3990,2609,138,322,994,932,223,655
"442","경기","양주운영센터","일반",2704,1683,84,195,640,609,155,446
"443","경기","양주운영센터","기초수급",748,458,24,55,173,159,47,176
"444","경기","양주운영센터","의료급여",29,20,0,3,5,9,3,1
"445","경기","양주운영센터","경감",509,448,30,69,176,155,18,32
"446","경기","부천남부운영센터","합계",3674,2531,220,368,1094,787,62,461
"447","경기","부천남부운영센터","일반",2611,1735,158,253,782,499,43,324
"448","경기","부천남부운영센터","기초수급",548,329,17,34,127,139,12,118
"449","경기","부천남부운영센터","의료급여",44,34,2,7,11,14,0,7
"450","경기","부천남부운영센터","경감",471,433,43,74,174,135,7,12
"451","경기","시흥운영센터","합계",5282,3147,229,436,1045,1183,254,977
"452","경기","시흥운영센터","일반",3716,2160,141,286,709,831,193,690
"453","경기","시흥운영센터","기초수급",941,448,37,63,142,176,30,252
"454","경기","시흥운영센터","의료급여",50,28,2,5,12,7,2,11
"455","경기","시흥운영센터","경감",575,511,49,82,182,169,29,24
"456","경기","안성운영센터","합계",3890,2756,239,465,1098,822,132,475
"457","경기","안성운영센터","일반",2721,1934,169,320,774,566,105,302
"458","경기","안성운영센터","기초수급",725,420,32,69,157,144,18,157
"459","경기","안성운영센터","의료급여",31,20,2,1,7,9,1,4
"460","경기","안성운영센터","경감",413,382,36,75,160,103,8,12
"461","경기","구리운영센터","합계",2467,1658,164,275,596,527,96,274
"462","경기","구리운영센터","일반",1673,1117,116,184,394,346,77,158
"463","경기","구리운영센터","기초수급",487,278,18,35,101,115,9,104
"464","경기","구리운영센터","의료급여",23,16,1,2,5,7,1,3
"465","경기","구리운영센터","경감",284,247,29,54,96,59,9,9
"466","경기","여주운영센터","합계",3172,1956,231,377,669,581,98,433
"467","경기","여주운영센터","일반",2205,1293,135,248,434,405,71,303
"468","경기","여주운영센터","기초수급",575,309,47,48,103,93,18,118
"469","경기","여주운영센터","의료급여",32,23,2,4,11,5,1,3
"470","경기","여주운영센터","경감",360,331,47,77,121,78,8,9
"471","경기","고양일산운영센터","합계",9333,6615,569,873,2304,2270,599,1038
"472","경기","고양일산운영센터","일반",7227,5021,435,659,1736,1704,487,786
"473","경기","고양일산운영센터","기초수급",1105,713,45,92,234,278,64,216
"474","경기","고양일산운영센터","의료급여",85,54,4,4,16,22,8,9
"475","경기","고양일산운영센터","경감",916,827,85,118,318,266,40,27
"476","경기","고양덕양운영센터","합계",6712,4578,373,613,1625,1578,389,864
"477","경기","고양덕양운영센터","일반",4729,3136,250,409,1085,1082,310,615
"478","경기","고양덕양운영센터","기초수급",1113,670,53,80,230,259,48,206
"479","경기","고양덕양운영센터","의료급여",68,53,5,6,19,16,7,5
"480","경기","고양덕양운영센터","경감",802,719,65,118,291,221,24,38
"481","경기","안양운영센터","합계",7057,4726,357,697,1785,1596,291,1007
"482","경기","안양운영센터","일반",5388,3526,241,524,1306,1213,242,769
"483","경기","안양운영센터","기초수급",895,511,55,63,174,193,26,208
"484","경기","안양운영센터","의료급여",76,56,4,3,27,17,5,6
"485","경기","안양운영센터","경감",698,633,57,107,278,173,18,24
"486","경기","용인동부운영센터","합계",4107,2997,296,487,1156,972,86,362
"487","경기","용인동부운영센터","일반",3036,2156,198,333,841,708,76,273
"488","경기","용인동부운영센터","기초수급",582,389,46,73,128,139,3,82
"489","경기","용인동부운영센터","의료급여",28,20,0,6,8,5,1,1
"490","경기","용인동부운영센터","경감",461,432,52,75,179,120,6,6
"491","경기","용인서부운영센터","합계",9063,6582,797,1035,2584,1833,333,753
"492","경기","용인서부운영센터","일반",7552,5456,662,838,2146,1504,306,625
"493","경기","용인서부운영센터","기초수급",684,367,38,59,117,138,15,114
"494","경기","용인서부운영센터","의료급여",62,47,6,7,18,14,2,9
"495","경기","용인서부운영센터","경감",765,712,91,131,303,177,10,5
"496","강원","춘천운영센터","합계",6596,4265,474,740,1470,1386,195,1160
"497","강원","춘천운영센터","일반",4289,2711,282,494,926,863,146,701
"498","강원","춘천운영센터","기초수급",1474,848,110,132,264,304,38,393
"499","강원","춘천운영센터","의료급여",113,68,8,8,24,27,1,22
"500","강원","춘천운영센터","경감",720,638,74,106,256,192,10,44
"501","강원","철원운영센터","합계",1073,537,26,79,175,227,30,284
"502","강원","철원운영센터","일반",664,336,14,42,113,146,21,153
"503","강원","철원운영센터","기초수급",297,111,7,19,28,50,7,119
"504","강원","철원운영센터","의료급여",12,6,0,2,3,1,0,2
"505","강원","철원운영센터","경감",100,84,5,16,31,30,2,10
"506","강원","화천운영센터","합계",568,344,27,48,126,139,4,169
"507","강원","화천운영센터","일반",327,197,11,23,72,87,4,88
"508","강원","화천운영센터","기초수급",162,82,11,14,30,27,0,72
"509","강원","화천운영센터","의료급여",12,8,0,1,5,2,0,3
"510","강원","화천운영센터","경감",67,57,5,10,19,23,0,6
"511","강원","원주운영센터","합계",5870,3744,470,690,1267,1123,194,1092
"512","강원","원주운영센터","일반",4003,2435,316,439,801,726,153,760
"513","강원","원주운영센터","기초수급",1105,647,69,126,220,207,25,284
"514","강원","원주운영센터","의료급여",95,60,14,9,19,15,3,18
"515","강원","원주운영센터","경감",667,602,71,116,227,175,13,30
"516","강원","횡성운영센터","합계",1389,813,64,132,265,296,56,304
"517","강원","횡성운영센터","일반",923,512,29,73,173,190,47,203
"518","강원","횡성운영센터","기초수급",256,121,15,19,34,49,4,82
"519","강원","횡성운영센터","의료급여",22,14,0,3,5,5,1,3
"520","강원","횡성운영센터","경감",188,166,20,37,53,52,4,16
"521","강원","강릉운영센터","합계",5371,3805,352,713,1607,1024,109,598
"522","강원","강릉운영센터","일반",3508,2421,225,466,1000,647,83,354
"523","강원","강릉운영센터","기초수급",1084,679,58,121,275,209,16,215
"524","강원","강릉운영센터","의료급여",82,63,8,9,26,20,0,6
"525","강원","강릉운영센터","경감",697,642,61,117,306,148,10,23
"526","강원","태백운영센터","합계",981,588,68,105,212,184,19,278
"527","강원","태백운영센터","일반",603,355,46,62,127,107,13,163
"528","강원","태백운영센터","기초수급",250,130,9,26,44,47,4,99
"529","강원","태백운영센터","의료급여",18,8,0,1,1,6,0,6
"530","강원","태백운영센터","경감",110,95,13,16,40,24,2,10
"531","강원","정선운영센터","합계",888,569,78,79,213,190,9,176
"532","강원","정선운영센터","일반",571,339,41,45,128,116,9,119
"533","강원","정선운영센터","기초수급",207,132,22,19,42,49,0,49
"534","강원","정선운영센터","의료급여",17,13,1,1,8,3,0,4
"535","강원","정선운영센터","경감",93,85,14,14,35,22,0,4
"536","강원","속초운영센터","합계",1779,1264,185,222,470,348,39,230
"537","강원","속초운영센터","일반",1005,697,103,118,252,196,28,110
"538","강원","속초운영센터","기초수급",521,342,51,51,133,97,10,106
"539","강원","속초운영센터","의료급여",27,17,2,4,5,6,0,6
"540","강원","속초운영센터","경감",226,208,29,49,80,49,1,8
"541","강원","강원고성운영센터","합계",783,504,73,95,190,130,16,122
"542","강원","강원고성운영센터","일반",462,283,36,52,106,75,14,71
"543","강원","강원고성운영센터","기초수급",231,142,27,21,52,40,2,47
"544","강원","강원고성운영센터","의료급여",7,5,0,0,3,2,0,0
"545","강원","강원고성운영센터","경감",83,74,10,22,29,13,0,4
"546","강원","양양운영센터","합계",960,576,50,109,221,180,16,202
"547","강원","양양운영센터","일반",575,317,26,57,120,102,12,117
"548","강원","양양운영센터","기초수급",245,137,14,24,55,40,4,72
"549","강원","양양운영센터","의료급여",12,8,0,0,3,5,0,2
"550","강원","양양운영센터","경감",128,114,10,28,43,33,0,11
"551","강원","삼척운영센터","합계",1854,1125,73,135,480,405,32,481
"552","강원","삼척운영센터","일반",1199,700,47,93,289,246,25,304
"553","강원","삼척운영센터","기초수급",402,220,8,20,101,87,4,138
"554","강원","삼척운영센터","의료급여",42,21,1,0,7,12,1,18
"555","강원","삼척운영센터","경감",211,184,17,22,83,60,2,21
"556","강원","평창운영센터","합계",956,621,65,90,268,179,19,162
"557","강원","평창운영센터","일반",668,410,48,63,182,104,13,114
"558","강원","평창운영센터","기초수급",159,98,5,11,41,39,2,39
"559","강원","평창운영센터","의료급여",20,14,1,0,5,6,2,3
"560","강원","평창운영센터","경감",109,99,11,16,40,30,2,6
"561","강원","영월운영센터","합계",1344,866,93,127,384,249,13,262
"562","강원","영월운영센터","일반",921,558,59,79,239,169,12,190
"563","강원","영월운영센터","기초수급",236,142,13,20,68,40,1,66
"564","강원","영월운영센터","의료급여",26,18,1,5,9,3,0,3
"565","강원","영월운영센터","경감",161,148,20,23,68,37,0,3
"566","강원","홍천운영센터","합계",1752,962,92,168,336,303,63,338
"567","강원","홍천운영센터","일반",1270,675,50,120,256,196,53,244
"568","강원","홍천운영센터","기초수급",292,124,23,24,36,36,5,87
"569","강원","홍천운영센터","의료급여",29,16,1,1,6,7,1,3
"570","강원","홍천운영센터","경감",161,147,18,23,38,64,4,4
"571","강원","인제운영센터","합계",618,305,32,48,129,88,8,161
"572","강원","인제운영센터","일반",338,164,16,23,71,47,7,74
"573","강원","인제운영센터","기초수급",203,82,9,16,36,21,0,83
"574","강원","인제운영센터","의료급여",9,5,0,0,4,1,0,0
"575","강원","인제운영센터","경감",68,54,7,9,18,19,1,4
"576","강원","양구운영센터","합계",622,317,41,43,104,119,10,161
"577","강원","양구운영센터","일반",343,167,22,22,59,58,6,94
"578","강원","양구운영센터","기초수급",198,89,10,12,25,40,2,52
"579","강원","양구운영센터","의료급여",13,8,2,0,3,3,0,3
"580","강원","양구운영센터","경감",68,53,7,9,17,18,2,12
"581","강원","동해운영센터","합계",1943,1255,160,265,502,291,37,302
"582","강원","동해운영센터","일반",1265,822,102,182,318,191,29,170
"583","강원","동해운영센터","기초수급",436,232,26,35,98,67,6,114
"584","강원","동해운영센터","의료급여",37,21,3,4,9,5,0,6
"585","강원","동해운영센터","경감",205,180,29,44,77,28,2,12
"586","충북","청주서부운영센터","합계",5369,3681,359,736,1442,952,192,649
"587","충북","청주서부운영센터","일반",4065,2705,251,524,1074,687,169,465
"588","충북","청주서부운영센터","기초수급",709,442,51,82,166,131,12,160
"589","충북","청주서부운영센터","의료급여",81,55,5,3,27,18,2,10
"590","충북","청주서부운영센터","경감",514,479,52,127,175,116,9,14
"591","충북","충주운영센터","합계",4029,2358,174,394,833,842,115,714
"592","충북","충주운영센터","일반",2867,1604,115,244,554,594,97,506
"593","충북","충주운영센터","기초수급",707,362,32,60,129,132,9,184
"594","충북","충주운영센터","의료급여",73,48,2,6,25,14,1,13
"595","충북","충주운영센터","경감",382,344,25,84,125,102,8,11
"596","충북","제천운영센터","합계",2797,1637,160,319,571,505,82,543
"597","충북","제천운영센터","일반",1859,1080,104,216,371,329,60,311
"598","충북","제천운영센터","기초수급",596,270,26,41,105,89,9,201
"599","충북","제천운영센터","의료급여",41,22,2,5,6,6,3,12
"600","충북","제천운영센터","경감",301,265,28,57,89,81,10,19
"601","충북","단양운영센터","합계",968,589,42,95,218,214,20,195
"602","충북","단양운영센터","일반",639,368,20,54,140,138,16,134
"603","충북","단양운영센터","기초수급",201,109,9,18,38,43,1,56
"604","충북","단양운영센터","의료급여",11,7,2,0,2,3,0,3
"605","충북","단양운영센터","경감",117,105,11,23,38,30,3,2
"606","충북","옥천운영센터","합계",1900,1000,46,113,343,422,76,416
"607","충북","옥천운영센터","일반",1359,658,25,69,221,285,58,302
"608","충북","옥천운영센터","기초수급",326,164,14,17,57,65,11,97
"609","충북","옥천운영센터","의료급여",16,9,0,0,3,5,1,4
"610","충북","옥천운영센터","경감",199,169,7,27,62,67,6,13
"611","충북","보은운영센터","합계",1258,663,56,133,248,212,14,276
"612","충북","보은운영센터","일반",891,438,27,86,166,146,13,200
"613","충북","보은운영센터","기초수급",233,119,13,24,46,35,1,69
"614","충북","보은운영센터","의료급여",17,4,0,2,1,1,0,4
"615","충북","보은운영센터","경감",117,102,16,21,35,30,0,3
"616","충북","영동운영센터","합계",2225,1275,62,126,373,558,156,509
"617","충북","영동운영센터","일반",1536,813,35,75,227,369,107,375
"618","충북","영동운영센터","기초수급",358,194,16,16,56,83,23,99
"619","충북","영동운영센터","의료급여",41,23,1,0,7,10,5,11
"620","충북","영동운영센터","경감",290,245,10,35,83,96,21,24
"621","충북","진천운영센터","합계",1338,872,60,142,324,271,75,232
"622","충북","진천운영센터","일반",995,629,46,96,216,206,65,179
"623","충북","진천운영센터","기초수급",185,108,5,25,41,32,5,45
"624","충북","진천운영센터","의료급여",12,6,1,0,3,2,0,3
"625","충북","진천운영센터","경감",146,129,8,21,64,31,5,5
"626","충북","괴산운영센터","합계",1396,772,49,97,274,332,20,314
"627","충북","괴산운영센터","일반",920,465,23,57,164,206,15,220
"628","충북","괴산운영센터","기초수급",296,159,16,19,60,61,3,77
"629","충북","괴산운영센터","의료급여",29,13,1,0,5,7,0,8
"630","충북","괴산운영센터","경감",151,135,9,21,45,58,2,9
"631","충북","증평운영센터","합계",729,445,60,91,160,118,16,153
"632","충북","증평운영센터","일반",501,313,43,61,115,80,14,75
"633","충북","증평운영센터","기초수급",140,53,6,12,20,14,1,70
"634","충북","증평운영센터","의료급여",13,8,2,1,3,2,0,5
"635","충북","증평운영센터","경감",75,71,9,17,22,22,1,3
"636","충북","청주동부운영센터","합계",6050,3971,357,750,1429,1150,285,887
"637","충북","청주동부운영센터","일반",4248,2840,252,536,1007,821,224,502
"638","충북","청주동부운영센터","기초수급",1132,548,47,89,176,193,43,348
"639","충북","청주동부운영센터","의료급여",104,62,3,18,24,15,2,16
"640","충북","청주동부운영센터","경감",566,521,55,107,222,121,16,21
"641","충북","음성운영센터","합계",2158,1380,146,238,489,482,25,332
"642","충북","음성운영센터","일반",1348,807,48,140,274,324,21,220
"643","충북","음성운영센터","기초수급",588,382,85,58,138,98,3,101
"644","충북","음성운영센터","의료급여",19,13,1,3,5,4,0,2
"645","충북","음성운영센터","경감",203,178,12,37,72,56,1,9
"646","충남","천안운영센터","합계",7291,4740,375,842,1582,1611,330,925
"647","충남","천안운영센터","일반",5399,3410,274,581,1114,1166,275,677
"648","충남","천안운영센터","기초수급",1133,661,44,126,211,237,43,215
"649","충남","천안운영센터","의료급여",75,46,3,7,17,17,2,12
"650","충남","천안운영센터","경감",684,623,54,128,240,191,10,21
"651","충남","공주운영센터","합계",3786,2133,152,327,662,866,126,846
"652","충남","공주운영센터","일반",2792,1535,102,217,483,632,101,611
"653","충남","공주운영센터","기초수급",583,258,21,45,76,104,12,203
"654","충남","공주운영센터","의료급여",39,22,1,5,5,10,1,6
"655","충남","공주운영센터","경감",372,318,28,60,98,120,12,26
"656","충남","보령운영센터","합계",2998,1690,116,195,583,652,144,733
"657","충남","보령운영센터","일반",2153,1138,79,134,389,427,109,555
"658","충남","보령운영센터","기초수급",505,265,18,33,79,115,20,147
"659","충남","보령운영센터","의료급여",28,15,3,0,4,5,3,9
"660","충남","보령운영센터","경감",312,272,16,28,111,105,12,22
"661","충남","서천운영센터","합계",2381,1235,61,217,374,493,90,757
"662","충남","서천운영센터","일반",1761,865,40,141,251,361,72,586
"663","충남","서천운영센터","기초수급",376,184,14,36,51,71,12,137
"664","충남","서천운영센터","의료급여",21,10,0,3,2,5,0,9
"665","충남","서천운영센터","경감",223,176,7,37,70,56,6,25
"666","충남","서산운영센터","합계",3527,2347,193,389,762,938,65,495
"667","충남","서산운영센터","일반",2665,1685,127,270,554,680,54,397
"668","충남","서산운영센터","기초수급",476,313,31,46,90,140,6,84
"669","충남","서산운영센터","의료급여",16,11,0,5,5,1,0,2
"670","충남","서산운영센터","경감",370,338,35,68,113,117,5,12
"671","충남","태안운영센터","합계",1837,1147,63,138,406,518,22,257
"672","충남","태안운영센터","일반",1341,783,44,92,286,343,18,193
"673","충남","태안운영센터","기초수급",258,161,10,19,46,83,3,50
"674","충남","태안운영센터","의료급여",20,15,2,0,8,5,0,2
"675","충남","태안운영센터","경감",218,188,7,27,66,87,1,12
"676","충남","논산운영센터","합계",4622,2453,164,328,751,1013,197,1020
"677","충남","논산운영센터","일반",3317,1641,117,208,496,664,156,752
"678","충남","논산운영센터","기초수급",789,385,17,49,109,189,21,235
"679","충남","논산운영센터","의료급여",61,36,2,3,7,17,7,10
"680","충남","논산운영센터","경감",455,391,28,68,139,143,13,23
"681","충남","금산운영센터","합계",2036,1125,52,123,401,467,82,465
"682","충남","금산운영센터","일반",1487,777,27,93,262,328,67,359
"683","충남","금산운영센터","기초수급",263,123,10,11,38,58,6,78
"684","충남","금산운영센터","의료급여",27,13,0,1,7,4,1,4
"685","충남","금산운영센터","경감",259,212,15,18,94,77,8,24
"686","충남","계룡운영센터","합계",553,359,28,42,120,146,23,112
"687","충남","계룡운영센터","일반",417,254,21,25,82,106,20,89
"688","충남","계룡운영센터","기초수급",55,33,2,9,7,14,1,16
"689","충남","계룡운영센터","의료급여",2,0,0,0,0,0,0,1
"690","충남","계룡운영센터","경감",79,72,5,8,31,26,2,6
"691","충남","세종운영센터","합계",2558,1500,130,206,524,577,63,388
"692","충남","세종운영센터","일반",1935,1121,82,149,391,440,59,282
"693","충남","세종운영센터","기초수급",379,183,23,25,65,67,3,88
"694","충남","세종운영센터","의료급여",32,18,2,4,5,7,0,6
"695","충남","세종운영센터","경감",212,178,23,28,63,63,1,12
"696","충남","부여운영센터","합계",2908,1581,71,169,497,602,242,766
"697","충남","부여운영센터","일반",2139,1075,44,114,327,397,193,606
"698","충남","부여운영센터","기초수급",400,198,11,21,68,73,25,127
"699","충남","부여운영센터","의료급여",23,14,1,3,3,6,1,3
"700","충남","부여운영센터","경감",346,294,15,31,99,126,23,30
"701","충남","청양운영센터","합계",1563,892,49,147,285,356,55,372
"702","충남","청양운영센터","일반",1195,647,30,102,195,272,48,293
"703","충남","청양운영센터","기초수급",191,86,8,17,35,24,2,72
"704","충남","청양운영센터","의료급여",19,10,0,1,2,6,1,5
"705","충남","청양운영센터","경감",158,149,11,27,53,54,4,2
"706","충남","예산운영센터","합계",2574,1595,105,230,527,641,92,511
"707","충남","예산운영센터","일반",1945,1155,67,146,382,482,78,401
"708","충남","예산운영센터","기초수급",352,206,11,37,63,86,9,91
"709","충남","예산운영센터","의료급여",24,11,0,1,3,7,0,6
"710","충남","예산운영센터","경감",253,223,27,46,79,66,5,13
"711","충남","당진운영센터","합계",3671,2499,136,475,865,922,101,445
"712","충남","당진운영센터","일반",2890,1874,95,346,651,696,86,371
"713","충남","당진운영센터","기초수급",359,233,15,44,81,89,4,67
"714","충남","당진운영센터","의료급여",21,16,1,4,8,3,0,3
"715","충남","당진운영센터","경감",401,376,25,81,125,134,11,4
"716","충남","아산운영센터","합계",3930,2325,209,432,780,747,157,652
"717","충남","아산운영센터","일반",2863,1652,154,278,552,540,128,440
"718","충남","아산운영센터","기초수급",663,330,27,75,104,109,15,194
"719","충남","아산운영센터","의료급여",39,18,2,5,5,4,2,9
"720","충남","아산운영센터","경감",365,325,26,74,119,94,12,9
"721","충남","홍성운영센터","합계",2900,1805,150,239,595,725,96,589
"722","충남","홍성운영센터","일반",2147,1272,97,167,417,510,81,454
"723","충남","홍성운영센터","기초수급",399,222,21,31,61,105,4,119
"724","충남","홍성운영센터","의료급여",30,18,3,1,5,8,1,7
"725","충남","홍성운영센터","경감",324,293,29,40,112,102,10,9
"726","전북","전주남부운영센터","합계",7246,3723,271,497,1203,1492,260,2069
"727","전북","전주남부운영센터","일반",4747,2668,186,335,841,1082,224,998
"728","전북","전주남부운영센터","기초수급",1754,538,35,64,176,239,24,932
"729","전북","전주남부운영센터","의료급여",101,43,1,10,12,19,1,39
"730","전북","전주남부운영센터","경감",644,474,49,88,174,152,11,100
"731","전북","익산운영센터","합계",7890,4548,210,495,1449,1985,409,2043
"732","전북","익산운영센터","일반",4964,2871,125,303,891,1244,308,1145
"733","전북","익산운영센터","기초수급",1996,934,43,99,295,437,60,784
"734","전북","익산운영센터","의료급여",86,49,1,3,16,19,10,28
"735","전북","익산운영센터","경감",844,694,41,90,247,285,31,86
"736","전북","정읍운영센터","합계",5165,2362,68,166,662,1305,161,1887
"737","전북","정읍운영센터","일반",3193,1428,46,95,374,798,115,1116
"738","전북","정읍운영센터","기초수급",1212,446,6,29,138,246,27,564
"739","전북","정읍운영센터","의료급여",85,46,3,1,9,27,6,24
"740","전북","정읍운영센터","경감",675,442,13,41,141,234,13,183
"741","전북","남원운영센터","합계",3059,1638,81,187,506,754,110,944
"742","전북","남원운영센터","일반",1928,1010,43,107,308,474,78,569
"743","전북","남원운영센터","기초수급",728,330,16,45,100,146,23,308
"744","전북","남원운영센터","의료급여",34,19,3,0,7,7,2,10
"745","전북","남원운영센터","경감",369,279,19,35,91,127,7,57
"746","전북","순창운영센터","합계",1642,730,19,74,202,403,32,568
"747","전북","순창운영센터","일반",1154,488,13,46,135,268,26,389
"748","전북","순창운영센터","기초수급",315,122,3,17,34,64,4,148
"749","전북","순창운영센터","의료급여",19,9,0,2,2,5,0,7
"750","전북","순창운영센터","경감",154,111,3,9,31,66,2,24
"751","전북","임실운영센터","합계",1395,637,9,39,175,341,73,489
"752","전북","임실운영센터","일반",965,405,4,21,110,218,52,350
"753","전북","임실운영센터","기초수급",266,113,3,11,36,52,11,107
"754","전북","임실운영센터","의료급여",22,13,0,1,4,5,3,7
"755","전북","임실운영센터","경감",142,106,2,6,25,66,7,25
"756","전북","김제운영센터","합계",3883,2120,92,191,702,964,171,1006
"757","전북","김제운영센터","일반",2302,1241,48,117,392,570,114,565
"758","전북","김제운영센터","기초수급",1074,518,22,36,169,252,39,354
"759","전북","김제운영센터","의료급여",35,13,0,0,7,5,1,13
"760","전북","김제운영센터","경감",472,348,22,38,134,137,17,74
"761","전북","진안운영센터","합계",1102,559,31,47,132,298,51,409
"762","전북","진안운영센터","일반",748,365,16,32,83,194,40,282
"763","전북","진안운영센터","기초수급",216,98,7,8,19,58,6,92
"764","전북","진안운영센터","의료급여",23,10,2,1,4,2,1,10
"765","전북","진안운영센터","경감",115,86,6,6,26,44,4,25
"766","전북","무주운영센터","합계",978,535,21,68,174,244,28,272
"767","전북","무주운영센터","일반",662,337,7,34,108,165,23,194
"768","전북","무주운영센터","기초수급",183,91,5,16,32,34,4,67
"769","전북","무주운영센터","의료급여",16,6,1,0,2,3,0,3
"770","전북","무주운영센터","경감",117,101,8,18,32,42,1,8
"771","전북","장수운영센터","합계",893,449,9,23,101,273,43,338
"772","전북","장수운영센터","일반",581,300,4,12,63,188,33,196
"773","전북","장수운영센터","기초수급",208,79,4,6,15,49,5,115
"774","전북","장수운영센터","의료급여",22,7,1,1,1,2,2,11
"775","전북","장수운영센터","경감",82,63,0,4,22,34,3,16
"776","전북","부안운영센터","합계",2208,1032,39,92,289,485,127,705
"777","전북","부안운영센터","일반",1488,660,19,58,166,312,105,476
"778","전북","부안운영센터","기초수급",415,168,9,17,49,80,13,162
"779","전북","부안운영센터","의료급여",26,8,0,0,2,3,3,12
"780","전북","부안운영센터","경감",279,196,11,17,72,90,6,55
"781","전북","고창운영센터","합계",2854,1541,26,90,342,988,95,710
"782","전북","고창운영센터","일반",1940,987,13,50,206,640,78,493
"783","전북","고창운영센터","기초수급",466,217,5,17,42,147,6,163
"784","전북","고창운영센터","의료급여",42,23,2,1,7,10,3,10
"785","전북","고창운영센터","경감",406,314,6,22,87,191,8,44
"786","전북","전주북부운영센터","합계",7930,4059,266,513,1240,1713,327,2291
"787","전북","전주북부운영센터","일반",5532,2906,190,339,860,1257,260,1405
"788","전북","전주북부운영센터","기초수급",1460,495,29,60,175,195,36,715
"789","전북","전주북부운영센터","의료급여",91,47,5,6,11,20,5,22
"790","전북","전주북부운영센터","경감",847,611,42,108,194,241,26,149
"791","전북","군산운영센터","합계",6365,3595,218,414,1140,1553,270,1700
"792","전북","군산운영센터","일반",4002,2235,133,256,688,958,200,949
"793","전북","군산운영센터","기초수급",1626,773,50,86,239,353,45,659
"794","전북","군산운영센터","의료급여",91,58,6,9,18,19,6,24
"795","전북","군산운영센터","경감",646,529,29,63,195,223,19,68
"796","전남","목포운영센터","합계",4346,2344,167,415,768,846,148,1157
"797","전남","목포운영센터","일반",2727,1452,98,251,467,540,96,654
"798","전남","목포운영센터","기초수급",1023,450,31,74,134,173,38,402
"799","전남","목포운영센터","의료급여",55,31,4,6,10,9,2,19
"800","전남","목포운영센터","경감",541,411,34,84,157,124,12,82
"801","전남","여수운영센터","합계",6101,3462,179,485,968,1624,206,1598
"802","전남","여수운영센터","일반",4022,2235,107,317,637,1019,155,1001
"803","전남","여수운영센터","기초수급",1341,636,32,86,159,327,32,518
"804","전남","여수운영센터","의료급여",85,46,2,6,11,24,3,20
"805","전남","여수운영센터","경감",653,545,38,76,161,254,16,59
