"","sido","center","type","applicants","total","grade1","grade2","grade3","grade4","grade5","outer"
"397","경기","파주운영센터","일반",4478,2609,144,289,808,1012,356,765
"398","경기","파주운영센터","기초수급",1286,744,39,78,242,309,76,294
"399","경기","파주운영센터","의료급여",60,32,1,4,9,9,9,11
"400","경기","파주운영센터","경감",939,869,45,98,312,316,98,21
"401","경기","이천운영센터","합계",3652,2313,149,320,958,788,98,644
"402","경기","이천운영센터","일반",2540,1503,96,202,620,512,73,474
"403","경기","이천운영센터","기초수급",613,349,22,53,140,124,10,156
"404","경기","이천운영센터","의료급여",35,27,1,3,10,11,2,2
"405","경기","이천운영센터","경감",464,434,30,62,188,141,13,12
"406","경기","김포운영센터","합계",4051,2955,168,371,1054,1200,162,471
"407","경기","김포운영센터","일반",2919,2035,121,249,735,810,120,342
"408","경기","김포운영센터","기초수급",575,392,24,42,131,179,16,120
"409","경기","김포운영센터","의료급여",44,38,0,8,16,12,2,4
"410","경기","김포운영센터","경감",513,490,23,72,172,199,24,5
"411","경기","화성운영센터","합계",6389,4393,314,611,1616,1628,224,826
"412","경기","화성운영센터","일반",4615,3005,222,421,1114,1092,156,640
"413","경기","화성운영센터","기초수급",873,553,42,91,180,220,20,170
"414","경기","화성운영센터","의료급여",46,33,1,7,12,11,2,4
"415","경기","화성운영센터","경감",855,802,49,92,310,305,46,12
"416","경기","경기광주운영센터","합계",4163,2945,251,477,1308,825,84,449
"417","경기","경기광주운영센터","일반",2972,2016,173,328,889,559,67,341
"418","경기","경기광주운영센터","기초수급",543,321,36,43,142,93,7,98
"419","경기","경기광주운영센터","의료급여",38,27,1,6,11,9,0,1
"420","경기","경기광주운영센터","경감",610,581,41,100,266,164,10,9
"421","경기","포천운영센터","합계",4330,2576,164,274,935,974,229,976
"422","경기","포천운영센터","일반",2671,1476,101,153,547,534,141,621
"423","경기","포천운영센터","기초수급",942,455,30,50,153,185,37,316
"424","경기","포천운영센터","의료급여",36,25,0,3,7,11,4,4
"425","경기","포천운영센터","경감",681,620,33,68,228,244,47,35
"426","경기","양평운영센터","합계",2931,2130,158,279,819,783,91,424
"427","경기","양평운영센터","일반",2037,1393,103,194,537,494,65,332
"428","경기","양평운영센터","기초수급",439,311,20,44,113,123,11,76
"429","경기","양평운영센터","의료급여",25,17,2,3,5,5,2,6
"430","경기","양평운영센터","경감",430,409,33,38,164,161,13,10
"431","경기","수원서부운영센터","합계",8113,5615,549,1055,2230,1579,202,814
"432","경기","수원서부운영센터","일반",5492,3760,361,689,1493,1061,156,496
"433","경기","수원서부운영센터","기초수급",1285,641,68,127,226,198,22,282
"434","경기","수원서부운영센터","의료급여",290,210,19,22,88,72,9,21
"435","경기","수원서부운영센터","경감",1046,1004,101,217,423,248,15,15
"436","경기","성남북부운영센터","합계",6255,4262,435,672,1737,1254,164,727
"437","경기","성남북부운영센터","일반",4056,2638,288,420,1081,743,106,459
"438","경기","성남북부운영센터","기초수급",1187,697,53,102,259,251,32,246
"439","경기","성남북부운영센터","의료급여",63,43,6,7,16,13,1,4
"440","경기","성남북부운영센터","경감",949,884,88,143,381,247,25,18
"441","경기","양주운영센터","합계",4047,2718,147,335,1023,970,243,646
"442","경기","양주운영센터","일반",2599,1626,84,184,606,600,152,438
"443","경기","양주운영센터","기초수급",792,507,27,64,187,176,53,174
"444","경기","양주운영센터","의료급여",32,22,0,2,6,10,4,1
"445","경기","양주운영센터","경감",624,563,36,85,224,184,34,33
"446","경기","부천남부운영센터","합계",3720,2585,227,391,1092,802,73,461
"447","경기","부천남부운영센터","일반",2476,1607,155,246,701,452,53,322
"448","경기","부천남부운영센터","기초수급",564,349,20,40,129,147,13,121
"449","경기","부천남부운영센터","의료급여",44,34,2,6,12,14,0,7
"450","경기","부천남부운영센터","경감",636,595,50,99,250,189,7,11
"451","경기","시흥운영센터","합계",5296,3164,226,440,1034,1210,254,981
"452","경기","시흥운영센터","일반",3593,2040,140,265,674,794,167,690
"453","경기","시흥운영센터","기초수급",950,466,38,61,144,189,34,253
"454","경기","시흥운영센터","의료급여",52,30,2,5,12,8,3,13
"455","경기","시흥운영센터","경감",701,628,46,109,204,219,50,25
"456","경기","안성운영센터","합계",3917,2839,233,486,1118,856,146,474
"457","경기","안성운영센터","일반",2618,1882,156,311,753,557,105,296
"458","경기","안성운영센터","기초수급",732,430,31,70,160,148,21,162
"459","경기","안성운영센터","의료급여",32,22,2,2,7,10,1,4
"460","경기","안성운영센터","경감",535,505,44,103,198,141,19,12
"461","경기","구리운영센터","합계",2469,1676,164,283,589,544,96,283
"462","경기","구리운영센터","일반",1594,1055,116,193,362,314,70,163
"463","경기","구리운영센터","기초수급",490,281,19,34,94,122,12,108
"464","경기","구리운영센터","의료급여",23,17,1,2,5,7,2,3
"465","경기","구리운영센터","경감",362,323,28,54,128,101,12,9
"466","경기","여주운영센터","합계",3198,1956,227,370,679,588,92,424
"467","경기","여주운영센터","일반",2135,1205,121,236,409,379,60,298
"468","경기","여주운영센터","기초수급",584,312,47,45,110,93,17,116
"469","경기","여주운영센터","의료급여",30,21,2,4,8,6,1,3
"470","경기","여주운영센터","경감",449,418,57,85,152,110,14,7
"471","경기","고양일산운영센터","합계",9451,6711,561,873,2344,2326,607,1053
"472","경기","고양일산운영센터","일반",7048,4824,423,623,1657,1656,465,795
"473","경기","고양일산운영센터","기초수급",1148,748,47,98,250,287,66,226
"474","경기","고양일산운영센터","의료급여",84,55,5,5,16,20,9,6
"475","경기","고양일산운영센터","경감",1171,1084,86,147,421,363,67,26
"476","경기","고양덕양운영센터","합계",6764,4635,384,604,1648,1593,406,857
"477","경기","고양덕양운영센터","일반",4516,2929,257,384,1015,989,284,608
"478","경기","고양덕양운영센터","기초수급",1137,692,53,87,233,266,53,205
"479","경기","고양덕양운영센터","의료급여",71,56,6,6,21,15,8,5
"480","경기","고양덕양운영센터","경감",1040,958,68,127,379,323,61,39
"481","경기","안양운영센터","합계",7087,4735,354,701,1772,1610,298,1000
"482","경기","안양운영센터","일반",5188,3300,230,482,1217,1145,226,762
"483","경기","안양운영센터","기초수급",919,539,55,72,184,203,25,208
"484","경기","안양운영센터","의료급여",70,52,4,4,27,12,5,6
"485","경기","안양운영센터","경감",910,844,65,143,344,250,42,24
"486","경기","용인동부운영센터","합계",4115,3060,298,490,1180,1001,91,375
"487","경기","용인동부운영센터","일반",2902,2073,196,316,817,671,73,284
"488","경기","용인동부운영센터","기초수급",599,408,49,72,134,151,2,83
"489","경기","용인동부운영센터","의료급여",27,21,0,5,9,6,1,1
"490","경기","용인동부운영센터","경감",587,558,53,97,220,173,15,7
"491","경기","용인서부운영센터","합계",9124,6724,823,1042,2621,1885,353,783
"492","경기","용인서부운영센터","일반",7339,5316,652,816,2069,1471,308,654
"493","경기","용인서부운영센터","기초수급",720,415,44,68,141,148,14,115
"494","경기","용인서부운영센터","의료급여",63,46,6,6,19,14,1,9
"495","경기","용인서부운영센터","경감",1002,947,121,152,392,252,30,5
"496","강원","춘천운영센터","합계",6608,4341,473,756,1482,1418,212,1182
"497","강원","춘천운영센터","일반",4093,2569,267,474,880,811,137,719
"498","강원","춘천운영센터","기초수급",1503,888,113,133,274,321,47,399
"499","강원","춘천운영센터","의료급여",113,69,7,8,25,28,1,20
"500","강원","춘천운영센터","경감",899,815,86,141,303,258,27,44
"501","강원","철원운영센터","합계",1085,541,26,81,174,231,29,291
"502","강원","철원운영센터","일반",634,307,11,39,101,136,20,158
"503","강원","철원운영센터","기초수급",302,109,6,18,31,48,6,120
"504","강원","철원운영센터","의료급여",14,8,0,3,3,2,0,2
"505","강원","철원운영센터","경감",135,117,9,21,39,45,3,11
"506","강원","화천운영센터","합계",565,338,26,45,124,139,4,167
"507","강원","화천운영센터","일반",310,178,10,20,66,79,3,87
"508","강원","화천운영센터","기초수급",162,83,11,14,31,27,0,71
"509","강원","화천운영센터","의료급여",11,7,0,0,5,2,0,3
"510","강원","화천운영센터","경감",82,70,5,11,22,31,1,6
"511","강원","원주운영센터","합계",5892,3758,469,690,1266,1125,208,1095
"512","강원","원주운영센터","일반",3831,2260,289,402,754,682,133,770
"513","강원","원주운영센터","기초수급",1122,652,72,124,226,204,26,279
"514","강원","원주운영센터","의료급여",91,61,15,9,17,14,6,16
"515","강원","원주운영센터","경감",848,785,93,155,269,225,43,30
"516","강원","횡성운영센터","합계",1395,821,64,137,265,296,59,308
"517","강원","횡성운영센터","일반",891,477,28,70,150,183,46,209
"518","강원","횡성운영센터","기초수급",253,122,16,20,37,46,3,80
"519","강원","횡성운영센터","의료급여",22,15,0,3,6,5,1,3
"520","강원","횡성운영센터","경감",229,207,20,44,72,62,9,16
"521","강원","강릉운영센터","합계",5400,3833,342,709,1625,1049,108,611
"522","강원","강릉운영센터","일반",3276,2188,192,420,923,588,65,367
"523","강원","강릉운영센터","기초수급",1120,714,61,123,290,222,18,217
"524","강원","강릉운영센터","의료급여",87,72,7,12,30,23,0,6
"525","강원","강릉운영센터","경감",917,859,82,154,382,216,25,21
"526","강원","태백운영센터","합계",989,593,69,101,216,184,23,276
"527","강원","태백운영센터","일반",572,321,44,51,116,97,13,161
"528","강원","태백운영센터","기초수급",253,133,8,26,44,49,6,99
"529","강원","태백운영센터","의료급여",18,9,0,1,2,6,0,6
"530","강원","태백운영센터","경감",146,130,17,23,54,32,4,10
"531","강원","정선운영센터","합계",899,583,80,79,220,196,8,172
"532","강원","정선운영센터","일반",526,293,34,40,113,100,6,119
"533","강원","정선운영센터","기초수급",206,135,24,17,45,49,0,46
"534","강원","정선운영센터","의료급여",17,13,1,2,7,3,0,4
"535","강원","정선운영센터","경감",150,142,21,20,55,44,2,3
"536","강원","속초운영센터","합계",1776,1274,187,228,474,346,39,237
"537","강원","속초운영센터","일반",946,650,98,110,233,182,27,117
"538","강원","속초운영센터","기초수급",534,355,53,55,137,100,10,105
"539","강원","속초운영센터","의료급여",27,17,4,3,4,6,0,7
"540","강원","속초운영센터","경감",269,252,32,60,100,58,2,8
"541","강원","강원고성운영센터","합계",779,500,74,95,182,134,15,121
"542","강원","강원고성운영센터","일반",415,238,34,42,92,59,11,70
"543","강원","강원고성운영센터","기초수급",237,146,28,25,51,40,2,47
"544","강원","강원고성운영센터","의료급여",7,5,0,0,3,2,0,0
"545","강원","강원고성운영센터","경감",120,111,12,28,36,33,2,4
"546","강원","양양운영센터","합계",957,585,52,105,230,182,16,203
"547","강원","양양운영센터","일반",544,297,27,46,119,93,12,119
"548","강원","양양운영센터","기초수급",246,138,15,26,53,41,3,72
"549","강원","양양운영센터","의료급여",12,8,0,0,3,5,0,2
"550","강원","양양운영센터","경감",155,142,10,33,55,43,1,10
"551","강원","삼척운영센터","합계",1865,1136,78,133,476,415,34,477
"552","강원","삼척운영센터","일반",1135,636,44,85,265,220,22,304
"553","강원","삼척운영센터","기초수급",406,223,10,18,102,90,3,136
"554","강원","삼척운영센터","의료급여",42,22,1,0,8,12,1,17
"555","강원","삼척운영센터","경감",282,255,23,30,101,93,8,20
"556","강원","평창운영센터","합계",958,625,67,91,270,178,19,166
"557","강원","평창운영센터","일반",629,374,46,57,163,94,14,120
"558","강원","평창운영센터","기초수급",159,99,5,11,43,38,2,36
"559","강원","평창운영센터","의료급여",20,13,1,0,5,6,1,4
"560","강원","평창운영센터","경감",150,139,15,23,59,40,2,6
"561","강원","영월운영센터","합계",1333,861,99,130,376,243,13,261
"562","강원","영월운영센터","일반",845,489,62,75,211,130,11,190
"563","강원","영월운영센터","기초수급",238,145,15,20,68,41,1,65
"564","강원","영월운영센터","의료급여",27,19,1,5,10,3,0,3
"565","강원","영월운영센터","경감",223,208,21,30,87,69,1,3
"566","강원","홍천운영센터","합계",1770,981,97,172,345,303,64,336
"567","강원","홍천운영센터","일반",1229,633,56,113,233,185,46,245
"568","강원","홍천운영센터","기초수급",299,133,24,27,37,39,6,84
"569","강원","홍천운영센터","의료급여",29,17,1,1,6,8,1,3
"570","강원","홍천운영센터","경감",213,198,16,31,69,71,11,4
"571","강원","인제운영센터","합계",617,318,35,43,134,95,11,162
"572","강원","인제운영센터","일반",325,157,15,19,67,51,5,77
"573","강원","인제운영센터","기초수급",201,87,11,15,37,21,3,81
"574","강원","인제운영센터","의료급여",11,7,0,0,5,2,0,0
"575","강원","인제운영센터","경감",80,67,9,9,25,21,3,4
"576","강원","양구운영센터","합계",631,328,42,46,107,122,11,161
"577","강원","양구운영센터","일반",333,160,22,23,54,55,6,92
"578","강원","양구운영센터","기초수급",203,93,11,11,27,43,1,55
"579","강원","양구운영센터","의료급여",12,7,1,0,3,3,0,2
"580","강원","양구운영센터","경감",83,68,8,12,23,21,4,12
"581","강원","동해운영센터","합계",1956,1294,153,276,528,302,35,304
"582","강원","동해운영센터","일반",1189,763,89,179,303,169,23,173
"583","강원","동해운영센터","기초수급",439,243,24,34,106,75,4,112
"584","강원","동해운영센터","의료급여",37,22,3,4,10,5,0,6
"585","강원","동해운영센터","경감",291,266,37,59,109,53,8,13
"586","충북","청주서부운영센터","합계",5381,3753,366,746,1460,978,203,643
"587","충북","청주서부운영센터","일반",3899,2591,242,496,1030,658,165,461
"588","충북","청주서부운영센터","기초수급",713,453,54,85,170,133,11,158
"589","충북","청주서부운영센터","의료급여",79,54,5,3,26,18,2,10
"590","충북","청주서부운영센터","경감",690,655,65,162,234,169,25,14
"591","충북","충주운영센터","합계",4059,2388,174,386,838,870,120,718
"592","충북","충주운영센터","일반",2726,1465,106,225,510,533,91,507
"593","충북","충주운영센터","기초수급",720,372,31,60,128,143,10,187
"594","충북","충주운영센터","의료급여",78,54,3,7,25,18,1,13
"595","충북","충주운영센터","경감",535,497,34,94,175,176,18,11
"596","충북","제천운영센터","합계",2813,1699,175,328,587,523,86,544
"597","충북","제천운영센터","일반",1738,1004,109,198,337,306,54,313
"598","충북","제천운영센터","기초수급",602,277,26,44,108,93,6,200
"599","충북","제천운영센터","의료급여",42,23,2,5,7,6,3,12
"600","충북","제천운영센터","경감",431,395,38,81,135,118,23,19
"601","충북","단양운영센터","합계",970,578,46,91,214,208,19,200
"602","충북","단양운영센터","일반",603,323,20,47,126,117,13,139
"603","충북","단양운영센터","기초수급",202,105,10,17,34,43,1,57
"604","충북","단양운영센터","의료급여",11,7,2,0,2,3,0,2
"605","충북","단양운영센터","경감",154,143,14,27,52,45,5,2
"606","충북","옥천운영센터","합계",1927,1045,50,114,356,447,78,412
"607","충북","옥천운영센터","일반",1322,633,29,67,206,282,49,298
"608","충북","옥천운영센터","기초수급",321,166,11,16,58,68,13,95
"609","충북","옥천운영센터","의료급여",19,10,2,0,2,5,1,4
"610","충북","옥천운영센터","경감",265,236,8,31,90,92,15,15
"611","충북","보은운영센터","합계",1265,684,54,142,263,211,14,276
"612","충북","보은운영센터","일반",865,423,28,85,167,132,11,201
"613","충북","보은운영센터","기초수급",234,122,14,21,48,38,1,68
"614","충북","보은운영센터","의료급여",18,6,0,4,1,1,0,4
"615","충북","보은운영센터","경감",148,133,12,32,47,40,2,3
"616","충북","영동운영센터","합계",2231,1315,56,128,377,582,172,505
"617","충북","영동운영센터","일반",1480,784,27,68,217,366,106,373
"618","충북","영동운영센터","기초수급",350,192,14,17,49,88,24,94
"619","충북","영동운영센터","의료급여",41,21,1,0,5,10,5,10
"620","충북","영동운영센터","경감",360,318,14,43,106,118,37,28
"621","충북","진천운영센터","합계",1345,880,57,141,325,277,80,231
"622","충북","진천운영센터","일반",942,580,39,81,208,195,57,176
"623","충북","진천운영센터","기초수급",186,108,5,24,41,32,6,47
"624","충북","진천운영센터","의료급여",13,7,1,0,3,2,1,3
"625","충북","진천운영센터","경감",204,185,12,36,73,48,16,5
"626","충북","괴산운영센터","합계",1394,782,50,96,280,336,20,304
"627","충북","괴산운영센터","일반",878,432,20,48,160,190,14,213
"628","충북","괴산운영센터","기초수급",288,154,14,20,58,59,3,74
"629","충북","괴산운영센터","의료급여",29,12,1,0,4,7,0,9
"630","충북","괴산운영센터","경감",199,184,15,28,58,80,3,8
"631","충북","증평운영센터","합계",726,437,60,89,162,113,13,156
"632","충북","증평운영센터","일반",468,279,38,58,105,67,11,76
"633","충북","증평운영센터","기초수급",146,55,6,13,21,15,0,72
"634","충북","증평운영센터","의료급여",13,8,2,1,3,2,0,5
"635","충북","증평운영센터","경감",99,95,14,17,33,29,2,3
"636","충북","청주동부운영센터","합계",6093,4019,351,775,1433,1166,294,880
"637","충북","청주동부운영센터","일반",4082,2682,232,524,957,766,203,497
"638","충북","청주동부운영센터","기초수급",1158,570,50,90,186,200,44,344
"639","충북","청주동부운영센터","의료급여",102,61,2,19,25,13,2,17
"640","충북","청주동부운영센터","경감",751,706,67,142,265,187,45,22
"641","충북","음성운영센터","합계",2160,1388,153,241,488,481,25,340
"642","충북","음성운영센터","일반",1276,733,52,124,253,288,16,228
"643","충북","음성운영센터","기초수급",586,387,85,62,137,100,3,102
"644","충북","음성운영센터","의료급여",21,14,1,3,5,5,0,2
"645","충북","음성운영센터","경감",277,254,15,52,93,88,6,8
"646","충남","천안운영센터","합계",7379,4795,384,858,1581,1632,340,927
"647","충남","천안운영센터","일반",5202,3186,270,558,1036,1077,245,677
"648","충남","천안운영센터","기초수급",1152,679,44,133,212,248,42,218
"649","충남","천안운영센터","의료급여",77,45,4,7,16,17,1,12
"650","충남","천안운영센터","경감",948,885,66,160,317,290,52,20
"651","충남","공주운영센터","합계",3782,2132,156,324,649,869,134,841
"652","충남","공주운영센터","일반",2685,1423,100,204,435,588,96,613
"653","충남","공주운영센터","기초수급",580,260,19,43,79,106,13,198
"654","충남","공주운영센터","의료급여",39,22,1,5,6,9,1,6
"655","충남","공주운영센터","경감",478,427,36,72,129,166,24,24
"656","충남","보령운영센터","합계",3013,1703,113,194,579,663,154,733
"657","충남","보령운영센터","일반",2075,1057,71,129,352,410,95,553
"658","충남","보령운영센터","기초수급",506,267,20,27,81,119,20,149
"659","충남","보령운영센터","의료급여",28,15,3,0,4,5,3,9
"660","충남","보령운영센터","경감",404,364,19,38,142,129,36,22
"661","충남","서천운영센터","합계",2379,1255,65,216,379,503,92,745
"662","충남","서천운영센터","일반",1691,809,38,128,250,328,65,576
"663","충남","서천운영센터","기초수급",373,188,14,36,51,76,11,135
"664","충남","서천운영센터","의료급여",21,10,0,3,2,5,0,9
"665","충남","서천운영센터","경감",294,248,13,49,76,94,16,25
"666","충남","서산운영센터","합계",3525,2408,185,409,776,976,62,484
"667","충남","서산운영센터","일반",2560,1637,112,271,545,661,48,387
"668","충남","서산운영센터","기초수급",471,315,33,50,87,140,5,83
"669","충남","서산운영센터","의료급여",15,10,1,5,4,0,0,2
"670","충남","서산운영센터","경감",479,446,39,83,140,175,9,12
"671","충남","태안운영센터","합계",1857,1151,59,136,405,527,24,256
"672","충남","태안운영센터","일반",1297,730,35,87,263,326,19,192
"673","충남","태안운영센터","기초수급",258,157,10,19,46,79,3,49
"674","충남","태안운영센터","의료급여",22,15,1,0,8,6,0,3
"675","충남","태안운영센터","경감",280,249,13,30,88,116,2,12
"676","충남","논산운영센터","합계",4647,2502,171,326,752,1046,207,1005
"677","충남","논산운영센터","일반",3173,1517,118,192,437,629,141,743
"678","충남","논산운영센터","기초수급",803,404,17,48,117,198,24,230
"679","충남","논산운영센터","의료급여",59,33,2,3,7,14,7,10
"680","충남","논산운영센터","경감",612,548,34,83,191,205,35,22
"681","충남","금산운영센터","합계",2048,1128,51,123,401,471,82,472
"682","충남","금산운영센터","일반",1397,682,28,82,241,280,51,362
"683","충남","금산운영센터","기초수급",276,132,9,12,42,61,8,80
"684","충남","금산운영센터","의료급여",26,13,0,0,7,4,2,3
"685","충남","금산운영센터","경감",349,301,14,29,111,126,21,27
"686","충남","계룡운영센터","합계",563,362,29,47,122,140,24,115
"687","충남","계룡운영센터","일반",414,245,20,26,81,100,18,91
"688","충남","계룡운영센터","기초수급",56,33,2,9,8,14,0,17
"689","충남","계룡운영센터","의료급여",2,0,0,0,0,0,0,1
"690","충남","계룡운영센터","경감",91,84,7,12,33,26,6,6
"691","충남","세종운영센터","합계",2564,1541,130,210,537,596,68,384
"692","충남","세종운영센터","일반",1847,1071,77,135,387,415,57,278
"693","충남","세종운영센터","기초수급",381,180,24,25,61,66,4,88
"694","충남","세종운영센터","의료급여",34,21,3,3,7,8,0,6
"695","충남","세종운영센터","경감",302,269,26,47,82,107,7,12
"696","충남","부여운영센터","합계",2948,1616,73,171,502,615,255,763
"697","충남","부여운영센터","일반",2078,1012,40,108,310,369,185,603
"698","충남","부여운영센터","기초수급",407,203,12,20,71,75,25,127
"699","충남","부여운영센터","의료급여",23,14,2,2,3,5,2,3
"700","충남","부여운영센터","경감",440,387,19,41,118,166,43,30
"701","충남","청양운영센터","합계",1558,883,49,138,282,358,56,368
"702","충남","청양운영센터","일반",1137,582,30,93,172,244,43,293
"703","충남","청양운영센터","기초수급",187,86,8,15,33,27,3,68
"704","충남","청양운영센터","의료급여",18,9,0,0,2,6,1,5
"705","충남","청양운영센터","경감",216,206,11,30,75,81,9,2
"706","충남","예산운영센터","합계",2565,1586,109,227,519,640,91,515
"707","충남","예산운영센터","일반",1850,1055,66,134,361,428,66,409
"708","충남","예산운영센터","기초수급",353,210,12,37,59,93,9,88
"709","충남","예산운영센터","의료급여",26,12,0,1,4,7,0,5
"710","충남","예산운영센터","경감",336,309,31,55,95,112,16,13
"711","충남","당진운영센터","합계",3705,2536,139,474,889,939,95,441
"712","충남","당진운영센터","일반",2796,1788,97,325,623,670,73,369
"713","충남","당진운영센터","기초수급",369,240,14,45,89,89,3,65
"714","충남","당진운영센터","의료급여",23,17,1,5,8,3,0,3
"715","충남","당진운영센터","경감",517,491,27,99,169,177,19,4
"716","충남","아산운영센터","합계",3937,2342,199,441,779,757,166,643
"717","충남","아산운영센터","일반",2740,1543,135,270,510,506,122,437
"718","충남","아산운영센터","기초수급",678,343,29,83,104,111,16,188
"719","충남","아산운영센터","의료급여",43,20,2,5,7,4,2,9
"720","충남","아산운영센터","경감",476,436,33,83,158,136,26,9
"721","충남","홍성운영센터","합계",2930,1846,157,246,603,741,99,587
"722","충남","홍성운영센터","일반",2061,1199,101,150,389,493,66,452
"723","충남","홍성운영센터","기초수급",411,233,19,39,68,102,5,120
"724","충남","홍성운영센터","의료급여",35,22,3,1,8,8,2,6
"725","충남","홍성운영센터","경감",423,392,34,56,138,138,26,9
"726","전북","전주남부운영센터","합계",7275,3769,272,498,1190,1522,287,2064
"727","전북","전주남부운영센터","일반",4550,2504,183,322,763,1015,221,994
"728","전북","전주남부운영센터","기초수급",1782,553,33,62,180,249,29,936
"729","전북","전주남부운영센터","의료급여",100,43,1,10,12,20,0,37
"730","전북","전주남부운영센터","경감",843,669,55,104,235,238,37,97
"731","전북","익산운영센터","합계",7943,4641,223,505,1453,2032,428,2051
"732","전북","익산운영센터","일반",4757,2695,135,293,813,1177,277,1157
"733","전북","익산운영센터","기초수급",2008,952,42,104,286,450,70,783
"734","전북","익산운영센터","의료급여",89,53,1,4,19,19,10,26
"735","전북","익산운영센터","경감",1089,941,45,104,335,386,71,85
"736","전북","정읍운영센터","합계",5201,2390,74,169,658,1322,167,1871
"737","전북","정읍운영센터","일반",3071,1305,43,93,348,716,105,1106
"738","전북","정읍운영센터","기초수급",1220,451,9,30,130,251,31,558
"739","전북","정읍운영센터","의료급여",87,48,3,3,11,26,5,26
"740","전북","정읍운영센터","경감",823,586,19,43,169,329,26,181
"741","전북","남원운영센터","합계",3099,1696,82,190,512,794,118,954
"742","전북","남원운영센터","일반",1857,951,44,97,281,454,75,585
"743","전북","남원운영센터","기초수급",727,335,15,46,99,154,21,304
"744","전북","남원운영센터","의료급여",34,20,3,0,7,8,2,10
"745","전북","남원운영센터","경감",481,390,20,47,125,178,20,55
"746","전북","순창운영센터","합계",1647,761,19,77,201,428,36,562
"747","전북","순창운영센터","일반",1107,467,12,43,126,260,26,383
"748","전북","순창운영센터","기초수급",318,127,2,19,32,71,3,147
"749","전북","순창운영센터","의료급여",19,9,0,2,2,5,0,7
"750","전북","순창운영센터","경감",203,158,5,13,41,92,7,25
"751","전북","임실운영센터","합계",1413,664,8,37,184,361,74,479
"752","전북","임실운영센터","일반",926,371,3,19,98,201,50,345
"753","전북","임실운영센터","기초수급",265,115,3,11,36,56,9,104
"754","전북","임실운영센터","의료급여",21,12,0,0,4,5,3,7
"755","전북","임실운영센터","경감",201,166,2,7,46,99,12,23
"756","전북","김제운영센터","합계",3907,2158,93,187,701,999,178,1039
"757","전북","김제운영센터","일반",2173,1130,40,103,373,524,90,584
"758","전북","김제운영센터","기초수급",1075,519,23,36,164,257,39,368
"759","전북","김제운영센터","의료급여",39,16,1,0,9,5,1,15
"760","전북","김제운영센터","경감",620,493,29,48,155,213,48,72
"761","전북","진안운영센터","합계",1101,565,33,47,132,300,53,405
"762","전북","진안운영센터","일반",702,325,15,27,77,173,33,280
"763","전북","진안운영센터","기초수급",219,102,6,9,18,63,6,89
"764","전북","진안운영센터","의료급여",24,11,2,2,4,2,1,10
"765","전북","진안운영센터","경감",156,127,10,9,33,62,13,26
"766","전북","무주운영센터","합계",982,542,23,68,169,253,29,269
"767","전북","무주운영센터","일반",633,310,6,32,92,158,22,194
"768","전북","무주운영센터","기초수급",183,89,6,16,28,35,4,66
"769","전북","무주운영센터","의료급여",15,7,1,0,4,2,0,3
"770","전북","무주운영센터","경감",151,136,10,20,45,58,3,6
"771","전북","장수운영센터","합계",894,453,8,25,108,276,36,333
"772","전북","장수운영센터","일반",563,279,3,12,64,178,22,193
"773","전북","장수운영센터","기초수급",204,80,4,7,16,49,4,113
"774","전북","장수운영센터","의료급여",21,6,1,1,1,2,1,11
"775","전북","장수운영센터","경감",106,88,0,5,27,47,9,16
"776","전북","부안운영센터","합계",2218,1064,38,93,296,507,130,701
"777","전북","부안운영센터","일반",1426,615,15,56,153,306,85,471
"778","전북","부안운영센터","기초수급",412,171,11,18,52,78,12,165
"779","전북","부안운영센터","의료급여",27,8,0,0,3,3,2,12
"780","전북","부안운영센터","경감",353,270,12,19,88,120,31,53
"781","전북","고창운영센터","합계",2856,1537,27,87,344,980,99,721
"782","전북","고창운영센터","일반",1829,871,14,47,194,552,64,509
"783","전북","고창운영센터","기초수급",459,209,6,16,41,142,4,160
"784","전북","고창운영센터","의료급여",43,25,2,1,7,12,3,9
"785","전북","고창운영센터","경감",525,432,5,23,102,274,28,43
"786","전북","전주북부운영센터","합계",7942,4099,271,532,1221,1734,341,2298
"787","전북","전주북부운영센터","일반",5312,2697,184,321,789,1157,246,1423
"788","전북","전주북부운영센터","기초수급",1465,514,29,68,171,207,39,709
"789","전북","전주북부운영센터","의료급여",96,52,5,6,13,20,8,22
"790","전북","전주북부운영센터","경감",1069,836,53,137,248,350,48,144
"791","전북","군산운영센터","합계",6390,3683,227,419,1154,1588,295,1689
"792","전북","군산운영센터","일반",3851,2143,135,251,663,904,190,940
"793","전북","군산운영센터","기초수급",1630,775,52,87,234,355,47,660
"794","전북","군산운영센터","의료급여",93,63,6,10,20,18,9,22
"795","전북","군산운영센터","경감",816,702,34,71,237,311,49,67
"796","전남","목포운영센터","합계",4376,2402,165,420,784,875,158,1168
"797","전남","목포운영센터","일반",2626,1375,97,235,456,498,89,658
"798","전남","목포운영센터","기초수급",1025,461,29,77,141,178,36,406
"799","전남","목포운영센터","의료급여",56,30,3,6,10,9,2,19
"800","전남","목포운영센터","경감",669,536,36,102,177,190,31,85
"801","전남","여수운영센터","합계",6104,3515,180,491,986,1648,210,1619
"802","전남","여수운영센터","일반",3795,2070,99,298,608,930,135,1007
"803","전남","여수운영센터","기초수급",1339,634,31,86,157,326,34,527
"804","전남","여수운영센터","의료급여",89,49,2,7,12,24,4,20
"805","전남","여수운영센터","경감",881,762,48,100,209,368,37,65
