"","sido","center","type","applicants","total","grade1","grade2","grade3","grade4","grade5","outer"
"397","경기","파주운영센터","일반",4585,2672,150,285,819,1036,382,755
"398","경기","파주운영센터","기초수급",1308,766,38,77,249,320,82,290
"399","경기","파주운영센터","의료급여",64,33,1,2,9,11,10,11
"400","경기","파주운영센터","경감",910,836,39,91,291,318,97,22
"401","경기","이천운영센터","합계",3670,2319,152,322,950,802,93,644
"402","경기","이천운영센터","일반",2540,1505,98,201,614,519,73,470
"403","경기","이천운영센터","기초수급",626,351,22,60,134,125,10,159
"404","경기","이천운영센터","의료급여",37,28,1,3,11,11,2,2
"405","경기","이천운영센터","경감",467,435,31,58,191,147,8,13
"406","경기","김포운영센터","합계",4184,3032,173,391,1087,1210,171,487
"407","경기","김포운영센터","일반",3004,2079,125,265,749,813,127,351
"408","경기","김포운영센터","기초수급",605,409,22,45,139,183,20,127
"409","경기","김포운영센터","의료급여",42,37,0,8,16,12,1,4
"410","경기","김포운영센터","경감",533,507,26,73,183,202,23,5
"411","경기","화성운영센터","합계",6552,4483,313,596,1643,1692,239,830
"412","경기","화성운영센터","일반",4716,3055,225,408,1124,1132,166,641
"413","경기","화성운영센터","기초수급",897,569,45,87,183,232,22,170
"414","경기","화성운영센터","의료급여",47,30,0,6,10,11,3,5
"415","경기","화성운영센터","경감",892,829,43,95,326,317,48,14
"416","경기","경기광주운영센터","합계",4236,3001,251,499,1303,851,97,449
"417","경기","경기광주운영센터","일반",3046,2075,175,342,890,591,77,336
"418","경기","경기광주운영센터","기초수급",542,320,36,47,137,92,8,102
"419","경기","경기광주운영센터","의료급여",38,27,1,6,11,8,1,1
"420","경기","경기광주운영센터","경감",610,579,39,104,265,160,11,10
"421","경기","포천운영센터","합계",4414,2627,157,279,930,1009,252,995
"422","경기","포천운영센터","일반",2750,1532,103,160,560,551,158,631
"423","경기","포천운영센터","기초수급",946,453,27,49,150,185,42,320
"424","경기","포천운영센터","의료급여",37,25,0,3,7,12,3,4
"425","경기","포천운영센터","경감",681,617,27,67,213,261,49,40
"426","경기","양평운영센터","합계",3006,2229,164,295,847,819,104,409
"427","경기","양평운영센터","일반",2114,1490,108,205,572,530,75,320
"428","경기","양평운영센터","기초수급",447,326,21,48,117,129,11,72
"429","경기","양평운영센터","의료급여",28,19,3,4,4,6,2,6
"430","경기","양평운영센터","경감",417,394,32,38,154,154,16,11
"431","경기","수원서부운영센터","합계",8288,5715,562,1071,2257,1610,215,803
"432","경기","수원서부운영센터","일반",5583,3786,377,688,1502,1059,160,494
"433","경기","수원서부운영센터","기초수급",1309,664,68,134,231,212,19,271
"434","경기","수원서부운영센터","의료급여",298,214,18,23,86,77,10,22
"435","경기","수원서부운영센터","경감",1098,1051,99,226,438,262,26,16
"436","경기","성남북부운영센터","합계",6337,4322,448,674,1762,1280,158,737
"437","경기","성남북부운영센터","일반",4135,2700,292,425,1113,770,100,463
"438","경기","성남북부운영센터","기초수급",1209,717,54,103,266,261,33,255
"439","경기","성남북부운영센터","의료급여",62,40,6,5,12,15,2,4
"440","경기","성남북부운영센터","경감",931,865,96,141,371,234,23,15
"441","경기","양주운영센터","합계",4117,2812,162,354,1067,969,260,642
"442","경기","양주운영센터","일반",2625,1665,97,196,622,589,161,439
"443","경기","양주운영센터","기초수급",792,521,29,66,190,178,58,169
"444","경기","양주운영센터","의료급여",36,26,0,2,8,12,4,1
"445","경기","양주운영센터","경감",664,600,36,90,247,190,37,33
"446","경기","부천남부운영센터","합계",3784,2663,238,402,1130,815,78,435
"447","경기","부천남부운영센터","일반",2512,1659,166,247,734,457,55,301
"448","경기","부천남부운영센터","기초수급",587,366,19,44,137,153,13,119
"449","경기","부천남부운영센터","의료급여",43,33,3,5,13,12,0,7
"450","경기","부천남부운영센터","경감",642,605,50,106,246,193,10,8
"451","경기","시흥운영센터","합계",5368,3257,220,451,1047,1243,296,976
"452","경기","시흥운영센터","일반",3643,2113,138,277,684,812,202,697
"453","경기","시흥운영센터","기초수급",962,478,35,63,150,190,40,238
"454","경기","시흥운영센터","의료급여",53,29,4,3,11,9,2,13
"455","경기","시흥운영센터","경감",710,637,43,108,202,232,52,28
"456","경기","안성운영센터","합계",4002,2868,232,484,1117,883,152,474
"457","경기","안성운영센터","일반",2680,1904,157,315,731,591,110,293
"458","경기","안성운영센터","기초수급",747,435,32,70,163,146,24,163
"459","경기","안성운영센터","의료급여",32,22,2,2,8,9,1,4
"460","경기","안성운영센터","경감",543,507,41,97,215,137,17,14
"461","경기","구리운영센터","합계",2548,1742,162,287,608,575,110,292
"462","경기","구리운영센터","일반",1657,1103,116,190,378,335,84,170
"463","경기","구리운영센터","기초수급",506,295,18,38,101,126,12,111
"464","경기","구리운영센터","의료급여",22,16,1,3,3,6,3,2
"465","경기","구리운영센터","경감",363,328,27,56,126,108,11,9
"466","경기","여주운영센터","합계",3253,2008,229,364,703,610,102,426
"467","경기","여주운영센터","일반",2159,1227,124,223,432,386,62,300
"468","경기","여주운영센터","기초수급",591,318,44,48,108,100,18,114
"469","경기","여주운영센터","의료급여",36,25,2,6,9,7,1,4
"470","경기","여주운영센터","경감",467,438,59,87,154,117,21,8
"471","경기","고양일산운영센터","합계",9671,6856,567,897,2351,2410,631,1072
"472","경기","고양일산운영센터","일반",7232,4962,434,637,1688,1734,469,819
"473","경기","고양일산운영센터","기초수급",1185,764,45,101,248,290,80,218
"474","경기","고양일산운영센터","의료급여",86,59,7,4,17,22,9,7
"475","경기","고양일산운영센터","경감",1168,1071,81,155,398,364,73,28
"476","경기","고양덕양운영센터","합계",6844,4684,379,613,1641,1637,414,865
"477","경기","고양덕양운영센터","일반",4584,2984,251,384,1030,1022,297,611
"478","경기","고양덕양운영센터","기초수급",1167,707,56,92,229,282,48,210
"479","경기","고양덕양운영센터","의료급여",70,49,5,5,20,13,6,6
"480","경기","고양덕양운영센터","경감",1023,944,67,132,362,320,63,38
"481","경기","안양운영센터","합계",7172,4813,347,701,1803,1640,322,983
"482","경기","안양운영센터","일반",5271,3373,227,484,1263,1158,241,750
"483","경기","안양운영센터","기초수급",925,548,53,70,188,208,29,203
"484","경기","안양운영센터","의료급여",70,50,4,4,27,11,4,7
"485","경기","안양운영센터","경감",906,842,63,143,325,263,48,23
"486","경기","용인동부운영센터","합계",4236,3131,301,500,1212,1025,93,381
"487","경기","용인동부운영센터","일반",2973,2109,193,318,833,697,68,289
"488","경기","용인동부운영센터","기초수급",611,413,51,72,135,150,5,81
"489","경기","용인동부운영센터","의료급여",31,22,1,6,10,4,1,2
"490","경기","용인동부운영센터","경감",621,587,56,104,234,174,19,9
"491","경기","용인서부운영센터","합계",9296,6817,837,1048,2623,1945,364,773
"492","경기","용인서부운영센터","일반",7489,5398,674,820,2070,1516,318,646
"493","경기","용인서부운영센터","기초수급",738,424,42,69,145,155,13,113
"494","경기","용인서부운영센터","의료급여",62,46,5,4,19,17,1,9
"495","경기","용인서부운영센터","경감",1007,949,116,155,389,257,32,5
"496","강원","춘천운영센터","합계",6735,4384,484,741,1475,1447,237,1156
"497","강원","춘천운영센터","일반",4198,2606,279,468,873,835,151,705
"498","강원","춘천운영센터","기초수급",1513,889,112,133,267,328,49,382
"499","강원","춘천운영센터","의료급여",117,71,7,8,26,28,2,20
"500","강원","춘천운영센터","경감",907,818,86,132,309,256,35,49
"501","강원","철원운영센터","합계",1096,542,27,80,177,229,29,300
"502","강원","철원운영센터","일반",646,314,13,39,107,135,20,162
"503","강원","철원운영센터","기초수급",305,109,6,20,33,44,6,124
"504","강원","철원운영센터","의료급여",15,7,0,3,3,1,0,3
"505","강원","철원운영센터","경감",130,112,8,18,34,49,3,11
"506","강원","화천운영센터","합계",578,356,28,49,123,152,4,162
"507","강원","화천운영센터","일반",314,184,10,24,63,84,3,85
"508","강원","화천운영센터","기초수급",162,83,11,15,29,28,0,70
"509","강원","화천운영센터","의료급여",10,7,0,0,5,2,0,2
"510","강원","화천운영센터","경감",92,82,7,10,26,38,1,5
"511","강원","원주운영센터","합계",5996,3808,465,709,1274,1126,234,1134
"512","강원","원주운영센터","일반",3880,2272,289,412,744,689,138,788
"513","강원","원주운영센터","기초수급",1146,675,72,129,231,206,37,296
"514","강원","원주운영센터","의료급여",94,63,15,10,16,15,7,16
"515","강원","원주운영센터","경감",876,798,89,158,283,216,52,34
"516","강원","횡성운영센터","합계",1397,824,62,132,270,296,64,310
"517","강원","횡성운영센터","일반",886,478,26,71,149,184,48,207
"518","강원","횡성운영센터","기초수급",254,121,18,21,36,41,5,84
"519","강원","횡성운영센터","의료급여",23,16,0,3,6,7,0,3
"520","강원","횡성운영센터","경감",234,209,18,37,79,64,11,16
"521","강원","강릉운영센터","합계",5542,3933,344,731,1643,1086,129,643
"522","강원","강릉운영센터","일반",3379,2260,201,428,940,612,79,388
"523","강원","강릉운영센터","기초수급",1159,748,60,128,294,242,24,225
"524","강원","강릉운영센터","의료급여",92,74,7,16,28,21,2,6
"525","강원","강릉운영센터","경감",912,851,76,159,381,211,24,24
"526","강원","태백운영센터","합계",1001,610,67,107,215,197,24,271
"527","강원","태백운영센터","일반",573,325,44,55,115,98,13,163
"528","강원","태백운영센터","기초수급",251,136,5,27,42,56,6,93
"529","강원","태백운영센터","의료급여",19,8,0,1,2,5,0,6
"530","강원","태백운영센터","경감",158,141,18,24,56,38,5,9
"531","강원","정선운영센터","합계",917,595,82,79,223,205,6,169
"532","강원","정선운영센터","일반",548,309,38,41,120,106,4,118
"533","강원","정선운영센터","기초수급",201,130,20,17,47,45,1,44
"534","강원","정선운영센터","의료급여",18,14,1,3,7,3,0,4
"535","강원","정선운영센터","경감",150,142,23,18,49,51,1,3
"536","강원","속초운영센터","합계",1796,1262,192,225,470,334,41,234
"537","강원","속초운영센터","일반",956,637,103,112,231,165,26,112
"538","강원","속초운영센터","기초수급",536,351,53,52,132,103,11,106
"539","강원","속초운영센터","의료급여",26,16,3,3,4,6,0,6
"540","강원","속초운영센터","경감",278,258,33,58,103,60,4,10
"541","강원","강원고성운영센터","합계",783,509,70,98,183,141,17,117
"542","강원","강원고성운영센터","일반",426,253,34,46,95,66,12,69
"543","강원","강원고성운영센터","기초수급",235,145,26,26,53,38,2,45
"544","강원","강원고성운영센터","의료급여",6,4,0,0,3,1,0,0
"545","강원","강원고성운영센터","경감",116,107,10,26,32,36,3,3
"546","강원","양양운영센터","합계",958,585,51,100,230,185,19,197
"547","강원","양양운영센터","일반",547,299,22,47,118,97,15,115
"548","강원","양양운영센터","기초수급",239,131,15,25,51,38,2,71
"549","강원","양양운영센터","의료급여",13,8,0,1,3,4,0,2
"550","강원","양양운영센터","경감",159,147,14,27,58,46,2,9
"551","강원","삼척운영센터","합계",1889,1179,87,141,474,442,35,462
"552","강원","삼척운영센터","일반",1162,670,47,90,270,240,23,299
"553","강원","삼척운영센터","기초수급",398,225,13,18,95,96,3,129
"554","강원","삼척운영센터","의료급여",44,25,1,2,8,13,1,15
"555","강원","삼척운영센터","경감",285,259,26,31,101,93,8,19
"556","강원","평창운영센터","합계",971,632,65,91,280,178,18,163
"557","강원","평창운영센터","일반",635,378,49,56,167,93,13,115
"558","강원","평창운영센터","기초수급",161,99,5,12,44,37,1,37
"559","강원","평창운영센터","의료급여",20,13,1,0,5,6,1,4
"560","강원","평창운영센터","경감",155,142,10,23,64,42,3,7
"561","강원","영월운영센터","합계",1327,853,108,119,361,251,14,268
"562","강원","영월운영센터","일반",845,483,63,74,203,132,11,196
"563","강원","영월운영센터","기초수급",231,140,16,14,64,44,2,65
"564","강원","영월운영센터","의료급여",27,19,3,2,11,3,0,3
"565","강원","영월운영센터","경감",224,211,26,29,83,72,1,4
"566","강원","홍천운영센터","합계",1805,1008,100,180,341,318,69,329
"567","강원","홍천운영센터","일반",1252,646,54,114,232,199,47,238
"568","강원","홍천운영센터","기초수급",305,143,25,29,40,40,9,84
"569","강원","홍천운영센터","의료급여",27,15,1,2,4,7,1,3
"570","강원","홍천운영센터","경감",221,204,20,35,65,72,12,4
"571","강원","인제운영센터","합계",619,321,37,47,130,97,10,158
"572","강원","인제운영센터","일반",326,158,18,20,66,49,5,75
"573","강원","인제운영센터","기초수급",197,82,11,15,35,19,2,79
"574","강원","인제운영센터","의료급여",12,8,0,1,5,2,0,0
"575","강원","인제운영센터","경감",84,73,8,11,24,27,3,4
"576","강원","양구운영센터","합계",627,326,37,46,109,125,9,162
"577","강원","양구운영센터","일반",324,151,17,25,55,51,3,92
"578","강원","양구운영센터","기초수급",205,97,12,11,28,44,2,56
"579","강원","양구운영센터","의료급여",11,6,1,0,3,2,0,2
"580","강원","양구운영센터","경감",87,72,7,10,23,28,4,12
"581","강원","동해운영센터","합계",2018,1343,152,280,556,324,31,296
"582","강원","동해운영센터","일반",1228,792,88,185,318,183,18,168
"583","강원","동해운영센터","기초수급",451,252,25,33,111,79,4,110
"584","강원","동해운영센터","의료급여",33,20,3,4,9,4,0,5
"585","강원","동해운영센터","경감",306,279,36,58,118,58,9,13
"586","충북","청주서부운영센터","합계",5544,3865,364,761,1473,1036,231,640
"587","충북","청주서부운영센터","일반",4027,2690,242,511,1050,699,188,459
"588","충북","청주서부운영센터","기초수급",736,456,58,80,167,140,11,159
"589","충북","청주서부운영센터","의료급여",79,51,3,5,25,16,2,9
"590","충북","청주서부운영센터","경감",702,668,61,165,231,181,30,13
"591","충북","충주운영센터","합계",4112,2432,172,380,858,896,126,715
"592","충북","충주운영센터","일반",2758,1491,108,230,520,542,91,502
"593","충북","충주운영센터","기초수급",723,374,29,62,124,147,12,188
"594","충북","충주운영센터","의료급여",77,52,4,4,25,19,0,14
"595","충북","충주운영센터","경감",554,515,31,84,189,188,23,11
"596","충북","제천운영센터","합계",2856,1729,178,326,597,542,86,538
"597","충북","제천운영센터","일반",1782,1035,114,199,345,320,57,318
"598","충북","제천운영센터","기초수급",604,280,25,42,105,102,6,192
"599","충북","제천운영센터","의료급여",41,23,2,4,7,7,3,10
"600","충북","제천운영센터","경감",429,391,37,81,140,113,20,18
"601","충북","단양운영센터","합계",977,569,43,91,208,206,21,210
"602","충북","단양운영센터","일반",613,319,18,47,122,117,15,144
"603","충북","단양운영센터","기초수급",199,102,8,16,35,42,1,60
"604","충북","단양운영센터","의료급여",10,6,2,0,2,2,0,3
"605","충북","단양운영센터","경감",155,142,15,28,49,45,5,3
"606","충북","옥천운영센터","합계",1961,1061,51,105,356,464,85,406
"607","충북","옥천운영센터","일반",1351,649,30,64,208,292,55,290
"608","충북","옥천운영센터","기초수급",319,160,11,15,55,67,12,96
"609","충북","옥천운영센터","의료급여",17,10,1,0,2,6,1,4
"610","충북","옥천운영센터","경감",274,242,9,26,91,99,17,16
"611","충북","보은운영센터","합계",1297,696,54,141,274,213,14,265
"612","충북","보은운영센터","일반",893,435,30,82,181,133,9,195
"613","충북","보은운영센터","기초수급",236,120,12,20,49,38,1,63
"614","충북","보은운영센터","의료급여",18,6,0,4,1,1,0,4
"615","충북","보은운영센터","경감",150,135,12,35,43,41,4,3
"616","충북","영동운영센터","합계",2266,1343,53,141,389,586,174,499
"617","충북","영동운영센터","일반",1492,790,22,77,223,363,105,368
"618","충북","영동운영센터","기초수급",358,199,13,19,52,90,25,94
"619","충북","영동운영센터","의료급여",44,25,2,0,7,11,5,9
"620","충북","영동운영센터","경감",372,329,16,45,107,122,39,28
"621","충북","진천운영센터","합계",1364,884,58,141,308,295,82,236
"622","충북","진천운영센터","일반",964,587,38,92,198,203,56,182
"623","충북","진천운영센터","기초수급",186,108,8,22,37,36,5,48
"624","충북","진천운영센터","의료급여",13,8,1,0,4,2,1,1
"625","충북","진천운영센터","경감",201,181,11,27,69,54,20,5
"626","충북","괴산운영센터","합계",1422,807,47,102,286,349,23,312
"627","충북","괴산운영센터","일반",898,454,21,55,167,198,13,219
"628","충북","괴산운영센터","기초수급",291,154,13,21,54,62,4,76
"629","충북","괴산운영센터","의료급여",31,12,1,0,4,7,0,9
"630","충북","괴산운영센터","경감",202,187,12,26,61,82,6,8
"631","충북","증평운영센터","합계",739,438,56,94,158,118,12,157
"632","충북","증평운영센터","일반",471,276,37,60,99,71,9,75
"633","충북","증평운영센터","기초수급",151,56,6,14,19,17,0,74
"634","충북","증평운영센터","의료급여",13,8,2,0,4,2,0,5
"635","충북","증평운영센터","경감",104,98,11,20,36,28,3,3
"636","충북","청주동부운영센터","합계",6220,4154,366,792,1443,1222,331,896
"637","충북","청주동부운영센터","일반",4157,2774,242,538,967,801,226,500
"638","충북","청주동부운영센터","기초수급",1194,602,51,99,182,218,52,356
"639","충북","청주동부운영센터","의료급여",108,69,4,16,27,19,3,17
"640","충북","청주동부운영센터","경감",761,709,69,139,267,184,50,23
"641","충북","음성운영센터","합계",2172,1386,146,234,505,474,27,337
"642","충북","음성운영센터","일반",1287,742,53,120,266,284,19,226
"643","충북","음성운영센터","기초수급",587,382,80,62,137,100,3,102
"644","충북","음성운영센터","의료급여",23,16,1,3,5,6,1,1
"645","충북","음성운영센터","경감",275,246,12,49,97,84,4,8
"646","충남","천안운영센터","합계",7508,4844,381,870,1578,1645,370,914
"647","충남","천안운영센터","일반",5336,3256,261,559,1048,1112,276,673
"648","충남","천안운영센터","기초수급",1160,674,42,129,207,253,43,214
"649","충남","천안운영센터","의료급여",80,50,6,7,19,16,2,10
"650","충남","천안운영센터","경감",932,864,72,175,304,264,49,17
"651","충남","공주운영센터","합계",3809,2149,159,318,662,871,139,842
"652","충남","공주운영센터","일반",2694,1422,106,198,426,594,98,620
"653","충남","공주운영센터","기초수급",575,261,16,40,82,107,16,194
"654","충남","공주운영센터","의료급여",40,21,1,5,5,9,1,5
"655","충남","공주운영센터","경감",500,445,36,75,149,161,24,23
"656","충남","보령운영센터","합계",3068,1748,108,201,582,687,170,732
"657","충남","보령운영센터","일반",2127,1107,68,133,362,435,109,547
"658","충남","보령운영센터","기초수급",515,270,18,26,84,122,20,152
"659","충남","보령운영센터","의료급여",33,17,3,1,3,6,4,11
"660","충남","보령운영센터","경감",393,354,19,41,133,124,37,22
"661","충남","서천운영센터","합계",2400,1277,63,216,398,501,99,726
"662","충남","서천운영센터","일반",1715,836,38,134,269,326,69,560
"663","충남","서천운영센터","기초수급",371,186,13,34,51,78,10,132
"664","충남","서천운영센터","의료급여",21,10,0,3,2,4,1,9
"665","충남","서천운영센터","경감",293,245,12,45,76,93,19,25
"666","충남","서산운영센터","합계",3584,2426,185,407,774,996,64,473
"667","충남","서산운영센터","일반",2607,1645,116,267,539,673,50,381
"668","충남","서산운영센터","기초수급",470,313,31,49,86,142,5,79
"669","충남","서산운영센터","의료급여",14,9,1,4,4,0,0,2
"670","충남","서산운영센터","경감",493,459,37,87,145,181,9,11
"671","충남","태안운영센터","합계",1904,1178,57,140,401,546,34,258
"672","충남","태안운영센터","일반",1327,744,32,86,269,334,23,193
"673","충남","태안운영센터","기초수급",271,166,9,22,47,83,5,49
"674","충남","태안운영센터","의료급여",21,14,1,0,5,7,1,4
"675","충남","태안운영센터","경감",285,254,15,32,80,122,5,12
"676","충남","논산운영센터","합계",4698,2567,174,328,758,1071,236,995
"677","충남","논산운영센터","일반",3217,1581,123,197,459,636,166,726
"678","충남","논산운영센터","기초수급",810,406,16,48,116,203,23,232
"679","충남","논산운영센터","의료급여",56,30,2,3,7,12,6,11
"680","충남","논산운영센터","경감",615,550,33,80,176,220,41,26
"681","충남","금산운영센터","합계",2086,1162,45,122,411,497,87,468
"682","충남","금산운영센터","일반",1446,724,25,84,261,296,58,357
"683","충남","금산운영센터","기초수급",278,134,9,11,42,64,8,82
"684","충남","금산운영센터","의료급여",26,13,0,0,7,5,1,4
"685","충남","금산운영센터","경감",336,291,11,27,101,132,20,25
"686","충남","계룡운영센터","합계",563,363,27,48,120,140,28,110
"687","충남","계룡운영센터","일반",408,242,17,25,84,95,21,88
"688","충남","계룡운영센터","기초수급",58,34,3,8,8,14,1,15
"689","충남","계룡운영센터","의료급여",2,0,0,0,0,0,0,1
"690","충남","계룡운영센터","경감",95,87,7,15,28,31,6,6
"691","충남","세종운영센터","합계",2607,1568,123,206,560,603,76,377
"692","충남","세종운영센터","일반",1875,1090,75,127,406,418,64,273
"693","충남","세종운영센터","기초수급",395,190,22,28,63,71,6,86
"694","충남","세종운영센터","의료급여",36,22,2,3,7,10,0,6
"695","충남","세종운영센터","경감",301,266,24,48,84,104,6,12
"696","충남","부여운영센터","합계",3019,1670,77,181,512,622,278,797
"697","충남","부여운영센터","일반",2143,1067,46,112,323,392,194,632
"698","충남","부여운영센터","기초수급",427,219,11,23,78,79,28,131
"699","충남","부여운영센터","의료급여",23,14,2,3,3,4,2,4
"700","충남","부여운영센터","경감",426,370,18,43,108,147,54,30
"701","충남","청양운영센터","합계",1557,872,47,131,271,360,63,367
"702","충남","청양운영센터","일반",1139,576,28,87,163,248,50,293
"703","충남","청양운영센터","기초수급",182,83,7,14,30,29,3,69
"704","충남","청양운영센터","의료급여",20,11,0,1,2,7,1,3
"705","충남","청양운영센터","경감",216,202,12,29,76,76,9,2
"706","충남","예산운영센터","합계",2621,1603,107,226,534,646,90,519
"707","충남","예산운영센터","일반",1906,1072,65,137,372,436,62,408
"708","충남","예산운영센터","기초수급",357,213,14,37,61,93,8,90
"709","충남","예산운영센터","의료급여",25,14,0,1,5,7,1,6
"710","충남","예산운영센터","경감",333,304,28,51,96,110,19,15
"711","충남","당진운영센터","합계",3804,2646,160,481,910,991,104,450
"712","충남","당진운영센터","일반",2886,1886,116,332,637,719,82,378
"713","충남","당진운영센터","기초수급",369,243,13,47,89,91,3,65
"714","충남","당진운영센터","의료급여",25,19,1,4,9,4,1,3
"715","충남","당진운영센터","경감",524,498,30,98,175,177,18,4
"716","충남","아산운영센터","합계",4035,2401,204,429,795,789,184,658
"717","충남","아산운영센터","일반",2813,1586,143,263,524,522,134,448
"718","충남","아산운영센터","기초수급",700,360,28,85,108,117,22,191
"719","충남","아산운영센터","의료급여",45,21,0,5,8,6,2,10
"720","충남","아산운영센터","경감",477,434,33,76,155,144,26,9
"721","충남","홍성운영센터","합계",2992,1899,152,252,611,766,118,570
"722","충남","홍성운영센터","일반",2088,1222,93,155,390,502,82,433
"723","충남","홍성운영센터","기초수급",428,248,17,41,75,108,7,119
"724","충남","홍성운영센터","의료급여",36,25,3,1,10,8,3,7
"725","충남","홍성운영센터","경감",440,404,39,55,136,148,26,11
"726","전북","전주남부운영센터","합계",7391,3824,267,505,1197,1556,299,2035
"727","전북","전주남부운영센터","일반",4618,2526,179,329,767,1031,220,983
"728","전북","전주남부운영센터","기초수급",1807,568,31,65,180,261,31,924
"729","전북","전주남부운영센터","의료급여",104,45,1,10,14,20,0,35
"730","전북","전주남부운영센터","경감",862,685,56,101,236,244,48,93
"731","전북","익산운영센터","합계",8060,4678,217,513,1445,2071,432,2073
"732","전북","익산운영센터","일반",4815,2690,128,293,820,1181,268,1157
"733","전북","익산운영센터","기초수급",2031,974,41,109,284,467,73,796
"734","전북","익산운영센터","의료급여",93,53,1,4,19,19,10,29
"735","전북","익산운영센터","경감",1121,961,47,107,322,404,81,91
"736","전북","정읍운영센터","합계",5251,2410,74,175,638,1337,186,1878
"737","전북","정읍운영센터","일반",3110,1317,44,102,334,717,120,1118
"738","전북","정읍운영센터","기초수급",1228,463,8,32,131,261,31,556
"739","전북","정읍운영센터","의료급여",89,49,3,2,11,28,5,24
"740","전북","정읍운영센터","경감",824,581,19,39,162,331,30,180
"741","전북","남원운영센터","합계",3137,1716,83,189,507,818,119,949
"742","전북","남원운영센터","일반",1873,958,44,101,278,460,75,584
"743","전북","남원운영센터","기초수급",728,335,14,47,97,159,18,299
"744","전북","남원운영센터","의료급여",35,21,3,0,7,10,1,9
"745","전북","남원운영센터","경감",501,402,22,41,125,189,25,57
"746","전북","순창운영센터","합계",1650,769,22,78,203,426,40,515
"747","전북","순창운영센터","일반",1103,463,13,42,127,251,30,356
"748","전북","순창운영센터","기초수급",320,130,2,19,32,74,3,135
"749","전북","순창운영센터","의료급여",18,10,0,3,1,5,1,7
"750","전북","순창운영센터","경감",209,166,7,14,43,96,6,17
"751","전북","임실운영센터","합계",1435,695,10,41,191,379,74,476
"752","전북","임실운영센터","일반",944,395,4,21,105,220,45,344
"753","전북","임실운영센터","기초수급",269,122,3,14,35,59,11,101
"754","전북","임실운영센터","의료급여",22,13,0,0,4,5,4,7
"755","전북","임실운영센터","경감",200,165,3,6,47,95,14,24
"756","전북","김제운영센터","합계",3973,2189,89,188,684,1044,184,1036
"757","전북","김제운영센터","일반",2198,1133,43,99,346,554,91,581
"758","전북","김제운영센터","기초수급",1086,527,21,35,164,265,42,365
"759","전북","김제운영센터","의료급여",38,17,1,0,9,5,2,13
"760","전북","김제운영센터","경감",651,512,24,54,165,220,49,77
"761","전북","진안운영센터","합계",1125,577,34,44,133,307,59,412
"762","전북","진안운영센터","일반",725,336,16,23,80,183,34,287
"763","전북","진안운영센터","기초수급",226,112,8,7,22,66,9,88
"764","전북","진안운영센터","의료급여",24,11,2,2,4,2,1,10
"765","전북","진안운영센터","경감",150,118,8,12,27,56,15,27
"766","전북","무주운영센터","합계",999,555,26,67,195,238,29,267
"767","전북","무주운영센터","일반",639,316,10,31,107,146,22,189
"768","전북","무주운영센터","기초수급",185,91,5,16,33,33,4,68
"769","전북","무주운영센터","의료급여",15,7,1,0,2,4,0,3
"770","전북","무주운영센터","경감",160,141,10,20,53,55,3,7
"771","전북","장수운영센터","합계",909,466,9,23,110,287,37,336
"772","전북","장수운영센터","일반",567,285,3,11,63,183,25,195
"773","전북","장수운영센터","기초수급",206,79,4,6,16,48,5,114
"774","전북","장수운영센터","의료급여",20,6,1,1,1,2,1,11
"775","전북","장수운영센터","경감",116,96,1,5,30,54,6,16
"776","전북","부안운영센터","합계",2230,1113,38,92,303,536,144,696
"777","전북","부안운영센터","일반",1424,646,16,53,164,316,97,464
"778","전북","부안운영센터","기초수급",412,174,11,18,49,85,11,163
"779","전북","부안운영센터","의료급여",28,8,0,0,2,3,3,14
"780","전북","부안운영센터","경감",366,285,11,21,88,132,33,55
"781","전북","고창운영센터","합계",2914,1591,22,89,353,1028,99,711
"782","전북","고창운영센터","일반",1881,911,13,46,196,589,67,505
"783","전북","고창운영센터","기초수급",461,227,5,20,47,148,7,154
"784","전북","고창운영센터","의료급여",43,25,2,1,7,13,2,9
"785","전북","고창운영센터","경감",529,428,2,22,103,278,23,43
"786","전북","전주북부운영센터","합계",8131,4251,271,527,1264,1808,381,2285
"787","전북","전주북부운영센터","일반",5472,2828,181,328,830,1213,276,1414
"788","전북","전주북부운영센터","기초수급",1485,531,30,65,171,220,45,707
"789","전북","전주북부운영센터","의료급여",92,49,5,6,13,18,7,20
"790","전북","전주북부운영센터","경감",1082,843,55,128,250,357,53,144
"791","전북","군산운영센터","합계",6478,3758,231,422,1145,1656,304,1613
"792","전북","군산운영센터","일반",3889,2180,131,244,673,940,192,909
"793","전북","군산운영센터","기초수급",1659,801,54,87,235,372,53,619
"794","전북","군산운영센터","의료급여",91,62,6,10,16,21,9,20
"795","전북","군산운영센터","경감",839,715,40,81,221,323,50,65
"796","전남","목포운영센터","합계",4485,2515,182,450,810,905,168,1143
"797","전남","목포운영센터","일반",2659,1413,107,258,457,497,94,639
"798","전남","목포운영센터","기초수급",1062,503,30,89,157,193,34,400
"799","전남","목포운영센터","의료급여",61,33,1,7,11,10,4,18
"800","전남","목포운영센터","경감",703,566,44,96,185,205,36,86
"801","전남","여수운영센터","합계",6167,3529,175,488,990,1674,202,1580
"802","전남","여수운영센터","일반",3870,2101,100,293,604,969,135,982
"803","전남","여수운영센터","기초수급",1345,642,33,86,165,326,32,509
"804","전남","여수운영센터","의료급여",91,48,3,4,10,27,4,23
"805","전남","여수운영센터","경감",861,738,39,105,211,352,31,66
