"","sido","center","type","applicants","total","grade1","grade2","grade3","grade4","grade5","outer"
"398","경기","하남운영센터","기초수급",283,142,15,25,54,44,4,88
"399","경기","하남운영센터","의료급여",15,8,1,1,5,1,0,5
"400","경기","하남운영센터","경감",318,299,29,62,128,68,12,14
"401","경기","용인운영센터","합계",11516,8351,943,1356,3380,2422,250,1070
"402","경기","용인운영센터","일반",9105,6491,740,1053,2628,1857,213,858
"403","경기","용인운영센터","기초수급",1045,554,51,93,192,207,11,186
"404","경기","용인운영센터","의료급여",67,46,3,8,15,19,1,11
"405","경기","용인운영센터","경감",1299,1260,149,202,545,339,25,15
"406","경기","파주운영센터","합계",6148,3780,222,454,1385,1405,314,1122
"407","경기","파주운영센터","일반",4192,2456,152,303,901,892,208,767
"408","경기","파주운영센터","기초수급",1114,558,32,63,196,227,40,315
"409","경기","파주운영센터","의료급여",50,29,1,2,8,13,5,8
"410","경기","파주운영센터","경감",792,737,37,86,280,273,61,32
"411","경기","이천운영센터","합계",3450,2104,158,292,931,663,60,705
"412","경기","이천운영센터","일반",2390,1368,103,184,602,433,46,501
"413","경기","이천운영센터","기초수급",619,315,25,48,127,112,3,192
"414","경기","이천운영센터","의료급여",28,21,0,2,10,9,0,4
"415","경기","이천운영센터","경감",413,400,30,58,192,109,11,8
"416","경기","김포운영센터","합계",3491,2423,132,321,949,916,105,507
"417","경기","김포운영센터","일반",2553,1694,97,223,650,643,81,371
"418","경기","김포운영센터","기초수급",504,322,16,45,124,132,5,124
"419","경기","김포운영센터","의료급여",31,24,0,4,13,7,0,4
"420","경기","김포운영센터","경감",403,383,19,49,162,134,19,8
"421","경기","화성운영센터","합계",5715,3840,277,601,1508,1331,123,772
"422","경기","화성운영센터","일반",4171,2663,209,408,1063,891,92,587
"423","경기","화성운영센터","기초수급",793,474,33,84,171,180,6,162
"424","경기","화성운영센터","의료급여",46,28,2,4,11,9,2,9
"425","경기","화성운영센터","경감",705,675,33,105,263,251,23,14
"426","경기","경기광주운영센터","합계",3741,2608,233,495,1164,648,68,456
"427","경기","경기광주운영센터","일반",2696,1820,173,337,806,452,52,324
"428","경기","경기광주운영센터","기초수급",500,270,27,51,119,69,4,118
"429","경기","경기광주운영센터","의료급여",34,24,3,9,6,5,1,2
"430","경기","경기광주운영센터","경감",511,494,30,98,233,122,11,12
"431","경기","포천운영센터","합계",4143,2459,178,314,976,840,151,903
"432","경기","포천운영센터","일반",2609,1468,112,178,583,495,100,564
"433","경기","포천운영센터","기초수급",892,411,32,50,159,149,21,301
"434","경기","포천운영센터","의료급여",44,27,0,2,9,14,2,6
"435","경기","포천운영센터","경감",598,553,34,84,225,182,28,32
"436","경기","양평운영센터","합계",2722,1949,135,296,793,666,59,422
"437","경기","양평운영센터","일반",1918,1290,83,216,538,410,43,329
"438","경기","양평운영센터","기초수급",406,284,22,41,100,118,3,79
"439","경기","양평운영센터","의료급여",12,5,0,0,2,3,0,4
"440","경기","양평운영센터","경감",386,370,30,39,153,135,13,10
"441","경기","수원서부운영센터","합계",7282,4846,490,932,1978,1334,112,786
"442","경기","수원서부운영센터","일반",4953,3285,346,634,1343,881,81,468
"443","경기","수원서부운영센터","기초수급",1189,543,70,91,201,174,7,275
"444","경기","수원서부운영센터","의료급여",246,160,10,24,65,56,5,24
"445","경기","수원서부운영센터","경감",894,858,64,183,369,223,19,19
"446","경기","성남북부운영센터","합계",5639,3677,371,587,1463,1114,142,827
"447","경기","성남북부운영센터","일반",3630,2245,248,362,888,659,88,535
"448","경기","성남북부운영센터","기초수급",1122,610,50,83,242,213,22,263
"449","경기","성남북부운영센터","의료급여",56,34,0,9,14,9,2,10
"450","경기","성남북부운영센터","경감",831,788,73,133,319,233,30,19
"451","경기","양주운영센터","합계",3583,2274,113,250,929,807,175,701
"452","경기","양주운영센터","일반",2397,1438,71,164,577,506,120,463
"453","경기","양주운영센터","기초수급",672,376,21,37,165,129,24,203
"454","경기","양주운영센터","의료급여",31,19,2,2,4,10,1,3
"455","경기","양주운영센터","경감",483,441,19,47,183,162,30,32
"456","경기","안양만안운영센터","합계",3435,2220,225,405,823,656,111,564
"457","경기","안양만안운영센터","일반",2427,1475,151,256,556,425,87,404
"458","경기","안양만안운영센터","기초수급",512,291,38,57,92,96,8,130
"459","경기","안양만안운영센터","의료급여",34,23,1,4,9,7,2,5
"460","경기","안양만안운영센터","경감",462,431,35,88,166,128,14,25
"461","경기","부천남부운영센터","합계",3124,2009,155,272,905,653,24,471
"462","경기","부천남부운영센터","일반",2177,1317,116,179,619,387,16,333
"463","경기","부천남부운영센터","기초수급",426,223,8,23,87,102,3,113
"464","경기","부천남부운영센터","의료급여",41,24,1,3,12,8,0,11
"465","경기","부천남부운영센터","경감",480,445,30,67,187,156,5,14
"466","경기","시흥운영센터","합계",4936,2927,245,410,1076,1027,169,960
"467","경기","시흥운영센터","일반",3450,1962,161,273,706,696,126,674
"468","경기","시흥운영센터","기초수급",846,392,33,51,138,158,12,246
"469","경기","시흥운영센터","의료급여",46,22,2,5,12,3,0,14
"470","경기","시흥운영센터","경감",594,551,49,81,220,170,31,26
"471","경기","안성운영센터","합계",3622,2510,234,432,1054,709,81,475
"472","경기","안성운영센터","일반",2441,1687,170,298,710,453,56,285
"473","경기","안성운영센터","기초수급",696,377,26,59,157,122,13,169
"474","경기","안성운영센터","의료급여",27,13,0,1,5,7,0,4
"475","경기","안성운영센터","경감",458,433,38,74,182,127,12,17
"476","경기","구리운영센터","합계",2178,1507,171,295,548,440,53,230
"477","경기","구리운영센터","일반",1413,959,119,201,338,257,44,134
"478","경기","구리운영센터","기초수급",437,239,13,25,98,101,2,90
"479","경기","구리운영센터","의료급여",21,18,2,4,6,6,0,1
"480","경기","구리운영센터","경감",307,291,37,65,106,76,7,5
"481","경기","여주운영센터","합계",3031,1766,203,342,638,519,64,440
"482","경기","여주운영센터","일반",2066,1128,128,221,414,317,48,309
"483","경기","여주운영센터","기초수급",560,259,33,42,84,93,7,120
"484","경기","여주운영센터","의료급여",26,18,0,1,12,5,0,2
"485","경기","여주운영센터","경감",379,361,42,78,128,104,9,9
"486","경기","고양일산운영센터","합계",8082,5591,477,827,2072,1832,383,1036
"487","경기","고양일산운영센터","일반",6158,4125,369,611,1518,1329,298,790
"488","경기","고양일산운영센터","기초수급",908,539,19,76,188,218,38,207
"489","경기","고양일산운영센터","의료급여",66,39,2,3,17,16,1,9
"490","경기","고양일산운영센터","경감",950,888,87,137,349,269,46,30
"491","경기","고양덕양운영센터","합계",6093,3973,371,612,1479,1290,221,871
"492","경기","고양덕양운영센터","일반",4157,2576,268,384,929,826,169,615
"493","경기","고양덕양운영센터","기초수급",1009,558,44,72,213,203,26,209
"494","경기","고양덕양운영센터","의료급여",71,49,2,11,18,16,2,8
"495","경기","고양덕양운영센터","경감",856,790,57,145,319,245,24,39
"496","강원","춘천운영센터","합계",5948,3810,459,706,1433,1113,99,1089
"497","강원","춘천운영센터","일반",3765,2325,287,448,873,644,73,648
"498","강원","춘천운영센터","기초수급",1298,725,95,110,250,256,14,367
"499","강원","춘천운영센터","의료급여",114,69,8,11,25,22,3,18
"500","강원","춘천운영센터","경감",771,691,69,137,285,191,9,56
"501","강원","철원운영센터","합계",1064,499,33,68,195,194,9,323
"502","강원","철원운영센터","일반",611,279,15,31,112,115,6,165
"503","강원","철원운영센터","기초수급",313,104,8,22,37,35,2,142
"504","강원","철원운영센터","의료급여",15,6,2,1,3,0,0,3
"505","강원","철원운영센터","경감",125,110,8,14,43,44,1,13
"506","강원","화천운영센터","합계",531,332,37,54,134,105,2,145
"507","강원","화천운영센터","일반",282,168,19,20,67,61,1,75
"508","강원","화천운영센터","기초수급",155,88,9,18,39,21,1,56
"509","강원","화천운영센터","의료급여",15,7,0,1,5,1,0,5
"510","강원","화천운영센터","경감",79,69,9,15,23,22,0,9
"511","강원","원주운영센터","합계",5272,3508,466,695,1275,950,122,822
"512","강원","원주운영센터","일반",3446,2152,309,408,778,574,83,541
"513","강원","원주운영센터","기초수급",1043,643,69,126,238,193,17,238
"514","강원","원주운영센터","의료급여",83,55,11,8,18,18,0,16
"515","강원","원주운영센터","경감",700,658,77,153,241,165,22,27
"516","강원","횡성운영센터","합계",1280,735,72,124,271,239,29,303
"517","강원","횡성운영센터","일반",788,424,36,69,164,137,18,185
"518","강원","횡성운영센터","기초수급",264,116,12,18,46,37,3,93
"519","강원","횡성운영센터","의료급여",22,13,1,3,4,5,0,8
"520","강원","횡성운영센터","경감",206,182,23,34,57,60,8,17
"521","강원","강릉운영센터","합계",4780,3254,333,610,1445,818,48,603
"522","강원","강릉운영센터","일반",2937,1913,198,372,846,463,34,336
"523","강원","강릉운영센터","기초수급",1037,603,64,102,266,163,8,236
"524","강원","강릉운영센터","의료급여",68,53,3,9,32,8,1,4
"525","강원","강릉운영센터","경감",738,685,68,127,301,184,5,27
"526","강원","태백운영센터","합계",918,532,68,95,188,158,23,272
"527","강원","태백운영센터","일반",513,293,44,50,108,80,11,137
"528","강원","태백운영센터","기초수급",264,126,12,22,41,44,7,118
"529","강원","태백운영센터","의료급여",22,9,0,2,2,5,0,7
"530","강원","태백운영센터","경감",119,104,12,21,37,29,5,10
"531","강원","정선운영센터","합계",823,496,56,79,214,142,5,180
"532","강원","정선운영센터","일반",500,265,26,42,117,75,5,121
"533","강원","정선운영센터","기초수급",213,129,14,15,59,41,0,52
"534","강원","정선운영센터","의료급여",10,6,0,0,2,4,0,4
"535","강원","정선운영센터","경감",100,96,16,22,36,22,0,3
"536","강원","속초운영센터","합계",1617,1138,157,207,395,348,31,232
"537","강원","속초운영센터","일반",848,566,91,101,192,164,18,108
"538","강원","속초운영센터","기초수급",496,323,39,52,107,117,8,106
"539","강원","속초운영센터","의료급여",27,17,3,5,3,6,0,6
"540","강원","속초운영센터","경감",246,232,24,49,93,61,5,12
"541","강원","강원고성운영센터","합계",768,484,70,98,193,117,6,128
"542","강원","강원고성운영센터","일반",416,236,33,42,101,54,6,67
"543","강원","강원고성운영센터","기초수급",245,152,29,33,51,39,0,55
"544","강원","강원고성운영센터","의료급여",6,5,0,0,4,1,0,0
"545","강원","강원고성운영센터","경감",101,91,8,23,37,23,0,6
"546","강원","양양운영센터","합계",975,563,45,116,204,191,7,219
"547","강원","양양운영센터","일반",536,264,20,57,88,94,5,123
"548","강원","양양운영센터","기초수급",270,145,14,29,56,44,2,86
"549","강원","양양운영센터","의료급여",16,12,2,1,1,8,0,2
"550","강원","양양운영센터","경감",153,142,9,29,59,45,0,8
"551","강원","삼척운영센터","합계",1715,977,80,121,428,323,25,498
"552","강원","삼척운영센터","일반",1041,551,46,69,234,182,20,299
"553","강원","삼척운영센터","기초수급",421,216,17,22,101,73,3,163
"554","강원","삼척운영센터","의료급여",40,19,3,0,10,6,0,18
"555","강원","삼척운영센터","경감",213,191,14,30,83,62,2,18
"556","강원","평창운영센터","합계",871,539,65,92,220,159,3,164
"557","강원","평창운영센터","일반",570,323,43,61,128,89,2,108
"558","강원","평창운영센터","기초수급",168,96,10,9,40,37,0,46
"559","강원","평창운영센터","의료급여",20,13,3,2,4,4,0,6
"560","강원","평창운영센터","경감",113,107,9,20,48,29,1,4
"561","강원","영월운영센터","합계",1260,774,96,124,301,244,9,294
"562","강원","영월운영센터","일반",815,441,51,73,170,142,5,217
"563","강원","영월운영센터","기초수급",226,130,14,23,46,45,2,70
"564","강원","영월운영센터","의료급여",21,11,2,1,5,3,0,4
"565","강원","영월운영센터","경감",198,192,29,27,80,54,2,3
"566","강원","홍천운영센터","합계",1673,890,92,160,322,272,44,330
"567","강원","홍천운영센터","일반",1144,556,53,101,202,167,33,236
"568","강원","홍천운영센터","기초수급",300,132,22,28,41,39,2,84
"569","강원","홍천운영센터","의료급여",34,17,1,2,7,5,2,5
"570","강원","홍천운영센터","경감",195,185,16,29,72,61,7,5
"571","강원","인제운영센터","합계",618,294,37,54,124,78,1,161
"572","강원","인제운영센터","일반",322,143,21,28,59,34,1,68
"573","강원","인제운영센터","기초수급",209,80,9,13,37,21,0,83
"574","강원","인제운영센터","의료급여",14,7,0,1,4,2,0,4
"575","강원","인제운영센터","경감",73,64,7,12,24,21,0,6
"576","강원","양구운영센터","합계",577,277,26,37,100,109,5,155
"577","강원","양구운영센터","일반",296,122,13,15,43,48,3,90
"578","강원","양구운영센터","기초수급",197,88,7,15,29,37,0,51
"579","강원","양구운영센터","의료급여",15,9,2,0,4,3,0,4
"580","강원","양구운영센터","경감",69,58,4,7,24,21,2,10
"581","강원","동해운영센터","합계",1771,1121,137,205,506,246,27,308
"582","강원","동해운영센터","일반",1095,678,84,134,304,141,15,167
"583","강원","동해운영센터","기초수급",414,214,19,33,95,60,7,123
"584","강원","동해운영센터","의료급여",32,20,3,1,10,5,1,4
"585","강원","동해운영센터","경감",230,209,31,37,97,40,4,14
"586","충북","청주서부운영센터","합계",4652,3151,308,703,1224,791,125,598
"587","충북","청주서부운영센터","일반",3388,2181,208,467,862,549,95,429
"588","충북","청주서부운영센터","기초수급",627,372,47,74,138,106,7,151
"589","충북","청주서부운영센터","의료급여",63,46,3,9,22,10,2,6
"590","충북","청주서부운영센터","경감",574,552,50,153,202,126,21,12
"591","충북","충주운영센터","합계",3689,2098,169,368,861,621,79,706
"592","충북","충주운영센터","일반",2528,1332,116,227,535,394,60,495
"593","충북","충주운영센터","기초수급",674,338,30,58,142,100,8,183
"594","충북","충주운영센터","의료급여",73,42,4,3,22,13,0,16
"595","충북","충주운영센터","경감",414,386,19,80,162,114,11,12
"596","충북","제천운영센터","합계",2476,1413,129,296,538,396,54,526
"597","충북","제천운영센터","일반",1550,872,87,184,332,234,35,279
"598","충북","제천운영센터","기초수급",564,239,16,42,106,68,7,209
"599","충북","제천운영센터","의료급여",45,25,4,4,5,8,4,14
"600","충북","제천운영센터","경감",317,277,22,66,95,86,8,24
"601","충북","단양운영센터","합계",924,509,45,105,185,170,4,214
"602","충북","단양운영센터","일반",554,267,23,52,103,87,2,139
"603","충북","단양운영센터","기초수급",223,109,10,25,36,38,0,67
"604","충북","단양운영센터","의료급여",17,11,2,1,2,6,0,4
"605","충북","단양운영센터","경감",130,122,10,27,44,39,2,4
"606","충북","옥천운영센터","합계",1780,859,51,102,325,348,33,446
"607","충북","옥천운영센터","일반",1231,513,23,68,197,205,20,328
"608","충북","옥천운영센터","기초수급",317,149,18,17,46,64,4,97
"609","충북","옥천운영센터","의료급여",19,10,0,1,2,7,0,5
"610","충북","옥천운영센터","경감",213,187,10,16,80,72,9,16
"611","충북","보은운영센터","합계",1216,653,54,140,269,184,6,240
"612","충북","보은운영센터","일반",840,400,25,84,172,114,5,172
"613","충북","보은운영센터","기초수급",228,122,10,25,57,30,0,61
"614","충북","보은운영센터","의료급여",16,9,0,4,3,2,0,2
"615","충북","보은운영센터","경감",132,122,19,27,37,38,1,5
"616","충북","영동운영센터","합계",2132,1213,80,129,399,491,114,546
"617","충북","영동운영센터","일반",1410,729,47,67,235,305,75,379
"618","충북","영동운영센터","기초수급",360,191,16,24,64,70,17,118
"619","충북","영동운영센터","의료급여",33,8,1,1,1,5,0,16
"620","충북","영동운영센터","경감",329,285,16,37,99,111,22,33
"621","충북","진천운영센터","합계",1169,706,51,115,278,234,28,258
"622","충북","진천운영센터","일반",836,468,35,71,176,167,19,196
"623","충북","진천운영센터","기초수급",184,102,6,19,46,28,3,53
"624","충북","진천운영센터","의료급여",13,8,0,3,2,2,1,3
"625","충북","진천운영센터","경감",136,128,10,22,54,37,5,6
"626","충북","괴산운영센터","합계",1445,838,55,112,325,336,10,305
"627","충북","괴산운영센터","일반",909,463,25,62,181,185,10,215
"628","충북","괴산운영센터","기초수급",318,184,19,17,69,79,0,73
"629","충북","괴산운영센터","의료급여",30,12,0,0,3,9,0,9
"630","충북","괴산운영센터","경감",188,179,11,33,72,63,0,8
"631","충북","증평운영센터","합계",704,413,57,76,153,119,8,149
"632","충북","증평운영센터","일반",456,264,36,47,101,73,7,79
"633","충북","증평운영센터","기초수급",142,52,7,10,19,16,0,67
"634","충북","증평운영센터","의료급여",14,9,0,3,2,3,1,2
"635","충북","증평운영센터","경감",92,88,14,16,31,27,0,1
"636","충북","청주동부운영센터","합계",5430,3499,384,779,1346,868,122,823
"637","충북","청주동부운영센터","일반",3636,2304,245,533,889,550,87,485
"638","충북","청주동부운영센터","기초수급",1047,517,56,90,192,159,20,304
"639","충북","청주동부운영센터","의료급여",98,61,6,12,22,21,0,14
"640","충북","청주동부운영센터","경감",649,617,77,144,243,138,15,20
"641","충북","음성운영센터","합계",2046,1231,132,223,456,395,25,406
"642","충북","음성운영센터","일반",1200,631,37,108,231,232,23,271
"643","충북","음성운영센터","기초수급",591,368,82,70,131,85,0,119
"644","충북","음성운영센터","의료급여",22,18,0,3,7,8,0,2
"645","충북","음성운영센터","경감",233,214,13,42,87,70,2,14
"646","충남","천안운영센터","합계",6720,4237,397,782,1552,1323,183,1003
"647","충남","천안운영센터","일반",4899,2915,284,540,1065,891,135,757
"648","충남","천안운영센터","기초수급",987,550,45,92,181,208,24,214
"649","충남","천안운영센터","의료급여",68,44,3,5,17,16,3,9
"650","충남","천안운영센터","경감",766,728,65,145,289,208,21,23
"651","충남","공주운영센터","합계",3467,1934,121,329,673,735,76,811
"652","충남","공주운영센터","일반",2502,1338,84,225,472,509,48,574
"653","충남","공주운영센터","기초수급",541,226,17,40,73,86,10,205
"654","충남","공주운영센터","의료급여",39,23,2,2,6,12,1,8
"655","충남","공주운영센터","경감",385,347,18,62,122,128,17,24
"656","충남","보령운영센터","합계",2878,1625,127,221,577,625,75,689
"657","충남","보령운영센터","일반",1988,1038,80,137,362,406,53,503
"658","충남","보령운영센터","기초수급",533,279,22,41,94,112,10,159
"659","충남","보령운영센터","의료급여",31,14,2,1,3,7,1,8
"660","충남","보령운영센터","경감",326,294,23,42,118,100,11,19
"661","충남","서천운영센터","합계",2357,1182,69,185,390,469,69,805
"662","충남","서천운영센터","일반",1674,744,42,109,241,299,53,622
"663","충남","서천운영센터","기초수급",388,196,17,26,62,86,5,140
"664","충남","서천운영센터","의료급여",25,13,1,4,2,6,0,10
"665","충남","서천운영센터","경감",270,229,9,46,85,78,11,33
"666","충남","서산운영센터","합계",3201,2048,176,364,706,760,42,512
"667","충남","서산운영센터","일반",2327,1385,116,242,492,508,27,395
"668","충남","서산운영센터","기초수급",468,284,31,50,84,115,4,102
"669","충남","서산운영센터","의료급여",14,11,1,3,5,2,0,1
"670","충남","서산운영센터","경감",392,368,28,69,125,135,11,14
"671","충남","태안운영센터","합계",1751,1082,60,150,387,462,23,254
"672","충남","태안운영센터","일반",1225,687,42,104,242,280,19,183
"673","충남","태안운영센터","기초수급",277,167,11,17,57,81,1,56
"674","충남","태안운영센터","의료급여",21,16,2,1,6,7,0,4
"675","충남","태안운영센터","경감",228,212,5,28,82,94,3,11
"676","충남","논산운영센터","합계",4220,2112,133,299,688,862,130,983
"677","충남","논산운영센터","일반",2964,1319,95,183,417,525,99,726
"678","충남","논산운영센터","기초수급",734,339,13,49,100,165,12,222
"679","충남","논산운영센터","의료급여",57,29,3,3,5,18,0,11
"680","충남","논산운영센터","경감",465,425,22,64,166,154,19,24
"681","충남","금산운영센터","합계",1885,968,67,124,401,333,43,492
"682","충남","금산운영센터","일반",1319,593,36,82,247,198,30,381
"683","충남","금산운영센터","기초수급",260,126,16,13,51,44,2,74
"684","충남","금산운영센터","의료급여",25,12,0,1,6,4,1,5
"685","충남","금산운영센터","경감",281,237,15,28,97,87,10,32
"686","충남","계룡운영센터","합계",518,343,26,56,142,105,14,100
"687","충남","계룡운영센터","일반",391,240,17,44,95,72,12,82
"688","충남","계룡운영센터","기초수급",43,25,3,2,11,9,0,13
"689","충남","계룡운영센터","의료급여",5,3,0,1,1,1,0,1
"690","충남","계룡운영센터","경감",79,75,6,9,35,23,2,4
"691","충남","세종운영센터","합계",2316,1255,109,178,444,483,41,424
"692","충남","세종운영센터","일반",1668,871,66,118,322,336,29,288
"693","충남","세종운영센터","기초수급",384,170,22,31,55,61,1,105
"694","충남","세종운영센터","의료급여",33,18,4,2,6,6,0,8
"695","충남","세종운영센터","경감",231,196,17,27,61,80,11,23
"696","충남","부여운영센터","합계",2758,1427,64,181,488,538,156,784
"697","충남","부여운영센터","일반",1948,884,33,107,292,343,109,608
"698","충남","부여운영센터","기초수급",407,191,15,26,69,64,17,143
"699","충남","부여운영센터","의료급여",28,20,0,4,6,8,2,4
"700","충남","부여운영센터","경감",375,332,16,44,121,123,28,29
"701","충남","청양운영센터","합계",1498,844,63,156,268,314,43,373
"702","충남","청양운영센터","일반",1099,575,45,102,181,211,36,293
"703","충남","청양운영센터","기초수급",189,75,6,16,24,29,0,71
"704","충남","청양운영센터","의료급여",19,10,1,0,0,9,0,4
"705","충남","청양운영센터","경감",191,184,11,38,63,65,7,5
"706","충남","예산운영센터","합계",2420,1471,114,195,558,535,69,529
"707","충남","예산운영센터","일반",1760,1012,75,130,388,369,50,401
"708","충남","예산운영센터","기초수급",346,185,12,26,68,73,6,106
"709","충남","예산운영센터","의료급여",31,15,2,4,3,6,0,6
"710","충남","예산운영센터","경감",283,259,25,35,99,87,13,16
"711","충남","당진운영센터","합계",3358,2229,147,459,793,760,70,450
"712","충남","당진운영센터","일반",2579,1601,103,329,579,533,57,371
"713","충남","당진운영센터","기초수급",357,221,18,41,75,84,3,74
"714","충남","당진운영센터","의료급여",22,17,2,5,7,3,0,2
"715","충남","당진운영센터","경감",400,390,24,84,132,140,10,3
"716","충남","아산운영센터","합계",3589,2063,160,417,760,632,94,659
"717","충남","아산운영센터","일반",2512,1376,116,257,504,431,68,439
"718","충남","아산운영센터","기초수급",633,288,20,63,106,89,10,202
"719","충남","아산운영센터","의료급여",38,16,0,4,8,4,0,8
"720","충남","아산운영센터","경감",406,383,24,93,142,108,16,10
"721","충남","홍성운영센터","합계",2618,1555,144,213,546,586,66,620
"722","충남","홍성운영센터","일반",1831,999,98,123,363,372,43,457
"723","충남","홍성운영센터","기초수급",400,216,16,39,61,93,7,133
"724","충남","홍성운영센터","의료급여",29,14,2,2,3,7,0,10
"725","충남","홍성운영센터","경감",358,326,28,49,119,114,16,20
"726","전북","전주남부운영센터","합계",6487,3084,238,432,1097,1179,138,2125
"727","전북","전주남부운영센터","일반",4160,2139,164,293,738,827,117,1039
"728","전북","전주남부운영센터","기초수급",1598,412,26,46,157,174,9,947
"729","전북","전주남부운영센터","의료급여",97,41,3,9,13,14,2,40
"730","전북","전주남부운영센터","경감",632,492,45,84,189,164,10,99
"731","전북","익산운영센터","합계",6991,4125,174,487,1435,1771,258,1768
"732","전북","익산운영센터","일반",4205,2417,113,275,818,1043,168,984
"733","전북","익산운영센터","기초수급",1857,934,32,110,348,402,42,671
"734","전북","익산운영센터","의료급여",74,40,0,2,15,16,7,23
"735","전북","익산운영센터","경감",855,734,29,100,254,310,41,90
"736","전북","정읍운영센터","합계",4964,1945,48,165,622,1068,42,2121
"737","전북","정읍운영센터","일반",2961,1066,26,97,332,583,28,1251
"738","전북","정읍운영센터","기초수급",1171,372,11,27,113,216,5,615
"739","전북","정읍운영센터","의료급여",87,39,1,3,10,23,2,31
"740","전북","정읍운영센터","경감",745,468,10,38,167,246,7,224
"741","전북","남원운영센터","합계",2914,1507,88,184,529,642,64,966
"742","전북","남원운영센터","일반",1720,831,42,94,279,369,47,569
"743","전북","남원운영센터","기초수급",741,317,25,46,111,127,8,328
"744","전북","남원운영센터","의료급여",34,15,1,2,4,7,1,9
"745","전북","남원운영센터","경감",419,344,20,42,135,139,8,60
"746","전북","순창운영센터","합계",1634,685,18,78,222,354,13,639
"747","전북","순창운영센터","일반",1110,421,10,55,131,217,8,428
"748","전북","순창운영센터","기초수급",328,115,6,12,42,53,2,174
"749","전북","순창운영센터","의료급여",24,13,1,3,3,6,0,7
"750","전북","순창운영센터","경감",172,136,1,8,46,78,3,30
"751","전북","임실운영센터","합계",1375,543,15,33,187,267,41,559
"752","전북","임실운영센터","일반",888,293,4,19,94,152,24,376
"753","전북","임실운영센터","기초수급",306,113,5,10,48,43,7,150
"754","전북","임실운영센터","의료급여",32,15,3,0,6,5,1,11
"755","전북","임실운영센터","경감",149,122,3,4,39,67,9,22
"756","전북","김제운영센터","합계",3541,1812,84,193,686,762,87,1036
"757","전북","김제운영센터","일반",2024,984,43,110,362,415,54,571
"758","전북","김제운영센터","기초수급",995,447,22,39,166,205,15,366
"759","전북","김제운영센터","의료급여",38,18,0,3,7,6,2,12
"760","전북","김제운영센터","경감",484,363,19,41,151,136,16,87
"761","전북","진안운영센터","합계",1078,519,39,59,151,238,32,425
"762","전북","진안운영센터","일반",685,307,16,37,90,142,22,282
"763","전북","진안운영센터","기초수급",243,109,12,12,25,54,6,104
"764","전북","진안운영센터","의료급여",22,8,2,0,3,3,0,9
"765","전북","진안운영센터","경감",128,95,9,10,33,39,4,30
"766","전북","무주운영센터","합계",916,487,24,73,178,195,17,271
"767","전북","무주운영센터","일반",582,267,7,34,101,113,12,185
"768","전북","무주운영센터","기초수급",189,97,8,15,34,39,1,73
"769","전북","무주운영센터","의료급여",17,7,1,0,1,3,2,5
"770","전북","무주운영센터","경감",128,116,8,24,42,40,2,8
"771","전북","장수운영센터","합계",879,412,10,21,108,247,26,357
"772","전북","장수운영센터","일반",535,233,3,8,62,144,16,218
"773","전북","장수운영센터","기초수급",215,78,5,8,19,40,6,115
"774","전북","장수운영센터","의료급여",21,8,0,1,3,4,0,10
"775","전북","장수운영센터","경감",108,93,2,4,24,59,4,14
"776","전북","부안운영센터","합계",2145,913,34,78,298,438,65,760
"777","전북","부안운영센터","일반",1430,523,16,37,180,247,43,541
"778","전북","부안운영센터","기초수급",401,165,10,20,47,80,8,150
"779","전북","부안운영센터","의료급여",24,8,1,1,1,4,1,11
"780","전북","부안운영센터","경감",290,217,7,20,70,107,13,58
"781","전북","고창운영센터","합계",2659,1419,33,110,407,829,40,749
"782","전북","고창운영센터","일반",1732,844,20,66,230,499,29,510
"783","전북","고창운영센터","기초수급",444,184,5,13,59,102,5,176
"784","전북","고창운영센터","의료급여",43,26,2,2,7,14,1,9
"785","전북","고창운영센터","경감",440,365,6,29,111,214,5,54
"786","전북","전주북부운영센터","합계",7168,3386,224,461,1173,1333,195,2344
"787","전북","전주북부운영센터","일반",4826,2267,157,299,784,881,146,1428
"788","전북","전주북부운영센터","기초수급",1388,426,22,52,165,172,15,727
"789","전북","전주북부운영센터","의료급여",75,33,4,1,9,15,4,23
"790","전북","전주북부운영센터","경감",879,660,41,109,215,265,30,166
"791","전북","군산운영센터","합계",5807,3230,198,396,1132,1329,175,1644
"792","전북","군산운영센터","일반",3498,1874,111,232,670,740,121,909
"793","전북","군산운영센터","기초수급",1508,710,44,87,240,314,25,627
"794","전북","군산운영센터","의료급여",81,47,5,9,9,22,2,19
"795","전북","군산운영센터","경감",720,599,38,68,213,253,27,89
"796","전남","목포운영센터","합계",4041,2092,148,381,754,729,80,1229
"797","전남","목포운영센터","일반",2428,1214,89,215,432,424,54,668
"798","전남","목포운영센터","기초수급",1001,384,19,65,147,142,11,470
"799","전남","목포운영센터","의료급여",56,35,3,4,11,15,2,19
"800","전남","목포운영센터","경감",556,459,37,97,164,148,13,72
"801","전남","여수운영센터","합계",5579,3113,181,496,972,1352,112,1539
"802","전남","여수운영센터","일반",3514,1889,108,301,618,787,75,937
"803","전남","여수운영센터","기초수급",1295,568,33,86,162,276,11,522
"804","전남","여수운영센터","의료급여",79,40,1,4,10,24,1,21
"805","전남","여수운영센터","경감",691,616,39,105,182,265,25,59
"806","전남","순천운영센터","합계",4595,2754,193,501,978,990,92,1058
"807","전남","순천운영센터","일반",3193,1801,118,322,617,679,65,759
