"","sido","center","type","applicants","total","grade1","grade2","grade3","grade4","grade5","outer"
"397","경기","파주운영센터","일반",4596,2784,151,307,917,1039,370,764
"398","경기","파주운영센터","기초수급",1243,712,36,78,240,290,68,289
"399","경기","파주운영센터","의료급여",55,29,0,4,10,8,7,12
"400","경기","파주운영센터","경감",750,682,45,85,253,255,44,21
"401","경기","이천운영센터","합계",3600,2247,148,298,941,767,93,648
"402","경기","이천운영센터","일반",2582,1542,104,196,637,530,75,469
"403","경기","이천운영센터","기초수급",602,325,16,52,125,126,6,163
"404","경기","이천운영센터","의료급여",36,28,1,4,11,10,2,3
"405","경기","이천운영센터","경감",380,352,27,46,168,101,10,13
"406","경기","김포운영센터","합계",3985,2838,171,359,1033,1135,140,496
"407","경기","김포운영센터","일반",2964,2052,122,240,750,822,118,356
"408","경기","김포운영센터","기초수급",576,374,24,47,127,167,9,129
"409","경기","김포운영센터","의료급여",42,37,0,7,17,11,2,4
"410","경기","김포운영센터","경감",403,375,25,65,139,135,11,7
"411","경기","화성운영센터","합계",6269,4262,307,603,1582,1562,208,798
"412","경기","화성운영센터","일반",4673,3059,226,441,1144,1085,163,606
"413","경기","화성운영센터","기초수급",859,531,44,81,176,211,19,174
"414","경기","화성운영센터","의료급여",46,35,0,6,12,14,3,5
"415","경기","화성운영센터","경감",691,637,37,75,250,252,23,13
"416","경기","경기광주운영센터","합계",4051,2870,237,485,1306,772,70,459
"417","경기","경기광주운영센터","일반",2990,2078,170,340,940,573,55,332
"418","경기","경기광주운영센터","기초수급",527,297,33,39,136,84,5,117
"419","경기","경기광주운영센터","의료급여",36,24,0,4,11,9,0,1
"420","경기","경기광주운영센터","경감",498,471,34,102,219,106,10,9
"421","경기","포천운영센터","합계",4301,2577,168,278,960,937,234,983
"422","경기","포천운영센터","일반",2775,1609,103,157,616,565,168,620
"423","경기","포천운영센터","기초수급",925,436,32,48,150,167,39,323
"424","경기","포천운영센터","의료급여",39,28,0,3,8,13,4,3
"425","경기","포천운영센터","경감",562,504,33,70,186,192,23,37
"426","경기","양평운영센터","합계",2869,2068,150,271,810,753,84,440
"427","경기","양평운영센터","일반",2048,1405,97,184,555,501,68,340
"428","경기","양평운영센터","기초수급",428,300,20,45,112,116,7,84
"429","경기","양평운영센터","의료급여",24,16,1,5,4,6,0,6
"430","경기","양평운영센터","경감",369,347,32,37,139,130,9,10
"431","경기","수원서부운영센터","합계",7979,5438,529,979,2213,1530,187,809
"432","경기","수원서부운영센터","일반",5590,3822,360,662,1553,1093,154,490
"433","경기","수원서부운영센터","기초수급",1239,590,65,105,214,188,18,278
"434","경기","수원서부운영센터","의료급여",280,197,19,22,88,60,8,25
"435","경기","수원서부운영센터","경감",870,829,85,190,358,189,7,16
"436","경기","성남북부운영센터","합계",6163,4179,413,632,1737,1238,159,752
"437","경기","성남북부운영센터","일반",4149,2734,280,409,1146,786,113,481
"438","경기","성남북부운영센터","기초수급",1147,660,52,92,242,242,32,250
"439","경기","성남북부운영센터","의료급여",61,39,4,6,16,11,2,5
"440","경기","성남북부운영센터","경감",806,746,77,125,333,199,12,16
"441","경기","양주운영센터","합계",3881,2579,136,305,984,929,225,651
"442","경기","양주운영센터","일반",2601,1648,80,189,626,600,153,438
"443","경기","양주운영센터","기초수급",740,454,28,48,173,159,46,181
"444","경기","양주운영센터","의료급여",30,22,0,3,5,10,4,1
"445","경기","양주운영센터","경감",510,455,28,65,180,160,22,31
"446","경기","부천남부운영센터","합계",3589,2480,212,348,1090,775,55,472
"447","경기","부천남부운영센터","일반",2553,1695,153,240,780,483,39,329
"448","경기","부천남부운영센터","기초수급",521,312,17,32,118,135,10,124
"449","경기","부천남부운영센터","의료급여",43,33,1,6,12,14,0,7
"450","경기","부천남부운영센터","경감",472,440,41,70,180,143,6,12
"451","경기","시흥운영센터","합계",5238,3142,235,434,1061,1155,257,976
"452","경기","시흥운영센터","일반",3676,2148,142,287,709,818,192,685
"453","경기","시흥운영센터","기초수급",930,447,42,60,148,166,31,256
"454","경기","시흥운영센터","의료급여",49,29,3,4,12,8,2,11
"455","경기","시흥운영센터","경감",583,518,48,83,192,163,32,24
"456","경기","안성운영센터","합계",3872,2747,242,468,1096,812,129,487
"457","경기","안성운영센터","일반",2688,1912,173,319,765,551,104,300
"458","경기","안성운영센터","기초수급",728,417,31,72,157,142,15,171
"459","경기","안성운영센터","의료급여",30,18,2,1,6,8,1,4
"460","경기","안성운영센터","경감",426,400,36,76,168,111,9,12
"461","경기","구리운영센터","합계",2406,1623,165,279,580,509,90,257
"462","경기","구리운영센터","일반",1598,1063,115,182,369,333,64,150
"463","경기","구리운영센터","기초수급",491,282,19,35,109,107,12,97
"464","경기","구리운영센터","의료급여",19,15,0,3,3,8,1,2
"465","경기","구리운영센터","경감",298,263,31,59,99,61,13,8
"466","경기","여주운영센터","합계",3192,1965,231,362,693,577,102,438
"467","경기","여주운영센터","일반",2204,1284,138,231,439,403,73,304
"468","경기","여주운영센터","기초수급",585,313,47,47,109,91,19,121
"469","경기","여주운영센터","의료급여",34,26,2,5,12,6,1,3
"470","경기","여주운영센터","경감",369,342,44,79,133,77,9,10
"471","경기","고양일산운영센터","합계",9129,6458,570,856,2239,2230,563,1043
"472","경기","고양일산운영센터","일반",7027,4854,435,646,1665,1654,454,796
"473","경기","고양일산운영센터","기초수급",1079,700,37,90,233,278,62,213
"474","경기","고양일산운영센터","의료급여",81,49,6,4,14,19,6,7
"475","경기","고양일산운영센터","경감",942,855,92,116,327,279,41,27
"476","경기","고양덕양운영센터","합계",6623,4512,362,606,1624,1545,375,870
"477","경기","고양덕양운영센터","일반",4628,3055,240,397,1071,1049,298,619
"478","경기","고양덕양운영센터","기초수급",1106,665,53,79,236,250,47,208
"479","경기","고양덕양운영센터","의료급여",72,55,5,7,18,18,7,7
"480","경기","고양덕양운영센터","경감",817,737,64,123,299,228,23,36
"481","경기","안양운영센터","합계",6987,4641,354,690,1793,1533,271,1026
"482","경기","안양운영센터","일반",5296,3423,238,515,1291,1155,224,776
"483","경기","안양운영센터","기초수급",885,499,58,61,173,182,25,219
"484","경기","안양운영센터","의료급여",74,53,3,3,28,15,4,6
"485","경기","안양운영센터","경감",732,666,55,111,301,181,18,25
"486","경기","용인동부운영센터","합계",4033,2963,283,468,1155,973,84,362
"487","경기","용인동부운영센터","일반",2951,2110,196,308,830,705,71,279
"488","경기","용인동부운영센터","기초수급",575,383,39,75,129,136,4,74
"489","경기","용인동부운영센터","의료급여",27,20,0,6,7,6,1,1
"490","경기","용인동부운영센터","경감",480,450,48,79,189,126,8,8
"491","경기","용인서부운영센터","합계",8903,6477,781,1012,2561,1814,309,746
"492","경기","용인서부운영센터","일반",7373,5333,647,818,2116,1468,284,625
"493","경기","용인서부운영센터","기초수급",674,359,38,59,110,135,17,105
"494","경기","용인서부운영센터","의료급여",61,44,4,5,19,15,1,10
"495","경기","용인서부운영센터","경감",795,741,92,130,316,196,7,6
"496","강원","춘천운영센터","합계",6522,4231,470,745,1446,1377,193,1180
"497","강원","춘천운영센터","일반",4219,2674,276,495,892,865,146,715
"498","강원","춘천운영센터","기초수급",1454,838,105,131,270,297,35,395
"499","강원","춘천운영센터","의료급여",111,65,7,10,22,25,1,21
"500","강원","춘천운영센터","경감",738,654,82,109,262,190,11,49
"501","강원","철원운영센터","합계",1070,530,29,79,179,219,24,294
"502","강원","철원운영센터","일반",651,320,16,39,115,135,15,159
"503","강원","철원운영센터","기초수급",299,111,8,19,28,49,7,123
"504","강원","철원운영센터","의료급여",10,4,0,2,2,0,0,2
"505","강원","철원운영센터","경감",110,95,5,19,34,35,2,10
"506","강원","화천운영센터","합계",565,344,30,47,127,137,3,163
"507","강원","화천운영센터","일반",320,198,11,19,74,91,3,83
"508","강원","화천운영센터","기초수급",164,80,12,16,29,23,0,71
"509","강원","화천운영센터","의료급여",12,8,1,1,5,1,0,3
"510","강원","화천운영센터","경감",69,58,6,11,19,22,0,6
"511","강원","원주운영센터","합계",5785,3734,458,689,1309,1087,191,1083
"512","강원","원주운영센터","일반",3906,2402,306,434,826,685,151,752
"513","강원","원주운영센터","기초수급",1095,640,71,123,223,200,23,285
"514","강원","원주운영센터","의료급여",87,56,11,7,20,16,2,16
"515","강원","원주운영센터","경감",697,636,70,125,240,186,15,30
"516","강원","횡성운영센터","합계",1366,807,65,134,274,282,52,314
"517","강원","횡성운영센터","일반",894,505,31,74,181,177,42,208
"518","강원","횡성운영센터","기초수급",259,121,15,20,34,47,5,85
"519","강원","횡성운영센터","의료급여",22,13,0,4,3,5,1,4
"520","강원","횡성운영센터","경감",191,168,19,36,56,53,4,17
"521","강원","강릉운영센터","합계",5299,3781,348,727,1608,999,99,609
"522","강원","강릉운영센터","일반",3427,2397,218,482,997,625,75,358
"523","강원","강릉운영센터","기초수급",1082,671,55,121,278,203,14,217
"524","강원","강릉운영센터","의료급여",80,62,7,8,27,20,0,6
"525","강원","강릉운영센터","경감",710,651,68,116,306,151,10,28
"526","강원","태백운영센터","합계",970,587,74,106,216,175,16,273
"527","강원","태백운영센터","일반",590,349,50,62,129,96,12,159
"528","강원","태백운영센터","기초수급",245,129,8,25,46,47,3,98
"529","강원","태백운영센터","의료급여",17,8,0,1,1,6,0,5
"530","강원","태백운영센터","경감",118,101,16,18,40,26,1,11
"531","강원","정선운영센터","합계",881,567,76,80,209,194,8,176
"532","강원","정선운영센터","일반",566,334,38,47,127,114,8,121
"533","강원","정선운영센터","기초수급",202,130,21,17,40,52,0,48
"534","강원","정선운영센터","의료급여",15,12,1,1,7,3,0,3
"535","강원","정선운영센터","경감",98,91,16,15,35,25,0,4
"536","강원","속초운영센터","합계",1726,1216,173,208,457,337,41,231
"537","강원","속초운영센터","일반",965,652,95,109,243,175,30,112
"538","강원","속초운영센터","기초수급",508,335,46,50,128,101,10,104
"539","강원","속초운영센터","의료급여",26,16,3,1,5,7,0,7
"540","강원","속초운영센터","경감",227,213,29,48,81,54,1,8
"541","강원","강원고성운영센터","합계",781,503,73,95,188,135,12,126
"542","강원","강원고성운영센터","일반",456,279,37,48,104,80,10,70
"543","강원","강원고성운영센터","기초수급",232,140,26,24,49,39,2,52
"544","강원","강원고성운영센터","의료급여",6,5,0,0,3,2,0,0
"545","강원","강원고성운영센터","경감",87,79,10,23,32,14,0,4
"546","강원","양양운영센터","합계",952,571,50,107,210,191,13,207
"547","강원","양양운영센터","일반",567,310,26,56,115,102,11,124
"548","강원","양양운영센터","기초수급",243,137,15,22,51,47,2,70
"549","강원","양양운영센터","의료급여",13,9,0,1,3,5,0,2
"550","강원","양양운영센터","경감",129,115,9,28,41,37,0,11
"551","강원","삼척운영센터","합계",1832,1105,71,134,469,403,28,486
"552","강원","삼척운영센터","일반",1169,674,44,91,271,246,22,306
"553","강원","삼척운영센터","기초수급",411,222,12,19,98,90,3,143
"554","강원","삼척운영센터","의료급여",38,18,1,0,8,9,0,17
"555","강원","삼척운영센터","경감",214,191,14,24,92,58,3,20
"556","강원","평창운영센터","합계",957,614,65,92,261,181,15,162
"557","강원","평창운영센터","일반",653,394,44,63,174,102,11,112
"558","강원","평창운영센터","기초수급",164,96,7,10,40,38,1,41
"559","강원","평창운영센터","의료급여",21,16,1,2,5,6,2,3
"560","강원","평창운영센터","경감",119,108,13,17,42,35,1,6
"561","강원","영월운영센터","합계",1328,855,95,131,369,247,13,265
"562","강원","영월운영센터","일반",904,547,54,83,229,169,12,192
"563","강원","영월운영센터","기초수급",232,136,13,20,62,40,1,67
"564","강원","영월운영센터","의료급여",25,17,2,4,9,2,0,3
"565","강원","영월운영센터","경감",167,155,26,24,69,36,0,3
"566","강원","홍천운영센터","합계",1734,952,90,169,337,298,58,339
"567","강원","홍천운영센터","일반",1245,647,50,112,250,188,47,250
"568","강원","홍천운영센터","기초수급",295,132,24,25,39,39,5,83
"569","강원","홍천운영센터","의료급여",25,15,1,2,6,5,1,2
"570","강원","홍천운영센터","경감",169,158,15,30,42,66,5,4
"571","강원","인제운영센터","합계",624,311,34,54,130,90,3,158
"572","강원","인제운영센터","일반",340,166,17,26,70,50,3,73
"573","강원","인제운영센터","기초수급",205,84,10,16,35,23,0,82
"574","강원","인제운영센터","의료급여",10,5,0,0,4,1,0,0
"575","강원","인제운영센터","경감",69,56,7,12,21,16,0,3
"576","강원","양구운영센터","합계",612,317,39,45,104,119,10,163
"577","강원","양구운영센터","일반",330,163,21,21,57,58,6,94
"578","강원","양구운영센터","기초수급",200,92,11,14,26,39,2,55
"579","강원","양구운영센터","의료급여",13,8,2,0,3,3,0,3
"580","강원","양구운영센터","경감",69,54,5,10,18,19,2,11
"581","강원","동해운영센터","합계",1919,1231,165,250,504,280,32,309
"582","강원","동해운영센터","일반",1238,792,105,169,315,177,26,173
"583","강원","동해운영센터","기초수급",434,233,26,33,102,68,4,117
"584","강원","동해운영센터","의료급여",35,19,3,3,9,4,0,6
"585","강원","동해운영센터","경감",212,187,31,45,78,31,2,13
"586","충북","청주서부운영센터","합계",5283,3636,365,722,1424,932,193,635
"587","충북","청주서부운영센터","일반",3961,2642,259,506,1042,666,169,457
"588","충북","청주서부운영센터","기초수급",703,437,47,79,173,127,11,156
"589","충북","청주서부운영센터","의료급여",76,47,4,4,23,14,2,8
"590","충북","청주서부운영센터","경감",543,510,55,133,186,125,11,14
"591","충북","충주운영센터","합계",3988,2316,167,382,856,804,107,730
"592","충북","충주운영센터","일반",2822,1558,111,230,577,554,86,513
"593","충북","충주운영센터","기초수급",701,355,31,60,124,131,9,192
"594","충북","충주운영센터","의료급여",73,47,3,6,22,15,1,13
"595","충북","충주운영센터","경감",392,356,22,86,133,104,11,12
"596","충북","제천운영센터","합계",2758,1607,151,318,563,489,86,558
"597","충북","제천운영센터","일반",1806,1045,98,210,363,312,62,309
"598","충북","제천운영센터","기초수급",597,262,23,44,103,85,7,217
"599","충북","제천운영센터","의료급여",41,21,2,5,5,6,3,12
"600","충북","제천운영센터","경감",314,279,28,59,92,86,14,20
"601","충북","단양운영센터","합계",964,576,42,94,220,202,18,192
"602","충북","단양운영센터","일반",632,356,19,53,139,129,16,132
"603","충북","단양운영센터","기초수급",200,105,9,18,37,41,0,54
"604","충북","단양운영센터","의료급여",11,6,2,0,1,3,0,4
"605","충북","단양운영센터","경감",121,109,12,23,43,29,2,2
"606","충북","옥천운영센터","합계",1890,983,48,116,336,410,73,420
"607","충북","옥천운영센터","일반",1335,624,23,72,211,268,50,303
"608","충북","옥천운영센터","기초수급",327,167,14,18,57,65,13,99
"609","충북","옥천운영센터","의료급여",18,11,1,0,3,6,1,4
"610","충북","옥천운영센터","경감",210,181,10,26,65,71,9,14
"611","충북","보은운영센터","합계",1243,658,54,125,256,206,17,275
"612","충북","보은운영센터","일반",875,430,27,77,169,141,16,196
"613","충북","보은운영센터","기초수급",232,117,11,23,49,33,1,72
"614","충북","보은운영센터","의료급여",16,5,0,2,1,2,0,4
"615","충북","보은운영센터","경감",120,106,16,23,37,30,0,3
"616","충북","영동운영센터","합계",2223,1255,66,127,376,541,145,529
"617","충북","영동운영센터","일반",1515,790,36,72,228,356,98,373
"618","충북","영동운영센터","기초수급",360,191,17,18,54,80,22,109
"619","충북","영동운영센터","의료급여",43,17,1,0,6,8,2,15
"620","충북","영동운영센터","경감",305,257,12,37,88,97,23,32
"621","충북","진천운영센터","합계",1324,862,62,139,326,268,67,236
"622","충북","진천운영센터","일반",976,608,43,93,215,201,56,181
"623","충북","진천운영센터","기초수급",183,109,7,23,43,31,5,47
"624","충북","진천운영센터","의료급여",11,6,0,0,4,2,0,3
"625","충북","진천운영센터","경감",154,139,12,23,64,34,6,5
"626","충북","괴산운영센터","합계",1405,785,48,102,289,326,20,328
"627","충북","괴산운영센터","일반",916,465,24,58,172,196,15,229
"628","충북","괴산운영센터","기초수급",299,160,15,20,61,61,3,81
"629","충북","괴산운영센터","의료급여",29,13,1,0,5,7,0,9
"630","충북","괴산운영센터","경감",161,147,8,24,51,62,2,9
"631","충북","증평운영센터","합계",739,442,66,86,155,120,15,161
"632","충북","증평운영센터","일반",501,305,48,55,106,83,13,82
"633","충북","증평운영센터","기초수급",143,54,7,12,21,13,1,69
"634","충북","증평운영센터","의료급여",13,8,2,1,3,2,0,5
"635","충북","증평운영센터","경감",82,75,9,18,25,22,1,5
"636","충북","청주동부운영센터","합계",5920,3884,358,750,1442,1079,255,887
"637","충북","청주동부운영센터","일반",4114,2744,246,533,1005,765,195,499
"638","충북","청주동부운영센터","기초수급",1113,531,48,86,173,183,41,351
"639","충북","청주동부운영센터","의료급여",102,60,3,19,24,13,1,17
"640","충북","청주동부운영센터","경감",591,549,61,112,240,118,18,20
"641","충북","음성운영센터","합계",2132,1353,143,237,467,481,25,334
"642","충북","음성운영센터","일반",1325,781,41,144,254,320,22,222
"643","충북","음성운영센터","기초수급",582,378,88,56,133,99,2,101
"644","충북","음성운영센터","의료급여",19,13,1,3,4,5,0,1
"645","충북","음성운영센터","경감",206,181,13,34,76,57,1,10
"646","충남","천안운영센터","합계",7221,4664,374,824,1595,1572,299,928
"647","충남","천안운영센터","일반",5327,3319,270,565,1115,1123,246,683
"648","충남","천안운영센터","기초수급",1094,636,45,120,206,226,39,214
"649","충남","천안운영센터","의료급여",76,48,2,10,17,17,2,11
"650","충남","천안운영센터","경감",724,661,57,129,257,206,12,20
"651","충남","공주운영센터","합계",3737,2114,138,338,654,859,125,847
"652","충남","공주운영센터","일반",2750,1521,94,226,469,631,101,608
"653","충남","공주운영센터","기초수급",576,250,20,46,73,101,10,204
"654","충남","공주운영센터","의료급여",37,21,1,4,5,9,2,7
"655","충남","공주운영센터","경감",374,322,23,62,107,118,12,28
"656","충남","보령운영센터","합계",3007,1705,120,197,600,648,140,737
"657","충남","보령운영센터","일반",2144,1132,84,135,391,416,106,562
"658","충남","보령운영센터","기초수급",512,272,18,32,83,118,21,146
"659","충남","보령운영센터","의료급여",30,17,3,0,5,6,3,9
"660","충남","보령운영센터","경감",321,284,15,30,121,108,10,20
"661","충남","서천운영센터","합계",2357,1205,60,197,367,483,98,787
"662","충남","서천운영센터","일반",1729,823,38,128,236,344,77,611
"663","충남","서천운영센터","기초수급",378,189,14,33,57,73,12,140
"664","충남","서천운영센터","의료급여",20,9,0,2,2,5,0,9
"665","충남","서천운영센터","경감",230,184,8,34,72,61,9,27
"666","충남","서산운영센터","합계",3464,2310,192,372,758,917,71,510
"667","충남","서산운영센터","일반",2587,1634,124,253,539,660,58,409
"668","충남","서산운영센터","기초수급",477,312,34,46,92,134,6,86
"669","충남","서산운영센터","의료급여",16,9,0,3,5,1,0,2
"670","충남","서산운영센터","경감",384,355,34,70,122,122,7,13
"671","충남","태안운영센터","합계",1806,1120,59,135,399,501,26,260
"672","충남","태안운영센터","일반",1304,754,40,94,275,326,19,195
"673","충남","태안운영센터","기초수급",261,159,9,16,52,79,3,51
"674","충남","태안운영센터","의료급여",19,13,2,0,6,5,0,2
"675","충남","태안운영센터","경감",222,194,8,25,66,91,4,12
"676","충남","논산운영센터","합계",4565,2408,162,324,738,988,196,1044
"677","충남","논산운영센터","일반",3267,1596,116,198,484,644,154,772
"678","충남","논산운영센터","기초수급",782,384,17,49,107,190,21,240
"679","충남","논산운영센터","의료급여",57,32,2,3,6,15,6,9
"680","충남","논산운영센터","경감",459,396,27,74,141,139,15,23
"681","충남","금산운영센터","합계",2035,1105,55,115,392,467,76,468
"682","충남","금산운영센터","일반",1470,739,30,86,245,317,61,358
"683","충남","금산운영센터","기초수급",261,121,9,10,38,57,7,80
"684","충남","금산운영센터","의료급여",27,13,0,1,7,4,1,4
"685","충남","금산운영센터","경감",277,232,16,18,102,89,7,26
"686","충남","계룡운영센터","합계",547,355,29,43,121,139,23,113
"687","충남","계룡운영센터","일반",412,251,22,27,84,98,20,89
"688","충남","계룡운영센터","기초수급",53,31,1,8,7,14,1,17
"689","충남","계룡운영센터","의료급여",3,1,0,0,1,0,0,1
"690","충남","계룡운영센터","경감",79,72,6,8,29,27,2,6
"691","충남","세종운영센터","합계",2536,1493,129,205,523,580,56,395
"692","충남","세종운영센터","일반",1900,1103,79,147,395,430,52,285
"693","충남","세종운영센터","기초수급",381,181,23,24,60,72,2,92
"694","충남","세종운영센터","의료급여",32,20,2,5,6,7,0,6
"695","충남","세종운영센터","경감",223,189,25,29,62,71,2,12
"696","충남","부여운영센터","합계",2843,1552,74,168,477,598,235,757
"697","충남","부여운영센터","일반",2081,1053,46,110,316,396,185,596
"698","충남","부여운영센터","기초수급",383,183,10,20,60,69,24,127
"699","충남","부여운영센터","의료급여",25,15,1,3,3,7,1,4
"700","충남","부여운영센터","경감",354,301,17,35,98,126,25,30
"701","충남","청양운영센터","합계",1570,886,50,154,283,356,43,377
"702","충남","청양운영센터","일반",1190,631,29,105,191,267,39,297
"703","충남","청양운영센터","기초수급",189,84,8,16,34,25,1,73
"704","충남","청양운영센터","의료급여",20,11,0,1,1,9,0,5
"705","충남","청양운영센터","경감",171,160,13,32,57,55,3,2
"706","충남","예산운영센터","합계",2572,1586,104,229,556,612,85,519
"707","충남","예산운영센터","일반",1937,1143,64,143,411,456,69,405
"708","충남","예산운영센터","기초수급",348,197,13,38,60,78,8,95
"709","충남","예산운영센터","의료급여",23,10,0,1,3,6,0,6
"710","충남","예산운영센터","경감",264,236,27,47,82,72,8,13
"711","충남","당진운영센터","합계",3626,2472,133,477,867,901,94,449
"712","충남","당진운영센터","일반",2838,1835,93,347,647,672,76,375
"713","충남","당진운영센터","기초수급",356,229,13,41,80,90,5,67
"714","충남","당진운영센터","의료급여",20,15,1,4,7,3,0,3
"715","충남","당진운영센터","경감",412,393,26,85,133,136,13,4
"716","충남","아산운영센터","합계",3896,2293,195,447,786,721,144,647
"717","충남","아산운영센터","일반",2818,1618,145,287,552,520,114,432
"718","충남","아산운영센터","기초수급",661,322,23,74,109,102,14,195
"719","충남","아산운영센터","의료급여",41,18,2,5,5,4,2,10
"720","충남","아산운영센터","경감",376,335,25,81,120,95,14,10
"721","충남","홍성운영센터","합계",2848,1781,147,250,591,703,90,602
"722","충남","홍성운영센터","일반",2081,1235,95,172,409,486,73,460
"723","충남","홍성운영센터","기초수급",399,222,21,36,62,98,5,126
"724","충남","홍성운영센터","의료급여",32,20,2,1,6,10,1,7
"725","충남","홍성운영센터","경감",336,304,29,41,114,109,11,9
"726","전북","전주남부운영센터","합계",7139,3680,284,480,1204,1463,249,2102
"727","전북","전주남부운영센터","일반",4653,2610,194,316,833,1051,216,1006
"728","전북","전주남부운영센터","기초수급",1735,535,39,65,176,235,20,952
"729","전북","전주남부운영센터","의료급여",101,41,0,9,13,18,1,41
"730","전북","전주남부운영센터","경감",650,494,51,90,182,159,12,103
"731","전북","익산운영센터","합계",7754,4490,202,499,1469,1938,382,2004
"732","전북","익산운영센터","일반",4844,2814,115,308,900,1202,289,1119
"733","전북","익산운영센터","기초수급",1974,923,47,95,301,427,53,772
"734","전북","익산운영센터","의료급여",82,48,2,2,17,17,10,23
"735","전북","익산운영센터","경감",854,705,38,94,251,292,30,90
"736","전북","정읍운영센터","합계",5104,2293,70,159,646,1279,139,1908
"737","전북","정읍운영센터","일반",3130,1359,47,91,356,765,100,1133
"738","전북","정읍운영센터","기초수급",1199,437,7,29,134,247,20,566
"739","전북","정읍운영센터","의료급여",89,49,2,2,12,27,6,24
"740","전북","정읍운영센터","경감",686,448,14,37,144,240,13,185
"741","전북","남원운영센터","합계",3039,1623,79,180,505,758,101,955
"742","전북","남원운영센터","일반",1898,994,42,99,307,472,74,573
"743","전북","남원운영센터","기초수급",732,326,15,46,99,147,19,312
"744","전북","남원운영센터","의료급여",32,17,2,0,6,8,1,11
"745","전북","남원운영센터","경감",377,286,20,35,93,131,7,59
"746","전북","순창운영센터","합계",1634,718,16,70,193,401,38,576
"747","전북","순창운영센터","일반",1139,468,10,42,126,259,31,392
"748","전북","순창운영센터","기초수급",309,117,3,17,31,63,3,152
"749","전북","순창운영센터","의료급여",21,10,0,2,3,5,0,7
"750","전북","순창운영센터","경감",165,123,3,9,33,74,4,25
"751","전북","임실운영센터","합계",1375,611,10,41,177,310,73,496
"752","전북","임실운영센터","일반",938,372,4,20,105,189,54,358
"753","전북","임실운영센터","기초수급",264,112,3,13,37,50,9,106
"754","전북","임실운영센터","의료급여",23,13,0,1,4,5,3,7
"755","전북","임실운영센터","경감",150,114,3,7,31,66,7,25
"756","전북","김제운영센터","합계",3833,2095,93,195,709,948,150,1010
"757","전북","김제운영센터","일반",2254,1207,45,116,399,549,98,567
"758","전북","김제운영센터","기초수급",1055,510,23,38,166,246,37,355
"759","전북","김제운영센터","의료급여",36,17,0,0,7,8,2,12
"760","전북","김제운영센터","경감",488,361,25,41,137,145,13,76
"761","전북","진안운영센터","합계",1091,553,32,42,137,288,54,415
"762","전북","진안운영센터","일반",735,357,17,30,88,182,40,286
"763","전북","진안운영센터","기초수급",218,101,6,5,20,60,10,94
"764","전북","진안운영센터","의료급여",24,10,2,1,4,2,1,9
"765","전북","진안운영센터","경감",114,85,7,6,25,44,3,26
"766","전북","무주운영센터","합계",990,538,23,69,167,250,29,269
"767","전북","무주운영센터","일반",670,338,8,34,102,171,23,191
"768","전북","무주운영센터","기초수급",186,92,6,16,31,34,5,66
"769","전북","무주운영센터","의료급여",15,6,1,0,2,3,0,3
"770","전북","무주운영센터","경감",119,102,8,19,32,42,1,9
"771","전북","장수운영센터","합계",896,464,9,21,107,282,45,329
"772","전북","장수운영센터","일반",584,315,4,9,69,197,36,191
"773","전북","장수운영센터","기초수급",205,76,4,7,14,47,4,112
"774","전북","장수운영센터","의료급여",22,8,1,1,1,3,2,10
"775","전북","장수운영센터","경감",85,65,0,4,23,35,3,16
"776","전북","부안운영센터","합계",2201,1029,36,89,297,494,113,727
"777","전북","부안운영센터","일반",1470,647,17,51,174,317,88,492
"778","전북","부안운영센터","기초수급",416,172,8,20,46,84,14,167
"779","전북","부안운영센터","의료급여",25,7,0,0,2,3,2,12
"780","전북","부안운영센터","경감",290,203,11,18,75,90,9,56
"781","전북","고창운영센터","합계",2828,1556,32,94,355,982,93,724
"782","전북","고창운영센터","일반",1898,980,18,51,215,624,72,506
"783","전북","고창운영센터","기초수급",467,221,5,19,43,146,8,164
"784","전북","고창운영센터","의료급여",42,23,2,2,6,10,3,10
"785","전북","고창운영센터","경감",421,332,7,22,91,202,10,44
"786","전북","전주북부운영센터","합계",7782,3927,271,508,1248,1607,293,2326
"787","전북","전주북부운영센터","일반",5378,2768,197,334,845,1169,223,1430
"788","전북","전주북부운영센터","기초수급",1452,478,30,60,176,177,35,724
"789","전북","전주북부운영센터","의료급여",92,50,5,4,15,20,6,22
"790","전북","전주북부운영센터","경감",860,631,39,110,212,241,29,150
"791","전북","군산운영센터","합계",6313,3552,222,403,1160,1509,258,1700
"792","전북","군산운영센터","일반",3936,2166,132,242,694,909,189,955
"793","전북","군산운영센터","기초수급",1616,775,53,83,247,350,42,650
"794","전북","군산운영센터","의료급여",88,54,5,9,17,18,5,26
"795","전북","군산운영센터","경감",673,557,32,69,202,232,22,69
"796","전남","목포운영센터","합계",4314,2321,167,420,770,821,143,1104
"797","전남","목포운영센터","일반",2687,1417,100,255,458,514,90,654
"798","전남","목포운영센터","기초수급",1037,456,30,72,144,172,38,371
"799","전남","목포운영센터","의료급여",56,33,4,7,10,10,2,15
"800","전남","목포운영센터","경감",534,415,33,86,158,125,13,64
"801","전남","여수운영센터","합계",6015,3415,175,488,952,1605,195,1558
"802","전남","여수운영센터","일반",3940,2201,102,318,627,1005,149,972
"803","전남","여수운영센터","기초수급",1329,612,32,87,146,320,27,506
"804","전남","여수운영센터","의료급여",82,45,3,6,11,22,3,21
"805","전남","여수운영센터","경감",664,557,38,77,168,258,16,59
