"","sido","center","type","applicants","total","grade1","grade2","grade3","grade4","grade5","outer"
"397","경기","파주운영센터","일반",4609,2727,145,302,814,1067,399,776
"398","경기","파주운영센터","기초수급",1314,780,39,81,250,326,84,297
"399","경기","파주운영센터","의료급여",63,32,1,2,10,11,8,11
"400","경기","파주운영센터","경감",904,832,41,84,296,304,107,21
"401","경기","이천운영센터","합계",3678,2316,149,318,950,800,99,639
"402","경기","이천운영센터","일반",2558,1509,94,202,619,515,79,465
"403","경기","이천운영센터","기초수급",631,358,23,59,137,129,10,159
"404","경기","이천운영센터","의료급여",35,27,1,3,12,9,2,2
"405","경기","이천운영센터","경감",454,422,31,54,182,147,8,13
"406","경기","김포운영센터","합계",4240,3059,170,385,1105,1225,174,487
"407","경기","김포운영센터","일반",3052,2110,122,258,773,832,125,352
"408","경기","김포운영센터","기초수급",616,412,23,47,138,184,20,126
"409","경기","김포운영센터","의료급여",41,34,0,7,14,11,2,4
"410","경기","김포운영센터","경감",531,503,25,73,180,198,27,5
"411","경기","화성운영센터","합계",6605,4531,313,598,1652,1711,257,815
"412","경기","화성운영센터","일반",4753,3099,223,410,1138,1148,180,623
"413","경기","화성운영센터","기초수급",898,563,45,86,176,234,22,172
"414","경기","화성운영센터","의료급여",49,30,0,6,10,10,4,5
"415","경기","화성운영센터","경감",905,839,45,96,328,319,51,15
"416","경기","경기광주운영센터","합계",4263,3104,265,510,1342,885,102,446
"417","경기","경기광주운영센터","일반",3055,2157,184,353,922,617,81,335
"418","경기","경기광주운영센터","기초수급",544,325,35,48,138,96,8,100
"419","경기","경기광주운영센터","의료급여",38,27,1,6,11,8,1,1
"420","경기","경기광주운영센터","경감",626,595,45,103,271,164,12,10
"421","경기","포천운영센터","합계",4445,2700,160,290,937,1044,269,997
"422","경기","포천운영센터","일반",2753,1580,104,167,568,564,177,625
"423","경기","포천운영센터","기초수급",953,462,28,49,152,191,42,327
"424","경기","포천운영센터","의료급여",37,25,2,2,7,11,3,5
"425","경기","포천운영센터","경감",702,633,26,72,210,278,47,40
"426","경기","양평운영센터","합계",3037,2265,166,297,859,829,114,404
"427","경기","양평운영센터","일반",2140,1520,108,207,584,535,86,319
"428","경기","양평운영센터","기초수급",446,327,23,47,118,127,12,67
"429","경기","양평운영센터","의료급여",28,20,3,4,4,6,3,6
"430","경기","양평운영센터","경감",423,398,32,39,153,161,13,12
"431","경기","수원서부운영센터","합계",8364,5778,572,1075,2272,1627,232,804
"432","경기","수원서부운영센터","일반",5614,3810,378,686,1514,1067,165,494
"433","경기","수원서부운영센터","기초수급",1325,682,70,139,232,216,25,271
"434","경기","수원서부운영센터","의료급여",306,218,18,24,84,81,11,23
"435","경기","수원서부운영센터","경감",1119,1068,106,226,442,263,31,16
"436","경기","성남북부운영센터","합계",6381,4354,443,680,1785,1284,162,737
"437","경기","성남북부운영센터","일반",4185,2741,288,426,1142,778,107,466
"438","경기","성남북부운영센터","기초수급",1204,712,55,103,255,269,30,249
"439","경기","성남북부운영센터","의료급여",62,39,6,6,10,15,2,5
"440","경기","성남북부운영센터","경감",930,862,94,145,378,222,23,17
"441","경기","양주운영센터","합계",4194,2858,174,364,1078,988,254,631
"442","경기","양주운영센터","일반",2679,1703,106,209,629,602,157,430
"443","경기","양주운영센터","기초수급",810,526,30,64,191,185,56,169
"444","경기","양주운영센터","의료급여",36,25,0,2,9,10,4,2
"445","경기","양주운영센터","경감",669,604,38,89,249,191,37,30
"446","경기","부천남부운영센터","합계",3810,2697,242,400,1147,828,80,433
"447","경기","부천남부운영센터","일반",2508,1666,172,244,737,458,55,298
"448","경기","부천남부운영센터","기초수급",597,377,18,51,136,155,17,120
"449","경기","부천남부운영센터","의료급여",42,31,3,6,11,11,0,7
"450","경기","부천남부운영센터","경감",663,623,49,99,263,204,8,8
"451","경기","시흥운영센터","합계",5406,3262,217,450,1047,1235,313,1003
"452","경기","시흥운영센터","일반",3664,2109,137,272,683,803,214,708
"453","경기","시흥운영센터","기초수급",971,483,37,65,149,188,44,254
"454","경기","시흥운영센터","의료급여",52,30,5,3,12,7,3,12
"455","경기","시흥운영센터","경감",719,640,38,110,203,237,52,29
"456","경기","안성운영센터","합계",4022,2883,232,487,1112,895,157,488
"457","경기","안성운영센터","일반",2694,1919,151,324,733,598,113,300
"458","경기","안성운영센터","기초수급",754,437,36,67,161,150,23,170
"459","경기","안성운영센터","의료급여",31,21,2,2,8,8,1,4
"460","경기","안성운영센터","경감",543,506,43,94,210,139,20,14
"461","경기","구리운영센터","합계",2592,1759,161,289,602,596,111,298
"462","경기","구리운영센터","일반",1683,1112,115,187,380,349,81,176
"463","경기","구리운영센터","기초수급",515,299,18,39,95,134,13,111
"464","경기","구리운영센터","의료급여",23,17,1,3,3,7,3,2
"465","경기","구리운영센터","경감",371,331,27,60,124,106,14,9
"466","경기","여주운영센터","합계",3250,2061,240,369,709,634,109,438
"467","경기","여주운영센터","일반",2145,1257,136,220,438,399,64,310
"468","경기","여주운영센터","기초수급",594,331,44,52,108,107,20,114
"469","경기","여주운영센터","의료급여",37,26,2,7,9,7,1,4
"470","경기","여주운영센터","경감",474,447,58,90,154,121,24,10
"471","경기","고양일산운영센터","합계",9758,7014,572,908,2393,2485,656,1103
"472","경기","고양일산운영센터","일반",7290,5078,433,647,1710,1801,487,839
"473","경기","고양일산운영센터","기초수급",1186,780,46,100,251,299,84,228
"474","경기","고양일산운영센터","의료급여",91,61,7,6,18,21,9,8
"475","경기","고양일산운영센터","경감",1191,1095,86,155,414,364,76,28
"476","경기","고양덕양운영센터","합계",6906,4746,375,612,1660,1675,424,867
"477","경기","고양덕양운영센터","일반",4642,3031,249,385,1045,1052,300,613
"478","경기","고양덕양운영센터","기초수급",1175,725,56,92,233,295,49,209
"479","경기","고양덕양운영센터","의료급여",70,53,5,5,22,15,6,6
"480","경기","고양덕양운영센터","경감",1019,937,65,130,360,313,69,39
"481","경기","안양운영센터","합계",7187,4869,340,716,1802,1682,329,983
"482","경기","안양운영센터","일반",5294,3430,225,494,1271,1198,242,752
"483","경기","안양운영센터","기초수급",927,561,52,74,186,217,32,198
"484","경기","안양운영센터","의료급여",66,46,4,3,26,10,3,8
"485","경기","안양운영센터","경감",900,832,59,145,319,257,52,25
"486","경기","용인동부운영센터","합계",4285,3180,312,496,1227,1051,94,382
"487","경기","용인동부운영센터","일반",2990,2130,203,312,836,713,66,287
"488","경기","용인동부운영센터","기초수급",621,424,52,70,137,159,6,84
"489","경기","용인동부운영센터","의료급여",31,22,1,5,11,4,1,2
"490","경기","용인동부운영센터","경감",643,604,56,109,243,175,21,9
"491","경기","용인서부운영센터","합계",9448,6944,841,1057,2685,1980,381,782
"492","경기","용인서부운영센터","일반",7623,5508,671,827,2128,1547,335,655
"493","경기","용인서부운영센터","기초수급",749,436,46,66,154,155,15,113
"494","경기","용인서부운영센터","의료급여",64,45,5,3,19,18,0,9
"495","경기","용인서부운영센터","경감",1012,955,119,161,384,260,31,5
"496","강원","춘천운영센터","합계",6821,4462,482,755,1492,1486,247,1175
"497","강원","춘천운영센터","일반",4250,2659,275,471,891,864,158,711
"498","강원","춘천운영센터","기초수급",1531,898,113,141,265,331,48,394
"499","강원","춘천운영센터","의료급여",120,75,7,8,29,28,3,20
"500","강원","춘천운영센터","경감",920,830,87,135,307,263,38,50
"501","강원","철원운영센터","합계",1113,552,28,81,175,238,30,299
"502","강원","철원운영센터","일반",651,313,14,40,100,139,20,166
"503","강원","철원운영센터","기초수급",313,117,7,18,36,50,6,119
"504","강원","철원운영센터","의료급여",15,7,0,3,3,1,0,3
"505","강원","철원운영센터","경감",134,115,7,20,36,48,4,11
"506","강원","화천운영센터","합계",580,360,28,47,124,156,5,160
"507","강원","화천운영센터","일반",316,188,10,20,66,88,4,84
"508","강원","화천운영센터","기초수급",161,81,11,16,27,27,0,70
"509","강원","화천운영센터","의료급여",10,7,0,0,5,2,0,2
"510","강원","화천운영센터","경감",93,84,7,11,26,39,1,4
"511","강원","원주운영센터","합계",6020,3861,467,703,1269,1170,252,1157
"512","강원","원주운영센터","일반",3897,2319,290,405,746,721,157,806
"513","강원","원주운영센터","기초수급",1153,679,75,127,230,215,32,299
"514","강원","원주운영센터","의료급여",95,60,13,10,15,15,7,16
"515","강원","원주운영센터","경감",875,803,89,161,278,219,56,36
"516","강원","횡성운영센터","합계",1401,839,62,135,272,298,72,306
"517","강원","횡성운영센터","일반",883,486,26,74,151,182,53,206
"518","강원","횡성운영센터","기초수급",253,121,15,20,37,42,7,80
"519","강원","횡성운영센터","의료급여",23,16,0,3,6,7,0,3
"520","강원","횡성운영센터","경감",242,216,21,38,78,67,12,17
"521","강원","강릉운영센터","합계",5589,3957,348,723,1652,1102,132,649
"522","강원","강릉운영센터","일반",3423,2285,211,417,941,632,84,392
"523","강원","강릉운영센터","기초수급",1170,759,60,129,298,247,25,225
"524","강원","강릉운영센터","의료급여",93,75,7,17,31,18,2,6
"525","강원","강릉운영센터","경감",903,838,70,160,382,205,21,26
"526","강원","태백운영센터","합계",1002,616,67,106,220,198,25,276
"527","강원","태백운영센터","일반",573,325,42,55,114,99,15,167
"528","강원","태백운영센터","기초수급",248,138,5,26,46,55,6,93
"529","강원","태백운영센터","의료급여",20,9,0,1,3,5,0,7
"530","강원","태백운영센터","경감",161,144,20,24,57,39,4,9
"531","강원","정선운영센터","합계",924,602,76,83,232,205,6,171
"532","강원","정선운영센터","일반",554,317,40,42,129,102,4,120
"533","강원","정선운영센터","기초수급",201,129,17,19,48,44,1,44
"534","강원","정선운영센터","의료급여",18,14,1,3,7,3,0,4
"535","강원","정선운영센터","경감",151,142,18,19,48,56,1,3
"536","강원","속초운영센터","합계",1812,1296,203,242,475,334,42,232
"537","강원","속초운영센터","일반",964,658,105,122,236,169,26,110
"538","강원","속초운영센터","기초수급",543,364,57,57,136,102,12,105
"539","강원","속초운영센터","의료급여",27,16,3,3,4,6,0,6
"540","강원","속초운영센터","경감",278,258,38,60,99,57,4,11
"541","강원","강원고성운영센터","합계",790,517,70,100,178,152,17,117
"542","강원","강원고성운영센터","일반",434,261,34,46,93,76,12,66
"543","강원","강원고성운영센터","기초수급",232,142,26,25,50,39,2,48
"544","강원","강원고성운영센터","의료급여",7,5,0,0,3,2,0,0
"545","강원","강원고성운영센터","경감",117,109,10,29,32,35,3,3
"546","강원","양양운영센터","합계",962,587,52,107,231,175,22,195
"547","강원","양양운영센터","일반",552,302,24,49,122,90,17,115
"548","강원","양양운영센터","기초수급",239,132,15,25,51,39,2,68
"549","강원","양양운영센터","의료급여",15,10,0,2,4,4,0,2
"550","강원","양양운영센터","경감",156,143,13,31,54,42,3,10
"551","강원","삼척운영센터","합계",1907,1189,88,139,482,446,34,464
"552","강원","삼척운영센터","일반",1177,680,49,87,277,244,23,298
"553","강원","삼척운영센터","기초수급",401,224,13,18,94,97,2,132
"554","강원","삼척운영센터","의료급여",46,28,1,2,9,15,1,15
"555","강원","삼척운영센터","경감",283,257,25,32,102,90,8,19
"556","강원","평창운영센터","합계",992,641,62,94,284,181,20,160
"557","강원","평창운영센터","일반",654,387,45,60,173,95,14,114
"558","강원","평창운영센터","기초수급",164,100,5,12,44,37,2,35
"559","강원","평창운영센터","의료급여",20,13,1,0,5,6,1,4
"560","강원","평창운영센터","경감",154,141,11,22,62,43,3,7
"561","강원","영월운영센터","합계",1345,872,106,114,373,265,14,261
"562","강원","영월운영센터","일반",862,497,60,71,213,142,11,193
"563","강원","영월운영센터","기초수급",227,140,14,13,64,47,2,61
"564","강원","영월운영센터","의료급여",27,19,4,0,12,3,0,3
"565","강원","영월운영센터","경감",229,216,28,30,84,73,1,4
"566","강원","홍천운영센터","합계",1811,1038,93,184,351,338,72,328
"567","강원","홍천운영센터","일반",1256,672,49,123,233,218,49,238
"568","강원","홍천운영센터","기초수급",308,147,23,28,43,43,10,82
"569","강원","홍천운영센터","의료급여",26,14,1,2,4,7,0,3
"570","강원","홍천운영센터","경감",221,205,20,31,71,70,13,5
"571","강원","인제운영센터","합계",614,321,36,51,124,102,8,140
"572","강원","인제운영센터","일반",322,159,16,24,64,51,4,70
"573","강원","인제운영센터","기초수급",196,81,11,15,33,20,2,66
"574","강원","인제운영센터","의료급여",12,8,0,1,4,3,0,0
"575","강원","인제운영센터","경감",84,73,9,11,23,28,2,4
"576","강원","양구운영센터","합계",640,338,38,52,111,127,10,165
"577","강원","양구운영센터","일반",336,159,18,28,57,53,3,95
"578","강원","양구운영센터","기초수급",206,99,12,14,27,44,2,56
"579","강원","양구운영센터","의료급여",13,9,1,0,4,3,1,2
"580","강원","양구운영센터","경감",85,71,7,10,23,27,4,12
"581","강원","동해운영센터","합계",2044,1353,153,277,562,332,29,289
"582","강원","동해운영센터","일반",1246,794,93,180,320,185,16,167
"583","강원","동해운영센터","기초수급",452,256,25,35,112,80,4,104
"584","강원","동해운영센터","의료급여",33,19,3,4,8,4,0,5
"585","강원","동해운영센터","경감",313,284,32,58,122,63,9,13
"586","충북","청주서부운영센터","합계",5597,3920,370,766,1492,1059,233,630
"587","충북","청주서부운영센터","일반",4071,2735,247,512,1073,719,184,451
"588","충북","청주서부운영센터","기초수급",739,465,58,80,170,144,13,158
"589","충북","청주서부운영센터","의료급여",81,55,3,5,28,17,2,8
"590","충북","청주서부운영센터","경감",706,665,62,169,221,179,34,13
"591","충북","충주운영센터","합계",4169,2478,186,381,868,915,128,715
"592","충북","충주운영센터","일반",2785,1517,116,225,527,555,94,500
"593","충북","충주운영센터","기초수급",740,385,34,65,125,148,13,188
"594","충북","충주운영센터","의료급여",78,53,4,5,24,20,0,14
"595","충북","충주운영센터","경감",566,523,32,86,192,192,21,13
"596","충북","제천운영센터","합계",2887,1747,180,331,599,543,94,532
"597","충북","제천운영센터","일반",1800,1040,117,202,346,310,65,315
"598","충북","제천운영센터","기초수급",602,283,25,44,106,101,7,187
"599","충북","제천운영센터","의료급여",42,24,2,5,6,8,3,10
"600","충북","제천운영센터","경감",443,400,36,80,141,124,19,20
"601","충북","단양운영센터","합계",978,575,41,89,214,209,22,219
"602","충북","단양운영센터","일반",613,322,18,45,126,117,16,150
"603","충북","단양운영센터","기초수급",199,103,8,16,36,42,1,63
"604","충북","단양운영센터","의료급여",10,6,2,0,2,2,0,3
"605","충북","단양운영센터","경감",156,144,13,28,50,48,5,3
"606","충북","옥천운영센터","합계",1980,1084,53,100,356,484,91,400
"607","충북","옥천운영센터","일반",1369,670,29,64,209,310,58,286
"608","충북","옥천운영센터","기초수급",324,167,13,15,56,71,12,94
"609","충북","옥천운영센터","의료급여",17,10,1,0,2,6,1,4
"610","충북","옥천운영센터","경감",270,237,10,21,89,97,20,16
"611","충북","보은운영센터","합계",1312,718,54,145,282,219,18,266
"612","충북","보은운영센터","일반",899,442,29,83,187,132,11,195
"613","충북","보은운영센터","기초수급",237,128,12,21,49,43,3,65
"614","충북","보은운영센터","의료급여",18,6,0,4,1,1,0,3
"615","충북","보은운영센터","경감",158,142,13,37,45,43,4,3
"616","충북","영동운영센터","합계",2268,1356,56,140,398,586,176,505
"617","충북","영동운영센터","일반",1508,813,30,74,227,373,109,372
"618","충북","영동운영센터","기초수급",347,192,10,20,52,88,22,97
"619","충북","영동운영센터","의료급여",44,25,1,0,7,12,5,9
"620","충북","영동운영센터","경감",369,326,15,46,112,113,40,27
"621","충북","진천운영센터","합계",1376,897,57,138,312,296,94,232
"622","충북","진천운영센터","일반",973,594,40,88,199,200,67,179
"623","충북","진천운영센터","기초수급",187,110,6,23,39,37,5,46
"624","충북","진천운영센터","의료급여",12,8,1,0,4,2,1,2
"625","충북","진천운영센터","경감",204,185,10,27,70,57,21,5
"626","충북","괴산운영센터","합계",1431,818,45,101,291,360,21,301
"627","충북","괴산운영센터","일반",910,466,22,52,173,207,12,210
"628","충북","괴산운영센터","기초수급",287,154,13,20,57,60,4,74
"629","충북","괴산운영센터","의료급여",32,13,1,0,4,8,0,8
"630","충북","괴산운영센터","경감",202,185,9,29,57,85,5,9
"631","충북","증평운영센터","합계",742,441,59,97,155,118,12,164
"632","충북","증평운영센터","일반",476,280,40,60,101,69,10,81
"633","충북","증평운영센터","기초수급",151,55,6,15,18,16,0,76
"634","충북","증평운영센터","의료급여",13,8,2,0,4,2,0,5
"635","충북","증평운영센터","경감",102,98,11,22,32,31,2,2
"636","충북","청주동부운영센터","합계",6308,4202,363,801,1462,1235,341,898
"637","충북","청주동부운영센터","일반",4244,2824,240,546,982,817,239,506
"638","충북","청주동부운영센터","기초수급",1200,606,52,101,184,218,51,352
"639","충북","청주동부운영센터","의료급여",112,70,4,17,30,16,3,17
"640","충북","청주동부운영센터","경감",752,702,67,137,266,184,48,23
"641","충북","음성운영센터","합계",2191,1403,151,235,497,487,33,338
"642","충북","음성운영센터","일반",1296,755,56,121,261,297,20,229
"643","충북","음성운영센터","기초수급",593,384,84,63,136,97,4,100
"644","충북","음성운영센터","의료급여",25,19,1,3,6,8,1,1
"645","충북","음성운영센터","경감",277,245,10,48,94,85,8,8
"646","충남","천안운영센터","합계",7594,5008,401,904,1603,1715,385,923
"647","충남","천안운영센터","일반",5404,3399,282,585,1075,1169,288,676
"648","충남","천안운영센터","기초수급",1167,687,44,130,205,261,47,218
"649","충남","천안운영센터","의료급여",81,53,6,7,19,19,2,11
"650","충남","천안운영센터","경감",942,869,69,182,304,266,48,18
"651","충남","공주운영센터","합계",3811,2176,162,321,672,876,145,842
"652","충남","공주운영센터","일반",2688,1438,111,197,436,587,107,621
"653","충남","공주운영센터","기초수급",581,270,17,42,83,114,14,192
"654","충남","공주운영센터","의료급여",41,22,1,6,5,9,1,4
"655","충남","공주운영센터","경감",501,446,33,76,148,166,23,25
"656","충남","보령운영센터","합계",3090,1781,105,206,577,717,176,750
"657","충남","보령운영센터","일반",2138,1137,68,137,364,455,113,560
"658","충남","보령운영센터","기초수급",518,265,16,28,81,120,20,157
"659","충남","보령운영센터","의료급여",32,16,3,0,3,6,4,12
"660","충남","보령운영센터","경감",402,363,18,41,129,136,39,21
"661","충남","서천운영센터","합계",2421,1325,57,218,421,522,107,723
"662","충남","서천운영센터","일반",1748,891,39,138,286,350,78,558
"663","충남","서천운영센터","기초수급",360,180,11,33,52,74,10,132
"664","충남","서천운영센터","의료급여",21,10,0,3,2,4,1,9
"665","충남","서천운영센터","경감",292,244,7,44,81,94,18,24
"666","충남","서산운영센터","합계",3633,2449,176,402,780,1020,71,497
"667","충남","서산운영센터","일반",2653,1672,110,268,548,691,55,398
"668","충남","서산운영센터","기초수급",477,314,30,50,86,142,6,87
"669","충남","서산운영센터","의료급여",14,9,0,4,5,0,0,2
"670","충남","서산운영센터","경감",489,454,36,80,141,187,10,10
"671","충남","태안운영센터","합계",1921,1204,62,145,400,554,43,261
"672","충남","태안운영센터","일반",1339,763,38,87,271,337,30,197
"673","충남","태안운영센터","기초수급",277,175,9,24,48,88,6,48
"674","충남","태안운영센터","의료급여",21,14,1,0,5,7,1,4
"675","충남","태안운영센터","경감",284,252,14,34,76,122,6,12
"676","충남","논산운영센터","합계",4750,2613,169,329,766,1105,244,1008
"677","충남","논산운영센터","일반",3252,1611,115,196,464,665,171,740
"678","충남","논산운영센터","기초수급",810,405,15,47,119,198,26,233
"679","충남","논산운영센터","의료급여",58,29,2,4,6,12,5,10
"680","충남","논산운영센터","경감",630,568,37,82,177,230,42,25
"681","충남","금산운영센터","합계",2098,1200,46,124,412,529,89,457
"682","충남","금산운영센터","일반",1451,753,26,84,264,321,58,349
"683","충남","금산운영센터","기초수급",278,137,9,11,41,68,8,79
"684","충남","금산운영센터","의료급여",27,15,0,0,7,7,1,4
"685","충남","금산운영센터","경감",342,295,11,29,100,133,22,25
"686","충남","계룡운영센터","합계",564,368,26,49,126,141,26,120
"687","충남","계룡운영센터","일반",410,246,17,27,88,93,21,95
"688","충남","계룡운영센터","기초수급",59,36,3,7,9,16,1,18
"689","충남","계룡운영센터","의료급여",2,0,0,0,0,0,0,1
"690","충남","계룡운영센터","경감",93,86,6,15,29,32,4,6
"691","충남","세종운영센터","합계",2637,1608,124,215,561,631,77,370
"692","충남","세종운영센터","일반",1893,1114,76,137,394,442,65,271
"693","충남","세종운영센터","기초수급",391,191,21,28,65,72,5,82
"694","충남","세종운영센터","의료급여",37,23,2,3,8,10,0,5
"695","충남","세종운영센터","경감",316,280,25,47,94,107,7,12
"696","충남","부여운영센터","합계",3047,1686,77,185,508,628,288,799
"697","충남","부여운영센터","일반",2168,1084,47,117,322,393,205,630
"698","충남","부여운영센터","기초수급",433,226,10,23,77,84,32,133
"699","충남","부여운영센터","의료급여",23,12,2,2,2,4,2,3
"700","충남","부여운영센터","경감",423,364,18,43,107,147,49,33
"701","충남","청양운영센터","합계",1576,905,45,132,284,383,61,368
"702","충남","청양운영센터","일반",1162,608,29,90,174,266,49,291
"703","충남","청양운영센터","기초수급",181,83,6,13,31,30,3,72
"704","충남","청양운영센터","의료급여",21,15,0,2,4,7,2,3
"705","충남","청양운영센터","경감",212,199,10,27,75,80,7,2
"706","충남","예산운영센터","합계",2637,1623,105,224,525,672,97,529
"707","충남","예산운영센터","일반",1916,1095,65,138,365,459,68,416
"708","충남","예산운영센터","기초수급",363,211,14,33,60,95,9,92
"709","충남","예산운영센터","의료급여",25,14,0,1,4,8,1,6
"710","충남","예산운영센터","경감",333,303,26,52,96,110,19,15
"711","충남","당진운영센터","합계",3831,2681,159,478,928,1005,111,446
"712","충남","당진운영센터","일반",2890,1896,116,324,648,724,84,375
"713","충남","당진운영센터","기초수급",372,250,12,49,87,97,5,64
"714","충남","당진운영센터","의료급여",25,19,1,4,9,4,1,3
"715","충남","당진운영센터","경감",544,516,30,101,184,180,21,4
"716","충남","아산운영센터","합계",4083,2472,206,433,815,827,191,651
"717","충남","아산운영센터","일반",2858,1643,144,267,540,555,137,445
"718","충남","아산운영센터","기초수급",690,361,27,83,113,116,22,187
"719","충남","아산운영센터","의료급여",43,21,0,5,8,6,2,10
"720","충남","아산운영센터","경감",492,447,35,78,154,150,30,9
"721","충남","홍성운영센터","합계",3014,1911,144,250,620,771,126,562
"722","충남","홍성운영센터","일반",2104,1236,87,150,399,506,94,425
"723","충남","홍성운영센터","기초수급",436,251,19,41,71,112,8,119
"724","충남","홍성운영센터","의료급여",37,25,3,3,9,7,3,7
"725","충남","홍성운영센터","경감",437,399,35,56,141,146,21,11
"726","전북","전주남부운영센터","합계",7465,3942,275,526,1222,1614,305,2078
"727","전북","전주남부운영센터","일반",4670,2624,184,349,794,1070,227,1001
"728","전북","전주남부운영센터","기초수급",1818,575,34,65,180,265,31,947
"729","전북","전주남부운영센터","의료급여",106,48,1,12,11,23,1,36
"730","전북","전주남부운영센터","경감",871,695,56,100,237,256,46,94
"731","전북","익산운영센터","합계",8141,4697,217,516,1467,2058,439,2070
"732","전북","익산운영센터","일반",4865,2709,127,293,826,1187,276,1153
"733","전북","익산운영센터","기초수급",2054,977,40,107,296,461,73,794
"734","전북","익산운영센터","의료급여",93,54,0,5,18,21,10,29
"735","전북","익산운영센터","경감",1129,957,50,111,327,389,80,94
"736","전북","정읍운영센터","합계",5275,2469,75,180,650,1365,199,1902
"737","전북","정읍운영센터","일반",3129,1353,46,105,346,727,129,1138
"738","전북","정읍운영센터","기초수급",1225,469,8,33,129,267,32,560
"739","전북","정읍운영센터","의료급여",89,53,3,4,11,30,5,24
"740","전북","정읍운영센터","경감",832,594,18,38,164,341,33,180
"741","전북","남원운영센터","합계",3162,1735,83,191,509,827,125,912
"742","전북","남원운영센터","일반",1901,978,42,104,282,470,80,569
"743","전북","남원운영센터","기초수급",716,327,16,43,92,156,20,278
"744","전북","남원운영센터","의료급여",33,20,3,0,7,9,1,9
"745","전북","남원운영센터","경감",512,410,22,44,128,192,24,56
"746","전북","순창운영센터","합계",1640,781,20,76,203,441,41,530
"747","전북","순창운영센터","일반",1099,474,11,40,126,266,31,361
"748","전북","순창운영센터","기초수급",316,133,2,19,35,74,3,140
"749","전북","순창운영센터","의료급여",17,9,0,3,1,4,1,7
"750","전북","순창운영센터","경감",208,165,7,14,41,97,6,22
"751","전북","임실운영센터","합계",1446,727,9,39,199,408,72,478
"752","전북","임실운영센터","일반",953,418,4,20,111,239,44,346
"753","전북","임실운영센터","기초수급",271,129,3,13,37,64,12,104
"754","전북","임실운영센터","의료급여",21,13,0,0,4,6,3,5
"755","전북","임실운영센터","경감",201,167,2,6,47,99,13,23
"756","전북","김제운영센터","합계",4004,2211,84,187,676,1076,188,1042
"757","전북","김제운영센터","일반",2232,1157,42,95,347,576,97,579
"758","전북","김제운영센터","기초수급",1081,527,20,36,162,267,42,370
"759","전북","김제운영센터","의료급여",39,17,1,0,9,5,2,13
"760","전북","김제운영센터","경감",652,510,21,56,158,228,47,80
"761","전북","진안운영센터","합계",1131,578,32,41,135,308,62,411
"762","전북","진안운영센터","일반",725,333,15,19,82,181,36,284
"763","전북","진안운영센터","기초수급",226,111,8,7,22,66,8,91
"764","전북","진안운영센터","의료급여",24,11,2,2,4,2,1,9
"765","전북","진안운영센터","경감",156,123,7,13,27,59,17,27
"766","전북","무주운영센터","합계",1014,568,27,65,197,250,29,263
"767","전북","무주운영센터","일반",657,332,12,25,111,161,23,185
"768","전북","무주운영센터","기초수급",186,91,5,16,34,33,3,69
"769","전북","무주운영센터","의료급여",15,8,1,0,2,5,0,2
"770","전북","무주운영센터","경감",156,137,9,24,50,51,3,7
"771","전북","장수운영센터","합계",911,475,11,23,108,292,41,337
"772","전북","장수운영센터","일반",571,297,4,13,63,188,29,196
"773","전북","장수운영센터","기초수급",201,73,5,5,12,46,5,115
"774","전북","장수운영센터","의료급여",20,6,1,1,1,2,1,11
"775","전북","장수운영센터","경감",119,99,1,4,32,56,6,15
"776","전북","부안운영센터","합계",2255,1116,39,92,304,536,145,692
"777","전북","부안운영센터","일반",1444,647,17,53,164,318,95,463
"778","전북","부안운영센터","기초수급",410,171,12,18,48,82,11,159
"779","전북","부안운영센터","의료급여",28,9,0,0,2,3,4,15
"780","전북","부안운영센터","경감",373,289,10,21,90,133,35,55
"781","전북","고창운영센터","합계",2918,1615,19,90,356,1049,101,706
"782","전북","고창운영센터","일반",1878,924,11,45,199,604,65,497
"783","전북","고창운영센터","기초수급",456,229,5,20,45,150,9,157
"784","전북","고창운영센터","의료급여",45,26,1,1,8,14,2,9
"785","전북","고창운영센터","경감",539,436,2,24,104,281,25,43
"786","전북","전주북부운영센터","합계",8176,4274,266,522,1273,1835,378,2305
"787","전북","전주북부운영센터","일반",5493,2823,175,322,833,1222,271,1425
"788","전북","전주북부운영센터","기초수급",1491,533,29,65,174,224,41,713
"789","전북","전주북부운영센터","의료급여",98,56,5,8,15,21,7,22
"790","전북","전주북부운영센터","경감",1094,862,57,127,251,368,59,145
"791","전북","군산운영센터","합계",6541,3817,228,415,1148,1690,336,1645
"792","전북","군산운영센터","일반",3918,2211,131,239,668,960,213,917
"793","전북","군산운영센터","기초수급",1666,806,51,87,233,377,58,637
"794","전북","군산운영센터","의료급여",90,63,5,10,16,23,9,19
"795","전북","군산운영센터","경감",867,737,41,79,231,330,56,72
"796","전남","목포운영센터","합계",4499,2544,184,459,824,913,164,1128
"797","전남","목포운영센터","일반",2672,1441,109,263,470,508,91,631
"798","전남","목포운영센터","기초수급",1066,512,31,97,160,192,32,393
"799","전남","목포운영센터","의료급여",62,33,1,6,9,12,5,18
"800","전남","목포운영센터","경감",699,558,43,93,185,201,36,86
"801","전남","여수운영센터","합계",6236,3593,170,490,1007,1709,217,1572
"802","전남","여수운영센터","일반",3927,2149,99,300,619,990,141,979
"803","전남","여수운영센터","기초수급",1342,641,31,85,165,323,37,504
"804","전남","여수운영센터","의료급여",94,51,3,6,10,28,4,23
"805","전남","여수운영센터","경감",873,752,37,99,213,368,35,66
